Match_id,Team,Over_num,comment,batsman,score
9873957,MI 1st Inns,19.2,"Boult to Hardik Pandya, FOUR, that is probably the blunder which will cost KKR the match. It shouldn't have been any more than a single. A low full toss which Hardik can't find any elevation with. He smacks it down to long-on, where Surya attacks the ball nicely but he misfields and the ball sneaks through",Boult to Hardik Pandya,FOUR
9873957,MI 1st Inns,19.4,"Boult to Hardik Pandya, 2 runs, this is very, very ordinary from KKR in the field. The substitute Rishi Dhawan is the culprit this time. He drops a skier. Another brilliant short ball, rushes Hardik on the pull and takes a thick top-edge to deep square leg. Dhawan looks nervous under the ball, slips a bit and then has to dive to his left after the misjudgement. Makes a hash of it",Boult to Hardik Pandya,TWO
9873957,MI 1st Inns,19.5,"Boult to Hardik Pandya, FOUR, full on the pads, and Hardik has done it! He whips it away past a diving Rajpoot at the fine leg boundary before running down and cutting a pose for the camera",Boult to Hardik Pandya,FOUR
9873957,MI 1st Inns,2.5,"Boult to Parthiv Patel, FOUR, a shot that should make him feel better. Boult errs in his length slight and that is enough for Parthiv to punish him, driven beautifully wide of mid-off and the ball raced away to the fence",Boult to Parthiv Patel,FOUR
9873957,MI 1st Inns,3.4,"Woakes to Parthiv Patel, 1 run, direct hit and Parthiv was running back. Finally he connects with one of his heaves, not middled though and finds Yusuf at mid-wicket. The shy is at the bowler's end and it is way off target",Woakes to Parthiv Patel,ONE
9873957,MI 1st Inns,3.5,"Woakes to Buttler, SIX, Buttler clearly has the wood on his England team mates. Stokes in the first game and now Woakes. A little shuffle and a crouch down to scoop this length delivery over short fine. The connection was such that it travelled the distance",Woakes to Buttler,SIX
9873957,MI 1st Inns,4.1,"Narine to Parthiv Patel, FOUR, rank long hop to start Narine's spell, Parthiv picked the bones out of the pull shot, rocks back and nails it wide of the mid-wicket fielder. No need to run for those",Narine to Parthiv Patel,FOUR
9873957,MI 1st Inns,6.1,"Narine to Buttler, 2 runs, the new opening combo for MI has registered a 50-run stand in only their second game together. Buttler works it away with the spin wide of long-on and the second was on",Narine to Buttler,TWO
9873957,MI 1st Inns,6.4,"Narine to Buttler, SIX, Buttler surely picked that from Narine. It was the off-spinner and he played it with the turn, plants his foot across and whips it over the cow corner fence for a maximum. This was more timing than power from the Englishman",Narine to Buttler,SIX
9873957,MI 1st Inns,7.2,"Kuldeep Yadav to Parthiv Patel, SIX, finally Parthiv connects with one and sends it into the crowd. Floated up just outside off, Parthiv sinks to one knee and slog sweeps it over deep mid-wicket. GG certainly didn't like it",Kuldeep Yadav to Parthiv Patel,SIX
9873957,MI 1st Inns,7.3,"Kuldeep Yadav to Parthiv Patel, out Lbw!! Kuldeep can't be kept quiet for too long these days. He provides the first breakthrough for KKR and ends Parthiv's hit-and-miss innings. It was the wrong 'un and Parthiv shuffled across to sweep, missed and is rapped on the pads. The question was whether the impact was in-line, umpire Nandan thought so and raised his finger. Parthiv Patel lbw b Kuldeep Yadav 30(27) [4s-3 6s-1]",Kuldeep Yadav to Parthiv Patel,OUT
9873957,MI 1st Inns,7.4,"Kuldeep Yadav to Nitish Rana, FOUR, a freebie from Kuldeep to welcome Rana. Googly which is short and down leg, Rana went for the big pull and under edge it fine. The man in the deep was square and had no chance",Kuldeep Yadav to Nitish Rana,FOUR
9873957,MI 1st Inns,8.3,"Rajpoot to Buttler, out Lbw!! Two wickets in two overs. The bowling change has worked for KKR and GG. The UP lad gets rid of the dangerous Buttler, who makes a start and gets out, again. A full toss that tailed back in, Buttler was beaten for pace as he missed the flick. The ball struck him in front of leg-stump. Not sure if it would have gone on to hit the sticks. But the finger was raised and he walks back. Buttler lbw b Rajpoot 28(22) [4s-1 6s-2]",Rajpoot to Buttler,OUT
9873957,MI 1st Inns,9.5,"Narine to Rohit, out Lbw!! Rohit is not walking. He's not pleased with the decision. Has some choice words to say to umpire Nandan. ""That's an absolute shocker,"" says KP on air and he's right. Massive inside edge onto the pad. Two poor decisions in two overs might have just cost MI the game. The off-break which turns back in and cramps Rohit for room, he hurriedly brings his bat down and smashes it into his pads. The umpire didn't spot it and gave it out after a thought. Rohit was fuming after the decision. Even showed his bat to the umpire gesturing he hit it. But you can't overturn an onfield decision unless you have the DRS and that is not available in the IPL. This wicket has to be the game changing moment. Rohit lbw b Narine 2(6)",Narine to Rohit,OUT
2604889,KXIP 1st Inns,0.3,"Stanlake to Amla, FOUR, Amla is off and running. Stanlake loses his radar and sprays it on the pads, Amla will not miss out on those. Just nonchalantly whips it past square leg. The ball raced away to the fence at MACH 3",Stanlake to Amla,FOUR
2604889,KXIP 1st Inns,1.2,"I Abdulla to Amla, FOUR, fabulous shot from Amla. Don't offer him width, not even half a foot. If you give him half a foot, he will take it into a mile. Just extends his hands and lifts it effortlessly over extra cover",I Abdulla to Amla,FOUR
2604889,KXIP 1st Inns,11.0,"Chahal to Amla, SIX, that has gone flying into the third tier. Just slid on with the arm, Amla picked the bones out of it, thumping it high and handsome into the long-on stands",Chahal to Amla,SIX
2604889,KXIP 1st Inns,11.1,"Watson to Maxwell, 1 run, dropped by backward point, a real sitter, RCB fans can't believe it! Full and wide, Maxi slices the drive sitting deep inside his crease, it went flat and straight to Mandeep Singh. He was a tad slow to react, straight in and straight out",Watson to Maxwell,ONE
2604889,KXIP 1st Inns,11.4,"Watson to Amla, FOUR, it's down the leg side and Amla tickles it away for four! The man at fine leg had no chance. A fine fifty from the South African. This knock has ensured that KXIP are chasing this down without much of a problem",Watson to Amla,FOUR
2604889,KXIP 1st Inns,12.0,"Watson to Maxwell, FOUR, plenty of width on offer and Maxwell takes full toll of it, stands tall in his crease and smacks the leather over extra cover. Take four!",Watson to Maxwell,FOUR
2604889,KXIP 1st Inns,12.2,"Negi to Maxwell, FOUR, that's fodder! Maxi wants to finish it off ASAP. Uses the strong bottom hand to whip it in the air over mid-wicket, one bounce and over the ropes",Negi to Maxwell,FOUR
2604889,KXIP 1st Inns,13.1,"Stanlake to Maxwell, SIX, this could be over pretty soon. Maxwell is surely relishing captaincy, Australia are you watching? Clears his front leg and smites the heck off a short delivery, backs away and makes a clean connection, goes seething over a helpless third man",Stanlake to Maxwell,SIX
2604889,KXIP 1st Inns,14.0,"Stanlake to Maxwell, SIX, brute! That's massacred! Maxi is in some form. Watches the ball like a hoop, once he picked the length (short) it was all about connection; that was marmalized, flat and flying over backward point",Stanlake to Maxwell,SIX
2604889,KXIP 1st Inns,14.3,"Chahal to Maxwell, SIX, #KXIP make a mockery of RCB's 148, ABD's 46-ball 89, win by 8 wickets with 33 balls to spare. Maxi is blasting it all around the park, puts the finishing touches with a brutalizing maximum over long-off. Got underneath a flat delivery and killed it...Watto smiles as he shakes hands with his dear friend. Lo! That's all he can do at the moment",Chahal to Maxwell,SIX
2604889,KXIP 1st Inns,2.3,"Stanlake to Vohra, SIX, you will see those often especially when Stanlake is bowling at such pace. Vohra is not afraid, goes for a pull off the front foot, gets a fat top-edge that flies over the third man fence. Blades these days! I tell you..",Stanlake to Vohra,SIX
2604889,KXIP 1st Inns,3.1,"Watson to Vohra, FOUR, in the airrr and just over a leaping Negi. Vohra would've had his heart in his mouth for a moment. A short of length delivery outside off, there was width on offer so Vohra went after for a rasping cut. Didn't bother to keep it down but luckily for him it flies over the point fielder",Watson to Vohra,FOUR
2604889,KXIP 1st Inns,3.2,"Watson to Vohra, FOUR, almost.. Watson overcorrects his length, bowls fuller this time. Vohra flexes his arms and lifts it over mid-off. Just clears the fielders and runs away to the fence",Watson to Vohra,FOUR
2604889,KXIP 1st Inns,3.5,"Watson to Vohra, FOUR, third boundary of the over. Watson is not learning. This was much straighter, he is looking for some swing which is non existent at the moment. Full on the pads, Vohra gets inside the line and tickles it away to the fine leg fence. The fielder was inside the ring and Watson shouldn't have bowled it there",Watson to Vohra,FOUR
2604889,KXIP 1st Inns,4.3,"Stanlake to Amla, FOUR, threads the gap this time. Pure class from Amla. Stands still and lets his hands do the talking. Punches a back of a length delivery crisply through cover-point, beats the packed off-side field",Stanlake to Amla,FOUR
2604889,KXIP 1st Inns,5.0,"Stanlake to Vohra, 1 run, goes wide of the crease and angles one on the pads, clipped away sweetly to deep square leg. 50-up for Punjab",Stanlake to Vohra,ONE
2604889,KXIP 1st Inns,5.2,"Tymal Mills to Amla, SIX, in the airrrr and dropped. Mills is furious. Stanlake is the culprit. Don't even look at the bowler. A short ball down leg, Amla swivels across and pulls, hits it straight to fine leg. Stanlake prances to his right, goes reverse-cupped but makes a royal mess of it. The ball bursts through his fingers and what's worse is, it carries over the fence",Tymal Mills to Amla,SIX
2604889,KXIP 1st Inns,5.4,"Tymal Mills to Vohra, FOUR, wow. Elegance written all over it. Shot of the day so far. Mills bowls a half-volley on the stumps, Vohra leans forward, presents a full bat face and drives it smoothly down the ground, beats mid-on",Tymal Mills to Vohra,FOUR
2604889,KXIP 1st Inns,6.0,"Tymal Mills to Vohra, out Lbw!! Number one down. A premature end to Vohra's innings. Mills is chuffed to bits, lets out a huge roar. It was full and straight, the back of the hand slower ball from Mills. Vohra misjudged it completely. Shuffled across his sticks and plays down the wrong line. Misses it and is struck low on the pad. Looked pretty adjacent and umpire Anil Chaudhary raises his dreaded finger. Vohra lbw b Tymal Mills 34(21) [4s-4 6s-1]",Tymal Mills to Vohra,OUT
2604889,KXIP 1st Inns,7.5,"I Abdulla to Axar, SIX, this one goes horribly wrong for Abdulla. Tries the chinaman, but drops it on a shortish length, Patel spots it. He pivots back and muscles the pull into the deep mid-wicket stands",I Abdulla to Axar,SIX
2604889,KXIP 1st Inns,8.1,"Chahal to Axar, out Bowled!! Chahal strikes. The experiment of sending Patel up the order fails. It was the googly from Chahal, wasn't quite short. Patel went for the encore, not the ideal length. He misses and the ball rattles the stumps. Chahal exults! Axar b Chahal 9(6) [6s-1]",Chahal to Axar,OUT
2604889,KXIP 1st Inns,8.4,"Chahal to Amla, SIX, in the slot and out of the park. Pitched up just outside off, Amla was waiting for it, plonks his front foot forward and lifts it over long-off",Chahal to Amla,SIX
2604889,KXIP 1st Inns,9.3,"Tymal Mills to Maxwell, FOUR, you cannot keep Maxwell quiet for long. He gets into business, full at 146kph, Maxwell clears his front leg and bludgeons it back over the bowler's head. Brutal from Maxi!",Tymal Mills to Maxwell,FOUR
2604889,KXIP 1st Inns,9.5,"Tymal Mills to Maxwell, SIX, wow! What a strike. Full and outside off, Maxwell engineers room and slices it with an open bat over extra cover. Such is the power that it carries all the way",Tymal Mills to Maxwell,SIX
2604889,RCB 1st Inns,1.0,"Axar to Watson, out Bowled!! And that's a beautiful delivery to get rid of Watson. He beat him in the air. Lovely change of pace from Axar. The previous ball came at 100kph, this was nicely floated up, Watson was early into the cut, didn't turn much, anyway was too close to cut and he chops it back onto the sticks off an inside edge. So the ploy to open with Axar works wonders. Disappointment for the RCB skipper. Watson b Axar 1(4)",Axar to Watson,OUT
2604889,RCB 1st Inns,1.5,"Sandeep Sharma to de Villiers, FOUR, that was a poor piece of fielding from the man at third man. So de Villiers is off the mark straightaway in this IPL. Sandeep Sharma bowled a decent length ball outside off stump, just shaped away from the right-hander, de Villiers guided that with an angled bat past point and eventually managed to get a boundary",Sandeep Sharma to de Villiers,FOUR
2604889,RCB 1st Inns,13.1,"Aaron to Mandeep, out Caught by Saha!! Can a wicket keeper take a wicket? He sure can. Catches like those should be awarded to the keeper. Short delivery, got big on the batsman, he went for the pull and managed a big plump edge. The ball skied upwards and stayed there till eternity till Saha circled under it after running back and then despite misjudging it, threw himself in the air to take it out of thin air. Superb take from the mitts-man. Mandeep c Saha b Aaron 28(34) [4s-1 6s-1]",Aaron to Mandeep,OUT
2604889,RCB 1st Inns,15.3,"Aaron to de Villiers, SIX, MAAMMAAMIAAAHHH! That has sailed over the long-off region. Out of nowhere, Mr. 360 decides to pepper the area down the ground and he got the length to smack it down the ground. Length to ABD is blasphemous",Aaron to de Villiers,SIX
2604889,RCB 1st Inns,16.3,"Stoinis to de Villiers, SIX, good length is synonymous to death in the death overs. Length ball and the batsman hacked the pull shot away to send it packing into the cow corner region. That was out of the top draw from the comeback man!",Stoinis to de Villiers,SIX
2604889,RCB 1st Inns,17.0,"Stoinis to de Villiers, SIX, Mr. 360 is back with a bang! Short delivery, it was a dead meat of a delivery for the batsman who was on the back foot, he picked the bones out of that. Pivots on the back foot and then hammers the pull on the on-side for a maximum and with that his fifty.",Stoinis to de Villiers,SIX
2604889,RCB 1st Inns,17.1,"Mohit Sharma to Binny, SIX, length ball and it disappears. That has been hoicked away into the on-side and that has landed many-a-miles into the deep mid region. He picked it up like he was picking roses in a garden",Mohit Sharma to Binny,SIX
2604889,RCB 1st Inns,17.2,"Mohit Sharma to Binny, FOUR, goes inside-out and cannons the ball over cover for a boundary. That was a full ball outside off and the batsman thwacks the ball over the fielder to get another boundary. Even Binny joins in the act",Mohit Sharma to Binny,FOUR
2604889,RCB 1st Inns,17.5,"Mohit Sharma to de Villiers, SIX, cheers says ABD as he accepts the freebie from the bowler. That was a friendly full toss on the sticks and the batsman went across the line to smack the blow flat between long-on and mid-wicket for a maximum",Mohit Sharma to de Villiers,SIX
2604889,RCB 1st Inns,18.2,"Sandeep Sharma to de Villiers, FOUR, FIFTY for the combo! This man can do anything and everything with the willow. The pied piper of RCB treated the bowler as if he hails from Hamelin. That was full outside off and the batsman just steered the ball over the man at point",Sandeep Sharma to de Villiers,FOUR
2604889,RCB 1st Inns,18.3,"Sandeep Sharma to de Villiers, SIX, PHHUUUUUU!! 97 metres hit after he sank down on his knee to clobber the ball away towards the deep mid-wicket region. That was a low full toss and the batsman got under it to send it into oblivion",Sandeep Sharma to de Villiers,SIX
2604889,RCB 1st Inns,18.4,"Sandeep Sharma to de Villiers, SIX, full toss, you don't want to know what happened to the bowler. That again forced the batsman to crouch low and trample the ball away into the on-side. That ball almost scaled the moon before it came down",Sandeep Sharma to de Villiers,SIX
2604889,RCB 1st Inns,19.5,"Mohit Sharma to de Villiers, SIX, his body lost balance. He was done in by the length, which was full, done in by the lack of pace but he reached out for it. He still managed to drag the ball away over long-off and a six it is",Mohit Sharma to de Villiers,SIX
2604889,RCB 1st Inns,2.2,"Mohit Sharma to Vishnu Vinod, FOUR, in the airrrrrr and just over the leaping Maxwell at mid-on. Vinod is known for his audacious stroke-play. He won't mind playing his shots in any situation. Shortish delivery from Mohit Sharma, Vinod smacks that from the crease, didn't get hold of it, more a sort of a pull shot it was, the ball just evaded the Punjab skipper",Mohit Sharma to Vishnu Vinod,FOUR
2604889,RCB 1st Inns,20.0,"Mohit Sharma to de Villiers, SIX, on the sticks, he goes down onto his knees and then the biggest of the night is unleashed as the ball scales some other orbit and disappears out of the stadium. Sensational hitting from ABD and RCB have something to fight with",Mohit Sharma to de Villiers,SIX
2604889,RCB 1st Inns,3.0,"Mohit Sharma to de Villiers, SIX, oh my! That's a de Villiers special. How did he manage to time it so well? Looked like he was initially cramped for room, just moved his legs to the leg-side for a wee bit, somehow managed to get under that ball and loft it inside-out over wide long-off. Right then, he's moved on to 10 off 5. Good start you would say",Mohit Sharma to de Villiers,SIX
2604889,RCB 1st Inns,3.2,"Sandeep Sharma to Vishnu Vinod, no run, yes-no and the last thing RCB want is for Vinod to run AB out. Thankfully no damage done. He defends this back of a length delivery towards cover-point and blindly sets off, AB rightly sends him back and Stoinis' throw wasn't accurate at the striker's end",Sandeep Sharma to Vishnu Vinod,NO RUN
2604889,RCB 1st Inns,3.3,"Sandeep Sharma to Vishnu Vinod, out Caught by Maxwell!! Good captaincy from Maxi. Vishnu Vinod hit a boundary that went aerial over mid-on in the previous over. Now he's placed himself in the deep and swallowed an easy catch. Disastrous start for RCB after opting to bat. Credit to Sandeep Sharma as well for dropping it short and cramping the batsman for room on seeing the batsman advance, Vinod wasn't in the best of positions to play, yet he went through with the hoick, totally mistimed it in the end. Vishnu Vinod c Maxwell b Sandeep Sharma 7(12) [4s-1]",Sandeep Sharma to Vishnu Vinod,OUT
2604889,RCB 1st Inns,5.0,"Aaron to Kedar Jadhav, out Lbw!! ""Aaaaah, aaaaah,"" goes Aaron and the finger goes up. ""Definitely going over,"" says Pup on air, but quickly corrects himself to add, ""maybe umpire's call."" Body blow for RCB. Kedar was their hero in Bengaluru, he's out for a 4-ball 1 in Indore. Was that going over the top? Should the benefit of doubt been given to Kedar? This was the nip-backer from Aaron, Kedar was on the hop, impact was just around the off stump and hawk-eye shows the ball missing the stumps. Another poor call from the umpire. We've had a few thus far in the series. Ask Mumbai Indians! Kedar Jadhav lbw b Aaron 1(4)",Aaron to Kedar Jadhav,OUT
2604889,RCB 1st Inns,7.0,"Aaron to de Villiers, FOUR, Aaron missed the yorker by a yard or so and that was just what de Villiers wanted with the line being middle and leg. He waited for the ball to come and flicked it past the diving mid-wicket fielder",Aaron to de Villiers,FOUR
2604889,RCB 1st Inns,7.2,"Mohit Sharma to Mandeep, no run, another yes-no and Mandeep escapes. A direct-hit would have seen him walk back. He wanted to drive this short of length delivery through cover, got an inside edge to Amla at mid-wicket, AB shouts and sends him back, the throw was wide of the stumps",Mohit Sharma to Mandeep,NO RUN
2604889,RCB 1st Inns,8.5,"T Natarajan to Mandeep, SIX, now then, now then! That's hit the roof of the stadium over the square leg stand. What a shot! How effortless was that? This short ball didn't rise much, Mandeep stood tall, swivelled and muscled the pull shot all the way",T Natarajan to Mandeep,SIX
2604889,RCB 1st Inns,9.0,"T Natarajan to Mandeep, FOUR, and he gets lucky with an outside edge that runs away for four! No one at slip and third man can't cut that off. Natarajan bowled full and outside off stump, Mandeep reached out to meet the ball, the ball escaped off the edge",T Natarajan to Mandeep,FOUR
2172197,DC 1st Inns,1.1,"Chahar to Tare, out Caught by Dhoni!! Look at him go. Surely he's inspired by a certain South African in his team - Imran Tahir. As soon as he sees Dhoni complete the catch, Chahar is off on a celebratory run. Runs past almost all his mates. Good length ball in the channel around off, Tare has a needless poke at that, the hint of away movement takes the edge and Dhoni does the rest behind the stumps. Tare does not trouble the scorers and RPS have an early wicket. Tare c Dhoni b Chahar 0(5)",Chahar to Tare,OUT
2172197,DC 1st Inns,1.4,"Chahar to Samson, FOUR, classy stuff from Samson. Nothing much wrong with the delivery. Good length ball around off, Samson allowed it to do its bit before opening the bat face and directing it past the backward point fielder. Used the pace on the ball and timed it beautifully",Chahar to Samson,FOUR
2172197,DC 1st Inns,1.5,"Chahar to Samson, FOUR, consecutive boundaries for Samson. That should calm the nerves. Overpitched and Chahar is punished, Samson strides forward and creams the square drive through the packed off-side field. No need to run for that",Chahar to Samson,FOUR
2172197,DC 1st Inns,10.4,"Zampa to Pant, FOUR, tosses it up slow on middle and leg. Overpitched as well. Pant waits for the ball and drills it down the track. No chance for the long-on fielder",Zampa to Pant,FOUR
2172197,DC 1st Inns,11.1,"R Bhatia to Pant, SIX, hits it and poses for the photographs does Pant. That's Instagrammable. Full delivery with no pace behind it. He clubbers it over the bowler's head and the ball sails over the sightscreen. First maximum of the day",R Bhatia to Pant,SIX
2172197,DC 1st Inns,11.4,"R Bhatia to Pant, SIX, second six of the over and Pant is turning the heat on here. Very similar to the first six. Full and slow from Bhatia. Once again, Pant thumps it down the ground and the ball lands wide of the sightscreen",R Bhatia to Pant,SIX
2172197,DC 1st Inns,13.5,"Stokes to Samson, 1 run, just short of the long-on fielder and Samson reaches his fifty! Pitched up delivery, Samson lofted it over mid-on and falls in front of the diving long-on fielder. Samson collects a single to get to his milestone",Stokes to Samson,ONE
2172197,DC 1st Inns,14.5,"Zampa to Samson, SIX, that's a pressure-releaser! Brings up the 50-run stand in style! Zampa overpitches and Samson takes full toll of it. Leans forward and sends it sailing over long-off for a gigantic six",Zampa to Samson,SIX
2172197,DC 1st Inns,15.2,"Stokes to Pant, out Pant Run Out!! That's brilliant stuff from Mayank Agarwal. The excellence cuts short Pant's innings. To start with, Stokes bowled a wide yorker. Pant squeezes it out, finds Mayank at point and sets off. Mayank finds the target directly and Pant is well short of his ground. Pant run out (Mayank Agarwal) 31(22) [4s-1 6s-2]",Stokes to Pant,OUT
2172197,DC 1st Inns,15.3,"Stokes to Samson, FOUR, nice looking shot! Short ball, Samson has ample time to move across and pull it behind square on the leg-side. Well wide of the fine leg fielder. One bounce over the rope",Stokes to Samson,FOUR
2172197,DC 1st Inns,16.4,"Tahir to Samson, SIX, that's a monster! Fired in on the legs of Samson and Samson deposits it into the mid-wicket stands with a heave. That cleared the boundary rope by a long way",Tahir to Samson,SIX
2172197,DC 1st Inns,17.1,"Dinda to Samson, SIX, welcome to your new spell says Samson! Length ball wide of off allowing Samson to free his arms. He is balanced in the crease and elevates it straight over long-off for a six",Dinda to Samson,SIX
2172197,DC 1st Inns,17.4,"Dinda to Samson, SIX, that's a stunning shot! Samson moved leg-side and Dinda follows him with a bumper. Samson has no problems whatsoever as he hooks it over square leg. No fielder there and Samson collects another maximum",Dinda to Samson,SIX
2172197,DC 1st Inns,17.5,"Dinda to Samson, FOUR, highest score in this season! Cheeky from Samson! Low full toss outside off, Samson picks it and laps it well wide of short fine and the ball dribbles away into the fence",Dinda to Samson,FOUR
2172197,DC 1st Inns,18.1,"Zampa to Samson, SIX, what a stunning way to get to your maiden T20 century! Zampa bowls it quick, full and on the stumps, Samson moves slightly to his right and lofts it down the ground. MUSCLED",Zampa to Samson,SIX
2172197,DC 1st Inns,18.2,"Zampa to Samson, out Bowled!! Zampa gets his man and Samson walks back raising his bat. Gets a standing ovation from his team mates in the dug-out. It was a flipper that did the trick. Samson looked to pull it through the on-side and failed to make connection. The ball cannons onto the stumps. Samson b Zampa 102(63) [4s-8 6s-5]",Zampa to Samson,OUT
2172197,DC 1st Inns,18.3,"Zampa to Chris Morris, FOUR, that's one helluva way to open your account! Leg-break outside off, Morris lofts it inside-out and gets off the mark with a boundary",Zampa to Chris Morris,FOUR
2172197,DC 1st Inns,18.5,"Zampa to Chris Morris, SIX, that's a gigantic hit. For a moment, I thought it might go on and land onto the Pune-Mumbai Expressway. Fullish length, Morris moves to his right and wallops it over long-on. That went miles in the air and cleared the fence by a long way as well. High and handsome",Zampa to Chris Morris,SIX
2172197,DC 1st Inns,19.0,"Zampa to Chris Morris, FOUR, the gamble hasn't paid off. A wicket was scalped, but the overall result - 22 runs off the 19th over. Flipper outside off, Morris crouches and lifts it inside out. No chance for long-off",Zampa to Chris Morris,FOUR
2172197,DC 1st Inns,19.2,"Stokes to Chris Morris, FOUR, that's a gross delivery! Short of a good length delivery with no pace behind it. Morris moves across and helps it away well wide of short fine. Runs away into the fence",Stokes to Chris Morris,FOUR
2172197,DC 1st Inns,19.4,"Stokes to Chris Morris, FOUR, that's a brilliant stroke! Stokes can't believe that. He didn't do much wrong there. It was bowled in the blockhole wide of off and Morris opens his bat face and drills the squeeze wide of point",Stokes to Chris Morris,FOUR
2172197,DC 1st Inns,19.5,"Stokes to Chris Morris, SIX, wow! Bowls length and gets punished. On the pads and just a flick of the wrists. The ball has more than enough wings to clear the square leg fence",Stokes to Chris Morris,SIX
2172197,DC 1st Inns,2.1,"Dinda to Samson, FOUR, Samson has come out firing. Picked the length early on the short of length delivery, got his front leg up and nailed the pull in front of square. That came smack bang off the middle",Dinda to Samson,FOUR
2172197,DC 1st Inns,2.2,"Dinda to Samson, FOUR, fourth boundary in five balls for Samson. The start is getting better for DD. Dinda overcompensates and goes full outside off, Samson is up for it and cracks the drive past the diving cover-point fielder. Sped away to the fence",Dinda to Samson,FOUR
2172197,DC 1st Inns,2.4,"Dinda to Billings, FOUR, third boundary of the over and Dinda leaking runs here. Short and wide outside off, Billings throws the kitchen sink at that and the ball flies off the outside edge, over Faf at slip and into the third man fence",Dinda to Billings,FOUR
2172197,DC 1st Inns,20.0,"Stokes to Chris Morris, SIX, fittingly Morris finishes the innings with a six. What a cameo this was from him. Stokes bowls it short and Morris easily muscles the pull over deep mid-wicket. The man in the deep is just a spectator. Well that has been the story for the last few overs",Stokes to Chris Morris,SIX
2172197,DC 1st Inns,3.2,"Chahar to Samson, FOUR, excellent batting. On a length and just outside off, Samson goes up and over cover, once he got it through the infield the result was going to be in his favour",Chahar to Samson,FOUR
2172197,DC 1st Inns,4.1,"Stokes to Samson, FOUR, Stokes too meted out with the same treatment. Good length ball outside off, Samson leans into the drive and places it square. It is a crowded off-side field and he's threaded that to perfection",Stokes to Samson,FOUR
2172197,DC 1st Inns,5.2,"Chahar to Billings, FOUR, not a boundary ball but that's T20. Back of length around off, Billings crouches a bit and swats it away wide of mid-on, not off the middle but he had enough wood on that",Chahar to Billings,FOUR
2172197,DC 1st Inns,5.3,"Chahar to Billings, FOUR, last over of the powerplay and Billings has decided to cash in. Advances and gets cramped for room, swings with all his might and drags it off the inner part of the bat to the left of short fine, Dinda can only escort the ball to the fence",Chahar to Billings,FOUR
2172197,DC 1st Inns,5.4,"Chahar to Billings, FOUR, poor delivery this and Chahar is made to pay. Sprays it down leg and that is easy pickings for any batsman, Billings stays inside the line and whips it fine. No chance for Dinda this time around",Chahar to Billings,FOUR
2172197,DC 1st Inns,8.1,"Tahir to Billings, out Bowled!! And off he goes. Gets the crowd going as well. Billings is cursing himself off the field. It is yet another start for the Englishman that is not converted. It's always dangerous to shimmy down the wicket for a bowler like Tahir, who generally skids the ball through, and that is what happened. Billings came down the wicket and Tahir pushed it through, by the time the Kent batsman could get his bat down, the ball was past him and crashed into off-stump. The partnership has been broken and just the opening RPS needed. Billings b Tahir 24(17) [4s-4]",Tahir to Billings,OUT
2172197,RPS 1st Inns,0.4,"Nadeem to Mayank Agarwal, FOUR, first boundary of the innings. Sweetly timed by Agarwal. Saw the ball dropped on a shortish length, pivoted back and flayed it through cover. This is a mickey-mouse outfield and it zooms away to the fence",Nadeem to Mayank Agarwal,FOUR
2172197,RPS 1st Inns,10.0,"Corey Anderson to R Bhatia, SIX, take that! Says Bhatia. Gets under this short ball and smokes it over deep mid-wicket. Crunching sound of the willow",Corey Anderson to R Bhatia,SIX
2172197,RPS 1st Inns,10.4,"Nadeem to Dhoni, SIX, lovely shot, Pune need more of those, Dhoni skips down the track, gets close to the ball and lifts it high and over long-on for a maximum. Chants of MS, MS from the crowd.. Can he make a big score here?",Nadeem to Dhoni,SIX
2172197,RPS 1st Inns,12.0,"Mishra to Dhoni, out Caught by Nair!! When things go wrong, they go hopelessly wrong. Even his favourite helicopter shot has gone wrong tonight, that should snuff out whatever little hopes Pune might have had. This was tossed up invitingly by Mishra, Dhoni cleared his left leg and whipped it off his toes - flat and hard, but straight to Karun Nair at deep mid-wicket. He didn't have to move an inch, accepts the catch gleefully. MS walks off, so do half the Pune crowd. Dhoni c Nair b Mishra 11(14) [6s-1]",Mishra to Dhoni,OUT
2172197,RPS 1st Inns,12.5,"Pat Cummins to Chahar, SIX, mistimed but six, Chahar just got enough to clear the leaping Billings at wide mid-wicket, got underneath the length delivery, gets plenty of height and just about enough distance",Pat Cummins to Chahar,SIX
2172197,RPS 1st Inns,13.0,"Pat Cummins to Chahar, SIX, back-to-back sixes for Chahar, Cummins shortened his length outside off, Chahar backs away, makes room and slaps it over cover. The timing is good and the ball sails over the ropes for another maximum",Pat Cummins to Chahar,SIX
2172197,RPS 1st Inns,13.1,"Mishra to R Bhatia, out Caught by Chris Morris!! Another wicket for Mishra, he's having a better night. This was a floaty leg-break, went wider of off. Bhatia had to fetch that as he played the slog-sweep, went off the toe of the bat and it's a simple catch to Morris at long-on. Bhatia has a look at his bat and walks away. Mishra is on a hat-trick now. R Bhatia c Chris Morris b Mishra 16(17) [6s-1]",Mishra to R Bhatia,OUT
2172197,RPS 1st Inns,13.5,"Mishra to Zampa, FOUR, lovely shot, Mishra tosses one wider of off, Zampa gets a big stride forward and drills it through extra-cover, beats the man getting across to his left from long-off",Mishra to Zampa,FOUR
