,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
LA Pomersbach,LA Pomersbach,Brisbane Heat,60,32,8,3,187.5,0,0.0,0,0,0,0
C Kieswetter,C Kieswetter,Brisbane Heat,22,18,3,0,122.22222222222223,0,0.0,0,0,0,0
JA Burns,JA Burns,Brisbane Heat,0,3,0,0,0.0,0,0.0,0,0,0,0
CA Lynn,CA Lynn,Brisbane Heat,1,4,0,0,25.0,0,0.0,0,0,0,0
BR McDermott,BR McDermott,Brisbane Heat,0,2,0,0,0.0,0,0.0,0,0,0,0
BCJ Cutting,BCJ Cutting,Brisbane Heat,35,21,2,2,166.66666666666669,2,18.0,0,0,2,9.0
JR Hopes,JR Hopes,Brisbane Heat,22,15,3,0,146.66666666666666,4,37.0,1,0,0,9.25
DL Vettori,DL Vettori,Brisbane Heat,11,12,1,0,91.66666666666666,4,42.0,0,0,2,10.5
RJ Harris,RJ Harris,Brisbane Heat,3,4,0,0,75.0,4,42.0,3,0,0,10.5
CJ Gannon,CJ Gannon,Brisbane Heat,10,9,1,0,111.11111111111111,4,42.0,3,0,0,10.5
MT Steketee,MT Steketee,Brisbane Heat,0,0,0,0,0,2,27.0,0,1,0,13.5
BR Dunk,BR Dunk,Hobart Hurricanes,87,53,6,3,164.1509433962264,0,0.0,0,0,0,0
TD Paine,TD Paine,Hobart Hurricanes,47,28,4,2,167.85714285714286,0,0.0,0,0,0,0
JW Wells,JW Wells,Hobart Hurricanes,12,12,1,0,100.0,0,0.0,0,0,0,0
Shoaib Malik,Shoaib Malik,Hobart Hurricanes,14,8,1,1,175.0,2,23.0,1,0,1,11.5
TR Birt,TR Birt,Hobart Hurricanes,11,7,2,0,157.14285714285714,0,0.0,0,0,0,0
EP Gulbis,EP Gulbis,Hobart Hurricanes,22,12,4,0,183.33333333333331,2,21.0,0,0,0,10.5
AC Blizzard,AC Blizzard,Hobart Hurricanes,2,2,0,0,100.0,0,0.0,0,0,0,0
AD Mascarenhas,AD Mascarenhas,Hobart Hurricanes,0,0,0,0,0,4,42.0,2,0,1,10.5
B Laughlin,B Laughlin,Hobart Hurricanes,0,0,0,0,0,4,38.0,2,0,0,9.5
CJ Boyce,CJ Boyce,Hobart Hurricanes,0,0,0,0,0,4,21.0,3,0,0,5.25
DE Bollinger,DE Bollinger,Hobart Hurricanes,0,0,0,0,0,4,23.0,0,0,2,5.75
