,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
N Chantam,N Chantam,Thailand,1,4,0,0,25.0,0,0.0,0,0,0,0
N Chaiwai,N Chaiwai,Thailand,15,17,2,0,88.23529411764706,0,0.0,0,0,0,0
N Koncharoenkai,N Koncharoenkai,Thailand,57,43,7,0,132.5581395348837,0,0.0,0,0,0,0
N Boochatham,N Boochatham,Thailand,10,16,1,0,62.5,2,6.0,0,0,0,3.0
C Sutthiruang,C Sutthiruang,Thailand,24,22,4,0,109.09090909090908,2,5.0,0,1,0,2.5
S Tippoch,S Tippoch,Thailand,6,4,1,0,150.0,1,12.0,0,0,0,12.0
O Kamchomphu,O Kamchomphu,Thailand,2,5,0,0,40.0,0,0.0,0,0,0,0
R Padunglerd,R Padunglerd,Thailand,3,5,0,0,60.0,3,5.0,4,0,0,1.6666666666666667
W Liengprasert,W Liengprasert,Thailand,0,1,0,0,0.0,0,0.0,0,0,0,0
S Laomi,S Laomi,Thailand,3,4,0,0,75.0,4,11.0,5,1,0,2.75
S Lateh,S Lateh,Thailand,0,0,0,0,0,0,0.0,0,0,0,0
B de Leede,B de Leede,Netherlands,11,28,0,0,39.285714285714285,0,0.0,0,0,0,0
R Rijke,R Rijke,Netherlands,15,16,2,0,93.75,0,0.0,0,0,0,0
AH Thomson,AH Thomson,Netherlands,0,3,0,0,0.0,0,0.0,0,0,0,0
J Post,J Post,Netherlands,0,1,0,0,0.0,0,0.0,0,0,0,0
IJR Zwilling,IJR Zwilling,Netherlands,1,5,0,0,20.0,3,13.0,1,0,1,4.333333333333333
LK Bennett,LK Bennett,Netherlands,2,3,0,0,66.66666666666666,2,10.0,0,0,3,5.0
L Klokgieters,L Klokgieters,Netherlands,8,12,1,0,66.66666666666666,3,21.0,0,0,0,7.0
S Siegers,S Siegers,Netherlands,0,1,0,0,0.0,4,35.0,1,1,0,8.75
F Overdijk,F Overdijk,Netherlands,0,0,0,0,0,2,21.0,1,0,0,10.5
M Zwilling,M Zwilling,Netherlands,0,5,0,0,0.0,2,8.0,3,0,1,4.0
AS van Beuge,AS van Beuge,Netherlands,0,0,0,0,0,4,20.0,2,0,1,5.0
