,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
G Gambhir,G Gambhir,India,8,12,1,0,66.66666666666666,0,0.0,0,0,0,0
V Sehwag,V Sehwag,India,47,31,9,0,151.61290322580646,5,26.0,0,0,0,5.2
V Kohli,V Kohli,India,9,12,1,0,75.0,0,0.0,0,0,0,0
Yuvraj Singh,Yuvraj Singh,India,74,84,6,2,88.09523809523809,5,19.0,0,0,2,3.8
MS Dhoni,MS Dhoni,India,37,70,3,0,52.85714285714286,0,0.0,0,0,0,0
SK Raina,SK Raina,India,35,47,4,0,74.46808510638297,0,0.0,0,0,0,0
RA Jadeja,RA Jadeja,India,39,34,3,1,114.70588235294117,4,31.0,0,0,0,7.75
Harbhajan Singh,Harbhajan Singh,India,1,2,0,0,50.0,10,47.0,3,0,0,4.7
Z Khan,Z Khan,India,2,4,0,0,50.0,9,57.0,0,0,3,6.333333333333333
A Nehra,A Nehra,India,4,6,0,0,66.66666666666666,8,55.0,1,3,2,6.875
S Sreesanth,S Sreesanth,India,1,3,0,0,33.33333333333333,7,47.0,1,2,1,6.714285714285714
WU Tharanga,WU Tharanga,Sri Lanka,30,48,4,0,62.5,0,0.0,0,0,0,0
HDRL Thirimanne,HDRL Thirimanne,Sri Lanka,22,25,4,0,88.0,0,0.0,0,0,0,0
KC Sangakkara,KC Sangakkara,Sri Lanka,60,80,4,0,75.0,0,0.0,0,0,0,0
TT Samaraweera,TT Samaraweera,Sri Lanka,105,106,11,0,99.05660377358491,2,12.0,0,0,0,6.0
SHT Kandamby,SHT Kandamby,Sri Lanka,8,11,1,0,72.72727272727273,4,22.0,0,0,1,5.5
S Randiv,S Randiv,Sri Lanka,4,9,0,0,44.44444444444444,10,36.0,0,0,0,3.6
NLTC Perera,NLTC Perera,Sri Lanka,36,15,6,1,240.0,6,27.0,2,0,1,4.5
M Pushpakumara,M Pushpakumara,Sri Lanka,0,0,0,0,0,0,0.0,0,0,0,0
RAS Lakmal,RAS Lakmal,Sri Lanka,0,0,0,0,0,8,48.0,0,0,1,6.0
T Thushara,T Thushara,Sri Lanka,0,0,0,0,0,10,62.0,2,0,1,6.2
UWMBCA Welegedara,UWMBCA Welegedara,Sri Lanka,0,0,0,0,0,10,66.0,5,4,4,6.6
