,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
LMP Simmons,LMP Simmons,Mumbai Indians,5,13,0,0,38.46153846153847,0,0.0,0,0,0,0
PA Patel,PA Patel,Mumbai Indians,52,40,3,3,130.0,0,0.0,0,0,0,0
RG Sharma,RG Sharma,Mumbai Indians,1,2,0,0,50.0,0,0.0,0,0,0,0
AT Rayudu,AT Rayudu,Mumbai Indians,0,3,0,0,0.0,0,0.0,0,0,0,0
KA Pollard,KA Pollard,Mumbai Indians,7,10,1,0,70.0,0,0.0,0,0,0,0
HH Pandya,HH Pandya,Mumbai Indians,14,10,1,1,140.0,1,15.0,0,0,0,15.0
KH Pandya,KH Pandya,Mumbai Indians,15,11,2,0,136.36363636363635,4,22.0,0,0,0,5.5
MJ McClenaghan,MJ McClenaghan,Mumbai Indians,12,11,0,1,109.09090909090908,4,46.0,1,1,4,11.5
KV Sharma,KV Sharma,Mumbai Indians,4,7,0,0,57.14285714285714,4,30.0,1,0,0,7.5
JJ Bumrah,JJ Bumrah,Mumbai Indians,16,11,0,1,145.45454545454547,4,33.0,1,0,0,8.25
SL Malinga,SL Malinga,Mumbai Indians,7,2,0,1,350.0,3,14.0,1,0,0,4.666666666666667
AM Rahane,AM Rahane,Rising Pune Supergiant,56,43,5,1,130.2325581395349,0,0.0,0,0,0,0
RA Tripathi,RA Tripathi,Rising Pune Supergiant,0,2,0,0,0.0,0,0.0,0,0,0,0
SPD Smith,SPD Smith,Rising Pune Supergiant,1,2,0,0,50.0,0,0.0,0,0,0,0
MK Tiwary,MK Tiwary,Rising Pune Supergiant,58,48,4,2,120.83333333333333,0,0.0,0,0,0,0
MS Dhoni,MS Dhoni,Rising Pune Supergiant,40,26,0,5,153.84615384615387,0,0.0,0,0,0,0
DT Christian,DT Christian,Rising Pune Supergiant,0,0,0,0,0,4,33.0,0,0,1,8.25
Washington Sundar,Washington Sundar,Rising Pune Supergiant,0,0,0,0,0,4,16.0,3,0,0,4.0
LH Ferguson,LH Ferguson,Rising Pune Supergiant,0,0,0,0,0,3,21.0,1,0,5,7.0
A Zampa,A Zampa,Rising Pune Supergiant,0,0,0,0,0,1,9.0,0,0,0,9.0
SN Thakur,SN Thakur,Rising Pune Supergiant,0,0,0,0,0,4,37.0,4,0,1,9.25
JD Unadkat,JD Unadkat,Rising Pune Supergiant,0,0,0,0,0,4,24.0,1,0,0,6.0
