,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Fargana Hoque,Fargana Hoque,Bangladesh,11,17,1,0,64.70588235294117,0,0.0,0,0,0,0
Murshida Khatun,Murshida Khatun,Bangladesh,26,35,2,0,74.28571428571429,0,0.0,0,0,0,0
Nigar Sultana,Nigar Sultana,Bangladesh,17,24,2,0,70.83333333333334,0,0.0,0,0,0,0
Rumana Ahmed,Rumana Ahmed,Bangladesh,28,25,2,1,112.00000000000001,4,25.0,0,0,0,6.25
S Mostary,S Mostary,Bangladesh,6,10,0,0,60.0,0,0.0,0,0,0,0
Ritu Moni,Ritu Moni,Bangladesh,17,10,3,0,170.0,1,10.0,0,0,0,10.0
Nahida Akter,Nahida Akter,Bangladesh,0,0,0,0,0,4,25.0,1,0,0,6.25
Sanjida Akter Meghla,Sanjida Akter Meghla,Bangladesh,0,0,0,0,0,4,7.0,3,0,0,1.75
Salma Khatun,Salma Khatun,Bangladesh,0,0,0,0,0,4,18.0,3,0,0,4.5
Shohely Akhter,Shohely Akhter,Bangladesh,0,0,0,0,0,3,17.0,0,0,1,5.666666666666667
Lata Mondal,Lata Mondal,Bangladesh,0,0,0,0,0,0,0.0,0,0,0,0
N Koncharoenkai,N Koncharoenkai,Thailand,10,14,1,0,71.42857142857143,0,0.0,0,0,0,0
O Kamchomphu,O Kamchomphu,Thailand,2,9,0,0,22.22222222222222,4,15.0,1,0,0,3.75
N Chantam,N Chantam,Thailand,64,51,4,3,125.49019607843137,0,0.0,0,0,0,0
N Boochatham,N Boochatham,Thailand,0,2,0,0,0.0,4,26.0,1,0,0,6.5
N Chaiwai,N Chaiwai,Thailand,12,27,0,0,44.44444444444444,0,0.0,0,0,0,0
C Sutthiruang,C Sutthiruang,Thailand,3,6,0,0,50.0,1,9.0,0,0,0,9.0
S Tippoch,S Tippoch,Thailand,10,10,1,0,100.0,1,6.0,0,0,0,6.0
R Kanoh,R Kanoh,Thailand,0,1,0,0,0.0,4,13.0,1,0,2,3.25
P Maya,P Maya,Thailand,0,0,0,0,0,2,14.0,1,0,2,7.0
Nanthita Boonsukham,Nanthita Boonsukham,Thailand,0,0,0,0,0,0,0.0,0,0,0,0
T Putthawong,T Putthawong,Thailand,0,0,0,0,0,4,27.0,1,0,0,6.75
