,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JS Rymell,JS Rymell,Essex,121,130,15,1,93.07692307692308,0,0.0,0,0,0,0
AN Cook,AN Cook,Essex,16,15,2,0,106.66666666666667,0,0.0,0,0,0,0
T Westley,T Westley,Essex,33,43,5,0,76.74418604651163,6,33.0,3,0,2,5.5
FIN Khushi,FIN Khushi,Essex,12,25,2,0,48.0,0,0.0,0,0,0,0
PI Walter,PI Walter,Essex,33,33,5,0,100.0,0,0.0,0,0,0,0
RN ten Doeschate,RN ten Doeschate,Essex,10,10,0,0,100.0,6,41.0,0,0,0,6.833333333333333
AJA Wheater,AJA Wheater,Essex,34,20,3,2,170.0,0,0.0,0,0,0,0
SR Harmer,SR Harmer,Essex,31,13,2,2,238.46153846153845,8,25.0,2,0,0,3.125
ASS Nijjar,ASS Nijjar,Essex,23,11,0,2,209.0909090909091,6,26.0,2,0,3,4.333333333333333
JH Plom,JH Plom,Essex,0,0,0,0,0,8,34.0,3,0,0,4.25
BMJ Allison,BMJ Allison,Essex,0,0,0,0,0,5,27.0,0,0,1,5.4
WAR Fraine,WAR Fraine,Yorkshire,31,46,3,0,67.3913043478261,0,0.0,0,0,0,0
HG Duke,HG Duke,Yorkshire,4,8,1,0,50.0,0,0.0,0,0,0,0
W Luxton,W Luxton,Yorkshire,34,49,5,0,69.38775510204081,0,0.0,0,0,0,0
GS Ballance,GS Ballance,Yorkshire,11,26,0,0,42.30769230769231,0,0.0,0,0,0,0
GCH Hill,GCH Hill,Yorkshire,2,6,0,0,33.33333333333333,10,51.0,3,0,0,5.1
JA Tattersall,JA Tattersall,Yorkshire,6,9,1,0,66.66666666666666,0,0.0,0,0,0,0
ML Revis,ML Revis,Yorkshire,42,38,2,2,110.5263157894737,7,34.0,1,0,0,4.857142857142857
DM Bess,DM Bess,Yorkshire,6,13,1,0,46.15384615384615,9,51.0,0,0,1,5.666666666666667
MJ Waite,MJ Waite,Yorkshire,31,27,0,3,114.81481481481481,9,65.0,1,0,0,7.222222222222222
MW Pillans,MW Pillans,Yorkshire,11,9,0,1,122.22222222222223,5,50.0,0,0,1,10.0
BO Coad,BO Coad,Yorkshire,0,2,0,0,0.0,10,64.0,2,0,0,6.4
