,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
DPMD Jayawardene,DPMD Jayawardene,Delhi Daredevils,34,31,4,1,109.6774193548387,0,0.0,0,0,0,0
V Sehwag,V Sehwag,Delhi Daredevils,11,7,2,0,157.14285714285714,0,0.0,0,0,0,0
CM Gautam,CM Gautam,Delhi Daredevils,2,3,0,0,66.66666666666666,0,0.0,0,0,0,0
DA Warner,DA Warner,Delhi Daredevils,13,18,2,0,72.22222222222221,0,0.0,0,0,0,0
BJ Rohrer,BJ Rohrer,Delhi Daredevils,64,40,9,1,160.0,1,12.0,0,0,1,12.0
KM Jadhav,KM Jadhav,Delhi Daredevils,23,21,2,0,109.52380952380953,0,0.0,0,0,0,0
AB Agarkar,AB Agarkar,Delhi Daredevils,0,0,0,0,0,2,22.0,0,0,0,11.0
M Morkel,M Morkel,Delhi Daredevils,0,0,0,0,0,4,40.0,0,0,0,10.0
UT Yadav,UT Yadav,Delhi Daredevils,0,0,0,0,0,3,28.0,0,0,2,9.333333333333334
P Negi,P Negi,Delhi Daredevils,0,0,0,0,0,4,28.0,0,0,2,7.0
S Kaul,S Kaul,Delhi Daredevils,0,0,0,0,0,4,23.0,1,0,0,5.75
R Dravid,R Dravid,Rajasthan Royals,53,49,7,0,108.16326530612245,0,0.0,0,0,0,0
AM Rahane,AM Rahane,Rajasthan Royals,63,45,5,1,140.0,0,0.0,0,0,0,0
SR Watson,SR Watson,Rajasthan Royals,28,14,3,1,200.0,3,21.0,1,0,0,7.0
SV Samson,SV Samson,Rajasthan Royals,0,0,0,0,0,0,0.0,0,0,0,0
STR Binny,STR Binny,Rajasthan Royals,0,0,0,0,0,2,3.0,1,0,0,1.5
BJ Hodge,BJ Hodge,Rajasthan Royals,0,0,0,0,0,0,0.0,0,0,0,0
Sachin Baby,Sachin Baby,Rajasthan Royals,0,0,0,0,0,0,0.0,0,0,0,0
JP Faulkner,JP Faulkner,Rajasthan Royals,0,0,0,0,0,4,38.0,1,0,1,9.5
SK Trivedi,SK Trivedi,Rajasthan Royals,0,0,0,0,0,4,21.0,1,0,0,5.25
PV Tambe,PV Tambe,Rajasthan Royals,0,0,0,0,0,4,30.0,0,0,0,7.5
SW Tait,SW Tait,Rajasthan Royals,0,0,0,0,0,3,39.0,0,0,4,13.0
