,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
HK Matthews,HK Matthews,Hobart Hurricanes,8,12,1,0,66.66666666666666,3,16.0,1,0,1,5.333333333333333
S Daffara,S Daffara,Hobart Hurricanes,30,32,3,0,93.75,0,0.0,0,0,0,0
CL Hall,CL Hall,Hobart Hurricanes,11,20,0,0,55.00000000000001,0,0.0,0,0,0,0
G Redmayne,G Redmayne,Hobart Hurricanes,3,8,0,0,37.5,0,0.0,0,0,0,0
L Winfield,L Winfield,Hobart Hurricanes,7,13,0,0,53.84615384615385,0,0.0,0,0,0,0
V Pyke,V Pyke,Hobart Hurricanes,16,14,1,0,114.28571428571428,3,26.0,0,0,0,8.666666666666666
SK Moloney,SK Moloney,Hobart Hurricanes,5,6,0,0,83.33333333333334,0,0.0,0,0,0,0
NM Hancock,NM Hancock,Hobart Hurricanes,0,2,0,0,0.0,3,15.0,0,0,2,5.0
M Phillips,M Phillips,Hobart Hurricanes,0,1,0,0,0.0,2,19.0,0,0,0,9.5
B Hepburn,B Hepburn,Hobart Hurricanes,7,9,0,0,77.77777777777779,1,9.0,0,1,1,9.0
C Raack,C Raack,Hobart Hurricanes,0,1,0,0,0.0,3,14.0,1,0,0,4.666666666666667
RL Haynes,RL Haynes,Sydney Thunder,22,18,3,0,122.22222222222223,0,0.0,0,0,0,0
SR Taylor,SR Taylor,Sydney Thunder,5,8,1,0,62.5,3,13.0,3,0,0,4.333333333333333
AJ Blackwell,AJ Blackwell,Sydney Thunder,43,34,6,0,126.47058823529412,0,0.0,0,0,0,0
H Kaur,H Kaur,Sydney Thunder,24,31,2,0,77.41935483870968,0,0.0,0,0,0,0
RH Priest,RH Priest,Sydney Thunder,0,0,0,0,0,0,0.0,0,0,0,0
NE Stalenberg,NE Stalenberg,Sydney Thunder,0,0,0,0,0,0,0.0,0,0,0,0
NJ Carey,NJ Carey,Sydney Thunder,0,0,0,0,0,4,17.0,1,0,0,4.25
RM Farrell,RM Farrell,Sydney Thunder,0,0,0,0,0,4,19.0,2,0,0,4.75
ML Gibson,ML Gibson,Sydney Thunder,0,0,0,0,0,3,17.0,1,0,0,5.666666666666667
SL Bates,SL Bates,Sydney Thunder,0,0,0,0,0,4,12.0,3,0,2,3.0
B Vakarewa,B Vakarewa,Sydney Thunder,0,0,0,0,0,2,11.0,0,0,0,5.5
