,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
F Samanyika,F Samanyika,Botswana,26,33,3,0,78.78787878787878,1,2.0,2,0,1,2.0
O Batisani,O Batisani,Botswana,77,67,8,0,114.92537313432835,1,4.0,1,2,2,4.0
S Mosweu,S Mosweu,Botswana,56,31,10,0,180.64516129032256,0,0.0,0,0,0,0
L Mophakedi,L Mophakedi,Botswana,2,4,0,0,50.0,0,0.0,0,0,0,0
T Modise,T Modise,Botswana,4,4,0,0,100.0,0,0.0,0,0,0,0
A Mokgotlhe,A Mokgotlhe,Botswana,0,0,0,0,0,2,7.0,2,0,0,3.5
J Kgang,J Kgang,Botswana,0,0,0,0,0,2,2.0,0,0,0,1.0
B Mpedi,B Mpedi,Botswana,0,0,0,0,0,3,1.0,3,1,0,0.3333333333333333
B Madimabe,B Madimabe,Botswana,0,0,0,0,0,0,0.0,0,0,0,0
T Legaabile,T Legaabile,Botswana,0,0,0,0,0,3,7.0,1,0,4,2.3333333333333335
T Shadrack,T Shadrack,Botswana,0,0,0,0,0,3,6.0,1,0,1,2.0
Ntombizodwa Mkhatshwa,Ntombizodwa Mkhatshwa,Eswatini,0,9,0,0,0.0,0,0.0,0,0,0,0
M Dlamini,M Dlamini,Eswatini,6,11,1,0,54.54545454545454,4,45.0,0,4,8,11.25
W Ginindza,W Ginindza,Eswatini,0,1,0,0,0.0,3,45.0,0,7,3,15.0
P Dlamini,P Dlamini,Eswatini,6,31,1,0,19.35483870967742,0,0.0,0,0,0,0
N Gwebu,N Gwebu,Eswatini,0,4,0,0,0.0,0,0.0,0,0,0,0
D Dlamini,D Dlamini,Eswatini,1,2,0,0,50.0,0,0.0,0,0,0,0
N Mabila,N Mabila,Eswatini,0,3,0,0,0.0,1,17.0,0,0,8,17.0
S Mabuza,S Mabuza,Eswatini,0,6,0,0,0.0,3,34.0,1,2,4,11.333333333333334
Ntombizonke MKhatshwa,Ntombizonke MKhatshwa,Eswatini,3,23,0,0,13.043478260869565,4,27.0,0,1,3,6.75
N Khumalo,N Khumalo,Eswatini,0,3,0,0,0.0,4,33.0,2,1,4,8.25
K Maseko,K Maseko,Eswatini,0,2,0,0,0.0,1,19.0,0,3,3,19.0
