,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
AJ Healy,AJ Healy,Australia,4,11,0,0,36.36363636363637,0,0.0,0,0,0,0
BL Mooney,BL Mooney,Australia,61,54,6,0,112.96296296296295,0,0.0,0,0,0,0
MM Lanning,MM Lanning,Australia,27,25,2,1,108.0,0,0.0,0,0,0,0
RL Haynes,RL Haynes,Australia,29,25,3,0,115.99999999999999,0,0.0,0,0,0,0
A Gardner,A Gardner,Australia,3,3,0,0,100.0,0,0.0,0,0,0,0
EA Perry,EA Perry,Australia,2,2,0,0,100.0,1,8.0,1,1,0,8.0
NJ Carey,NJ Carey,Australia,0,0,0,0,0,3,24.0,1,0,0,8.0
G Wareham,G Wareham,Australia,0,0,0,0,0,4,26.0,1,0,0,6.5
JL Jonassen,JL Jonassen,Australia,0,0,0,0,0,4,22.0,0,0,0,5.5
ML Schutt,ML Schutt,Australia,0,0,0,0,0,4,24.0,2,0,0,6.0
D Brown,D Brown,Australia,0,0,0,0,0,4,26.0,1,0,2,6.5
FL Mackay,FL Mackay,New Zealand,46,39,3,2,117.94871794871796,4,20.0,2,0,0,5.0
HNK Jensen,HNK Jensen,New Zealand,3,12,0,0,25.0,0,0.0,0,0,0,0
AE Satterthwaite,AE Satterthwaite,New Zealand,6,6,1,0,100.0,2,11.0,0,0,0,5.5
AC Kerr,AC Kerr,New Zealand,36,33,4,0,109.09090909090908,4,26.0,0,0,0,6.5
KJ Martin,KJ Martin,New Zealand,5,11,0,0,45.45454545454545,0,0.0,0,0,0,0
BM Halliday,BM Halliday,New Zealand,1,2,0,0,50.0,0,0.0,0,0,0,0
ML Green,ML Green,New Zealand,16,8,3,0,200.0,0,0.0,0,0,0,0
HM Rowe,HM Rowe,New Zealand,14,10,2,0,140.0,2,16.0,1,0,0,8.0
TMM Newton,TMM Newton,New Zealand,0,0,0,0,0,0,0.0,0,0,0,0
JM Kerr,JM Kerr,New Zealand,0,0,0,0,0,4,28.0,1,0,0,7.0
RA Mair,RA Mair,New Zealand,0,0,0,0,0,4,26.0,0,0,1,6.5
