,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
DJ Bell-Drummond,DJ Bell-Drummond,Kent,62,57,6,0,108.77192982456141,0,0.0,0,0,0,0
Z Crawley,Z Crawley,Kent,0,1,0,0,0.0,0,0.0,0,0,0,0
OG Robinson,OG Robinson,Kent,11,12,2,0,91.66666666666666,0,0.0,0,0,0,0
HG Kuhn,HG Kuhn,Kent,23,24,1,1,95.83333333333334,0,0.0,0,0,0,0
Mohammad Nabi,Mohammad Nabi,Kent,3,5,0,0,60.0,4,26.0,1,0,0,6.5
AJ Blake,AJ Blake,Kent,2,3,0,0,66.66666666666666,0,0.0,0,0,0,0
JM Cox,JM Cox,Kent,7,11,1,0,63.63636363636363,0,0.0,0,0,0,0
AF Milne,AF Milne,Kent,3,3,0,0,100.0,3,30.0,0,0,1,10.0
GC Viljoen,GC Viljoen,Kent,3,3,0,0,100.0,4,30.0,2,0,1,7.5
FJ Klaassen,FJ Klaassen,Kent,3,2,0,0,150.0,4,24.0,2,1,2,6.0
ME Claydon,ME Claydon,Kent,0,0,0,0,0,4,20.0,0,1,0,5.0
Miles Hammond,Miles Hammond,Gloucestershire,19,19,3,0,100.0,0,0.0,0,0,0,0
M Klinger,M Klinger,Gloucestershire,5,10,1,0,50.0,0,0.0,0,0,0,0
James Bracey,James Bracey,Gloucestershire,22,15,2,0,146.66666666666666,0,0.0,0,0,0,0
IA Cockbain,IA Cockbain,Gloucestershire,15,17,1,0,88.23529411764706,0,0.0,0,0,0,0
RF Higgins,RF Higgins,Gloucestershire,17,19,0,1,89.47368421052632,0,0.0,0,0,0,0
JMR Taylor,JMR Taylor,Gloucestershire,19,21,0,1,90.47619047619048,0,0.0,0,0,0,0
BAC Howell,BAC Howell,Gloucestershire,25,14,3,1,178.57142857142858,4,20.0,1,0,1,5.0
TMJ Smith,TMJ Smith,Gloucestershire,0,0,0,0,0,4,30.0,1,0,0,7.5
AJ Tye,AJ Tye,Gloucestershire,0,0,0,0,0,4,24.0,2,0,0,6.0
DA Payne,DA Payne,Gloucestershire,0,0,0,0,0,4,25.0,2,0,0,6.25
CJ Liddle,CJ Liddle,Gloucestershire,0,0,0,0,0,4,23.0,2,0,3,5.75
