,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MJ Guptill,MJ Guptill,Auckland,2,6,0,0,33.33333333333333,0,0.0,0,0,0,0
SM Solia,SM Solia,Auckland,18,13,3,0,138.46153846153845,0,0.0,0,0,0,0
GD Phillips,GD Phillips,Auckland,4,2,1,0,200.0,2,15.0,0,0,0,7.5
MS Chapman,MS Chapman,Auckland,69,51,6,4,135.29411764705884,0,0.0,0,0,0,0
RR O'Donnell,RR O'Donnell,Auckland,42,33,1,2,127.27272727272727,0,0.0,0,0,0,0
BJ Horne,BJ Horne,Auckland,19,15,1,1,126.66666666666666,0,0.0,0,0,0,0
KA Jamieson,KA Jamieson,Auckland,0,0,0,0,0,4,32.0,1,1,0,8.0
WER Somerville,WER Somerville,Auckland,0,0,0,0,0,3,21.0,0,0,0,7.0
DK Ferns,DK Ferns,Auckland,0,0,0,0,0,4,39.0,3,0,0,9.75
L Delport,L Delport,Auckland,0,0,0,0,0,3,32.0,0,0,0,10.666666666666666
RM ter Braak,RM ter Braak,Auckland,0,0,0,0,0,4,26.0,3,0,2,6.5
TL Seifert,TL Seifert,Northern Districts,13,14,3,0,92.85714285714286,0,0.0,0,0,0,0
KD Clarke,KD Clarke,Northern Districts,6,6,1,0,100.0,0,0.0,0,0,0,0
KS Williamson,KS Williamson,Northern Districts,79,55,5,3,143.63636363636363,0,0.0,0,0,0,0
C de Grandhomme,C de Grandhomme,Northern Districts,19,8,1,2,237.5,0,0.0,0,0,0,0
AP Devcich,AP Devcich,Northern Districts,4,6,0,0,66.66666666666666,0,0.0,0,0,0,0
MJ Santner,MJ Santner,Northern Districts,7,8,1,0,87.5,4,32.0,0,0,0,8.0
SC Kuggeleijn,SC Kuggeleijn,Northern Districts,10,9,1,0,111.11111111111111,1,11.0,0,0,0,11.0
TG Southee,TG Southee,Northern Districts,24,15,1,2,160.0,4,29.0,2,0,0,7.25
A Verma,A Verma,Northern Districts,0,0,0,0,0,3,31.0,1,0,0,10.333333333333334
IS Sodhi,IS Sodhi,Northern Districts,0,0,0,0,0,4,24.0,0,0,0,6.0
TA Boult,TA Boult,Northern Districts,0,0,0,0,0,4,28.0,1,0,1,7.0
