,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
RJ Burns,RJ Burns,England,13,28,2,0,46.42857142857143,0,0.0,0,0,0,0
H Hameed,H Hameed,England,52,133,7,0,39.097744360902254,0,0.0,0,0,0,0
DJ Malan,DJ Malan,England,88,205,11,0,42.926829268292686,0,0.0,0,0,0,0
JE Root,JE Root,England,89,174,10,0,51.14942528735632,6,29.0,1,0,0,4.833333333333333
BA Stokes,BA Stokes,England,19,70,4,0,27.142857142857142,12,65.0,0,3,1,5.416666666666667
OJ Pope,OJ Pope,England,39,85,3,0,45.88235294117647,0,0.0,0,0,0,0
JC Buttler,JC Buttler,England,62,97,9,0,63.91752577319587,0,0.0,0,0,0,0
CR Woakes,CR Woakes,England,37,71,6,0,52.112676056338024,27,79.0,2,0,0,2.925925925925926
OE Robinson,OE Robinson,England,8,20,0,0,40.0,26,71.0,4,2,0,2.730769230769231
MA Wood,MA Wood,England,14,28,2,0,50.0,26,89.0,3,1,1,3.423076923076923
MJ Leach,MJ Leach,England,2,9,0,0,22.22222222222222,13,102.0,1,0,0,7.846153846153846
DA Warner,DA Warner,Australia,94,176,11,2,53.40909090909091,0,0.0,0,0,0,0
MS Harris,MS Harris,Australia,12,27,1,0,44.44444444444444,0,0.0,0,0,0,0
M Labuschagne,M Labuschagne,Australia,74,117,6,2,63.24786324786324,3,14.0,0,0,0,4.666666666666667
SPD Smith,SPD Smith,Australia,12,19,2,0,63.1578947368421,0,0.0,0,0,0,0
TM Head,TM Head,Australia,152,148,15,4,102.7027027027027,0,0.0,0,0,0,0
C Green,C Green,Australia,0,1,0,0,0.0,15,29.0,3,0,1,1.9333333333333333
AT Carey,AT Carey,Australia,21,55,1,0,38.18181818181819,0,0.0,0,0,0,0
PJ Cummins,PJ Cummins,Australia,12,27,0,0,44.44444444444444,33,89.0,7,0,2,2.696969696969697
MA Starc,MA Starc,Australia,35,64,5,0,54.6875,32,112.0,3,0,0,3.5
NM Lyon,NM Lyon,Australia,15,24,2,0,62.5,43,112.0,4,0,0,2.604651162790698
JR Hazlewood,JR Hazlewood,Australia,0,6,0,0,0.0,27,74.0,3,0,0,2.740740740740741
