,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
TWM Latham,TWM Latham,New Zealand,41,107,4,0,38.31775700934579,0,0.0,0,0,0,0
HD Rutherford,HD Rutherford,New Zealand,77,137,10,0,56.20437956204379,1,2.0,0,0,0,2.0
KS Williamson,KS Williamson,New Zealand,311,553,27,0,56.23869801084991,2,6.0,0,0,0,3.0
LRPL Taylor,LRPL Taylor,New Zealand,35,50,5,0,70.0,0,0.0,0,0,0,0
BB McCullum,BB McCullum,New Zealand,22,48,3,0,45.83333333333333,0,0.0,0,0,0,0
JDS Neesham,JDS Neesham,New Zealand,34,62,6,0,54.83870967741935,11,42.0,3,0,1,3.8181818181818183
BJ Watling,BJ Watling,New Zealand,153,355,11,1,43.098591549295776,0,0.0,0,0,0,0
MD Craig,MD Craig,New Zealand,7,20,1,0,35.0,35,108.0,6,0,0,3.085714285714286
DAJ Bracewell,DAJ Bracewell,New Zealand,16,26,2,0,61.53846153846154,37,118.0,5,4,5,3.189189189189189
TG Southee,TG Southee,New Zealand,0,1,0,0,0.0,44,128.0,2,0,0,2.909090909090909
TA Boult,TA Boult,New Zealand,16,15,2,0,106.66666666666667,45,130.0,4,0,3,2.888888888888889
FDM Karunaratne,FDM Karunaratne,Sri Lanka,33,59,6,0,55.932203389830505,0,0.0,0,0,0,0
JK Silva,JK Silva,Sri Lanka,55,151,3,0,36.423841059602644,0,0.0,0,0,0,0
KC Sangakkara,KC Sangakkara,Sri Lanka,208,324,19,3,64.19753086419753,0,0.0,0,0,0,0
HDRL Thirimanne,HDRL Thirimanne,Sri Lanka,62,151,7,0,41.05960264900662,8,19.0,0,0,1,2.375
AD Mathews,AD Mathews,Sri Lanka,23,35,4,0,65.71428571428571,20,58.0,1,0,0,2.9
HAPW Jayawardene,HAPW Jayawardene,Sri Lanka,16,49,3,0,32.6530612244898,0,0.0,0,0,0,0
LD Chandimal,LD Chandimal,Sri Lanka,80,170,10,0,47.05882352941176,0,0.0,0,0,0,0
KTGD Prasad,KTGD Prasad,Sri Lanka,17,52,2,0,32.69230769230769,39,152.0,3,2,2,3.8974358974358974
HMRKB Herath,HMRKB Herath,Sri Lanka,15,19,3,0,78.94736842105263,58,161.0,1,0,0,2.7758620689655173
RAS Lakmal,RAS Lakmal,Sri Lanka,11,41,2,0,26.82926829268293,49,160.0,3,3,1,3.2653061224489797
N Pradeep,N Pradeep,Sri Lanka,1,2,0,0,50.0,53,180.0,7,6,3,3.3962264150943398
