,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
PW Gough,PW Gough,Jersey,20,16,3,0,125.0,0,0.0,0,0,0,0
EJ Farley,EJ Farley,Jersey,1,5,0,0,20.0,0,0.0,0,0,0,0
JW Jenner,JW Jenner,Jersey,90,52,8,4,173.0769230769231,0,0.0,0,0,0,0
CJ Bodenstein,CJ Bodenstein,Jersey,10,13,1,0,76.92307692307693,2,20.0,0,0,1,10.0
BDH Stevens,BDH Stevens,Jersey,7,12,1,0,58.333333333333336,2,19.0,0,0,0,9.5
NAT Watkins,NAT Watkins,Jersey,27,24,3,0,112.5,3,32.0,0,0,0,10.666666666666666
AW Kay,AW Kay,Jersey,0,0,0,0,0,3,25.0,1,0,1,8.333333333333334
C Bisson,C Bisson,Jersey,0,0,0,0,0,0,0.0,0,0,0,0
CW Perchard,CW Perchard,Jersey,0,0,0,0,0,2,15.0,0,0,0,7.5
B Kynman,B Kynman,Jersey,0,0,0,0,0,4,33.0,0,0,0,8.25
RJG Palmer,RJG Palmer,Jersey,0,0,0,0,0,1,17.0,0,0,0,17.0
SJ Baard,SJ Baard,Namibia,61,44,7,2,138.63636363636365,0,0.0,0,0,0,0
G Snyman,G Snyman,Namibia,82,43,8,5,190.69767441860466,0,0.0,0,0,0,0
R van Schoor,R van Schoor,Namibia,16,12,2,0,133.33333333333331,0,0.0,0,0,0,0
JP Kotze,JP Kotze,Namibia,0,0,0,0,0,0,0.0,0,0,0,0
SF Burger,SF Burger,Namibia,0,0,0,0,0,2,22.0,0,0,1,11.0
CG Williams,CG Williams,Namibia,0,0,0,0,0,3,24.0,0,0,0,8.0
NRP Scholtz,NRP Scholtz,Namibia,0,0,0,0,0,0,0.0,0,0,0,0
JJ Smit,JJ Smit,Namibia,0,0,0,0,0,4,27.0,1,1,0,6.75
J Davidson,J Davidson,Namibia,0,0,0,0,0,3,24.0,1,0,0,8.0
L Klazinga,L Klazinga,Namibia,0,0,0,0,0,4,40.0,0,0,0,10.0
BM Scholtz,BM Scholtz,Namibia,0,0,0,0,0,4,21.0,2,0,0,5.25
