,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JM Vince,JM Vince,Hampshire,2,7,0,0,28.57142857142857,0,0.0,0,0,0,0
TE Albert,TE Albert,Hampshire,5,7,1,0,71.42857142857143,0,0.0,0,0,0,0
TJ Prest,TJ Prest,Hampshire,0,1,0,0,0.0,0,0.0,0,0,0,0
JJ Weatherley,JJ Weatherley,Hampshire,71,50,2,5,142.0,0,0.0,0,0,0,0
LA Dawson,LA Dawson,Hampshire,18,19,0,1,94.73684210526315,4,28.0,1,0,0,7.0
LD McManus,LD McManus,Hampshire,4,7,0,0,57.14285714285714,0,0.0,0,0,0,0
JK Fuller,JK Fuller,Hampshire,22,19,1,1,115.78947368421053,0,0.0,0,0,0,0
CP Wood,CP Wood,Hampshire,18,6,1,2,300.0,4,26.0,2,0,0,6.5
SW Currie,SW Currie,Hampshire,0,2,0,0,0.0,4,30.0,2,0,0,7.5
MS Crane,MS Crane,Hampshire,3,3,0,0,100.0,4,27.0,2,0,0,6.75
BTJ Wheal,BTJ Wheal,Hampshire,0,0,0,0,0,4,40.0,1,0,0,10.0
T Banton,T Banton,Somerset,6,11,0,0,54.54545454545454,0,0.0,0,0,0,0
WCF Smeed,WCF Smeed,Somerset,15,16,3,0,93.75,0,0.0,0,0,0,0
RE van der Merwe,RE van der Merwe,Somerset,2,3,0,0,66.66666666666666,4,30.0,1,0,0,7.5
TB Abell,TB Abell,Somerset,50,35,3,2,142.85714285714286,0,0.0,0,0,0,0
LP Goldsworthy,LP Goldsworthy,Somerset,3,5,0,0,60.0,4,21.0,1,0,0,5.25
TA Lammonby,TA Lammonby,Somerset,0,1,0,0,0.0,0,0.0,0,0,0,0
L Gregory,L Gregory,Somerset,18,20,1,0,90.0,0,0.0,0,0,0,0
BGF Green,BGF Green,Somerset,35,18,1,3,194.44444444444443,1,4.0,1,0,0,4.0
C Overton,C Overton,Somerset,11,6,0,1,183.33333333333331,3,15.0,1,0,0,5.0
JH Davey,JH Davey,Somerset,11,3,1,1,366.66666666666663,4,34.0,4,1,0,8.5
M de Lange,M de Lange,Somerset,0,0,0,0,0,4,42.0,2,0,1,10.5
