match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1145894,2018,2018-06-28,YMCA Cricket Club,1,0.1,Ireland,Bangladesh,CMA Shillington,CNIM Joyce,Jahanara Alam,4,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,0.2,Ireland,Bangladesh,CMA Shillington,CNIM Joyce,Jahanara Alam,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,0.3,Ireland,Bangladesh,CMA Shillington,CNIM Joyce,Jahanara Alam,0,0,,,,,,lbw,CMA Shillington,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,0.4,Ireland,Bangladesh,GH Lewis,CNIM Joyce,Jahanara Alam,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,0.5,Ireland,Bangladesh,GH Lewis,CNIM Joyce,Jahanara Alam,6,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,0.6,Ireland,Bangladesh,GH Lewis,CNIM Joyce,Jahanara Alam,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,1.1,Ireland,Bangladesh,CNIM Joyce,GH Lewis,Nahida Akter,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,1.2,Ireland,Bangladesh,CNIM Joyce,GH Lewis,Nahida Akter,1,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,1.3,Ireland,Bangladesh,GH Lewis,CNIM Joyce,Nahida Akter,4,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,1.4,Ireland,Bangladesh,GH Lewis,CNIM Joyce,Nahida Akter,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,1.5,Ireland,Bangladesh,GH Lewis,CNIM Joyce,Nahida Akter,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,1.6,Ireland,Bangladesh,GH Lewis,CNIM Joyce,Nahida Akter,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,2.1,Ireland,Bangladesh,CNIM Joyce,GH Lewis,Jahanara Alam,0,0,,,,,,lbw,CNIM Joyce,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,2.2,Ireland,Bangladesh,L Delany,GH Lewis,Jahanara Alam,2,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,2.3,Ireland,Bangladesh,L Delany,GH Lewis,Jahanara Alam,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,2.4,Ireland,Bangladesh,L Delany,GH Lewis,Jahanara Alam,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,2.5,Ireland,Bangladesh,L Delany,GH Lewis,Jahanara Alam,1,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,2.6,Ireland,Bangladesh,GH Lewis,L Delany,Jahanara Alam,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,3.1,Ireland,Bangladesh,L Delany,GH Lewis,Nahida Akter,1,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,3.2,Ireland,Bangladesh,GH Lewis,L Delany,Nahida Akter,4,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,3.3,Ireland,Bangladesh,GH Lewis,L Delany,Nahida Akter,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,3.4,Ireland,Bangladesh,GH Lewis,L Delany,Nahida Akter,2,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,3.5,Ireland,Bangladesh,GH Lewis,L Delany,Nahida Akter,4,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,3.6,Ireland,Bangladesh,GH Lewis,L Delany,Nahida Akter,4,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,4.1,Ireland,Bangladesh,L Delany,GH Lewis,Salma Khatun,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,4.2,Ireland,Bangladesh,L Delany,GH Lewis,Salma Khatun,1,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,4.3,Ireland,Bangladesh,GH Lewis,L Delany,Salma Khatun,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,4.4,Ireland,Bangladesh,GH Lewis,L Delany,Salma Khatun,4,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,4.5,Ireland,Bangladesh,GH Lewis,L Delany,Salma Khatun,0,0,,,,,,bowled,GH Lewis,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,4.6,Ireland,Bangladesh,IMHC Joyce,L Delany,Salma Khatun,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,5.1,Ireland,Bangladesh,L Delany,IMHC Joyce,Fahima Khatun,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,5.2,Ireland,Bangladesh,L Delany,IMHC Joyce,Fahima Khatun,1,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,5.3,Ireland,Bangladesh,IMHC Joyce,L Delany,Fahima Khatun,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,5.4,Ireland,Bangladesh,IMHC Joyce,L Delany,Fahima Khatun,1,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,5.5,Ireland,Bangladesh,L Delany,IMHC Joyce,Fahima Khatun,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,5.6,Ireland,Bangladesh,L Delany,IMHC Joyce,Fahima Khatun,4,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,6.1,Ireland,Bangladesh,IMHC Joyce,L Delany,Salma Khatun,1,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,6.2,Ireland,Bangladesh,L Delany,IMHC Joyce,Salma Khatun,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,6.3,Ireland,Bangladesh,L Delany,IMHC Joyce,Salma Khatun,1,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,6.4,Ireland,Bangladesh,IMHC Joyce,L Delany,Salma Khatun,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,6.5,Ireland,Bangladesh,IMHC Joyce,L Delany,Salma Khatun,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,6.6,Ireland,Bangladesh,IMHC Joyce,L Delany,Salma Khatun,1,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,7.1,Ireland,Bangladesh,IMHC Joyce,L Delany,Fahima Khatun,2,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,7.2,Ireland,Bangladesh,IMHC Joyce,L Delany,Fahima Khatun,1,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,7.3,Ireland,Bangladesh,L Delany,IMHC Joyce,Fahima Khatun,1,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,7.4,Ireland,Bangladesh,IMHC Joyce,L Delany,Fahima Khatun,4,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,7.5,Ireland,Bangladesh,IMHC Joyce,L Delany,Fahima Khatun,1,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,7.6,Ireland,Bangladesh,L Delany,IMHC Joyce,Fahima Khatun,4,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,8.1,Ireland,Bangladesh,IMHC Joyce,L Delany,Khadija Tul Kubra,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,8.2,Ireland,Bangladesh,IMHC Joyce,L Delany,Khadija Tul Kubra,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,8.3,Ireland,Bangladesh,IMHC Joyce,L Delany,Khadija Tul Kubra,1,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,8.4,Ireland,Bangladesh,L Delany,IMHC Joyce,Khadija Tul Kubra,2,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,8.5,Ireland,Bangladesh,L Delany,IMHC Joyce,Khadija Tul Kubra,1,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,8.6,Ireland,Bangladesh,IMHC Joyce,L Delany,Khadija Tul Kubra,1,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,9.1,Ireland,Bangladesh,IMHC Joyce,L Delany,Rumana Ahmed,0,0,,,,,,,,,
1145894,2018,2018-06-28,YMCA Cricket Club,1,9.2,Ireland,Bangladesh,IMHC Joyce,L Delany,Rumana Ahmed,1,0,,,,,,,,,
