,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
LM Reece,LM Reece,Derbyshire,27,100,3,0,27.0,11,33.0,1,1,0,3.0
TA Wood,TA Wood,Derbyshire,12,45,1,0,26.666666666666668,0,0.0,0,0,0,0
BD Guest,BD Guest,Derbyshire,25,74,3,0,33.78378378378378,0,0.0,0,0,0,0
JL du Plooy,JL du Plooy,Derbyshire,31,164,4,0,18.902439024390244,0,0.0,0,0,0,0
MJJ Critchley,MJJ Critchley,Derbyshire,59,104,10,0,56.730769230769226,6,27.0,1,0,0,4.5
HR Hosein,HR Hosein,Derbyshire,28,68,2,0,41.17647058823529,0,0.0,0,0,0,0
FJ Hudson-Prentice,FJ Hudson-Prentice,Derbyshire,39,70,7,0,55.714285714285715,25,68.0,5,1,0,2.72
AT Thomson,AT Thomson,Derbyshire,8,40,1,0,20.0,4,18.0,0,0,0,4.5
MA Cohen,MA Cohen,Derbyshire,10,54,1,0,18.51851851851852,21,65.0,2,1,0,3.0952380952380953
BW Aitchison,BW Aitchison,Derbyshire,15,29,3,0,51.724137931034484,17,54.0,2,2,0,3.176470588235294
GLS Scrimshaw,GLS Scrimshaw,Derbyshire,0,12,0,0,0.0,5,35.0,0,0,0,7.0
BT Slater,BT Slater,Nottinghamshire,7,23,0,0,30.434782608695656,0,0.0,0,0,0,0
H Hameed,H Hameed,Nottinghamshire,57,112,8,0,50.89285714285714,0,0.0,0,0,0,0
BG Compton,BG Compton,Nottinghamshire,0,1,0,0,0.0,0,0.0,0,0,0,0
SJ Mullaney,SJ Mullaney,Nottinghamshire,42,87,7,0,48.275862068965516,0,0.0,0,0,0,0
LW James,LW James,Nottinghamshire,33,60,5,0,55.00000000000001,11,35.0,1,1,0,3.1818181818181817
BM Duckett,BM Duckett,Nottinghamshire,69,81,10,0,85.18518518518519,0,0.0,0,0,0,0
LA Patterson-White,LA Patterson-White,Nottinghamshire,0,4,0,0,0.0,0,0.0,0,0,0,0
JDM Evison,JDM Evison,Nottinghamshire,19,43,4,0,44.18604651162791,19,58.0,3,0,0,3.0526315789473686
BA Hutton,BA Hutton,Nottinghamshire,23,42,2,0,54.761904761904766,35,61.0,3,0,0,1.7428571428571429
D Schadendorf,D Schadendorf,Nottinghamshire,24,58,1,0,41.37931034482759,0,0.0,0,0,0,0
LJ Fletcher,LJ Fletcher,Nottinghamshire,14,22,2,0,63.63636363636363,36,64.0,8,1,0,1.7777777777777777
D Paterson,D Paterson,Nottinghamshire,2,4,0,0,50.0,26,46.0,5,3,0,1.7692307692307692
