,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
KD Shah,KD Shah,Hong Kong,66,126,10,0,52.38095238095239,0,0.0,0,0,0,0
Anshuman Rath,Anshuman Rath,Hong Kong,41,67,4,0,61.19402985074627,17,46.0,4,0,0,2.7058823529411766
Babar Hayat,Babar Hayat,Hong Kong,186,365,18,0,50.95890410958904,0,0.0,0,0,0,0
Nizakat Khan,Nizakat Khan,Hong Kong,20,43,0,1,46.51162790697674,0,0.0,0,0,0,0
JJ Atkinson,JJ Atkinson,Hong Kong,30,34,0,3,88.23529411764706,0,0.0,0,0,0,0
C Carter,C Carter,Hong Kong,7,25,0,0,28.000000000000004,0,0.0,0,0,0,0
Tanwir Afzal,Tanwir Afzal,Hong Kong,109,180,12,4,60.55555555555555,13,21.0,2,0,0,1.6153846153846154
Aizaz Khan,Aizaz Khan,Hong Kong,21,66,3,0,31.818181818181817,21,50.0,3,0,0,2.380952380952381
Ehsan Nawaz,Ehsan Nawaz,Hong Kong,15,73,2,0,20.54794520547945,12,41.0,1,1,1,3.4166666666666665
Haseeb Amjad,Haseeb Amjad,Hong Kong,18,26,1,1,69.23076923076923,22,38.0,4,0,1,1.7272727272727273
Nadeem Ahmed,Nadeem Ahmed,Hong Kong,29,62,4,0,46.774193548387096,38,87.0,6,0,0,2.289473684210526
Amjad Ali,Amjad Ali,United Arab Emirates,14,57,1,0,24.561403508771928,0,0.0,0,0,0,0
Asif Iqbal (1),Asif Iqbal (1),United Arab Emirates,11,43,0,0,25.581395348837212,15,44.0,4,0,0,2.933333333333333
L Sreekumar,L Sreekumar,United Arab Emirates,61,82,10,0,74.39024390243902,6,28.0,0,0,0,4.666666666666667
Usman Mushtaq,Usman Mushtaq,United Arab Emirates,45,195,5,0,23.076923076923077,0,0.0,0,0,0,0
Shaiman Anwar,Shaiman Anwar,United Arab Emirates,17,51,2,0,33.33333333333333,0,0.0,0,0,0,0
SP Patil,SP Patil,United Arab Emirates,75,165,7,0,45.45454545454545,0,0.0,0,0,0,0
Qais Farooq,Qais Farooq,United Arab Emirates,29,59,2,0,49.152542372881356,0,0.0,0,0,0,0
Ahmed Raza,Ahmed Raza,United Arab Emirates,7,16,1,0,43.75,68,164.0,7,0,0,2.411764705882353
Nasir Aziz,Nasir Aziz,United Arab Emirates,7,24,1,0,29.166666666666668,46,163.0,5,0,0,3.5434782608695654
Y Punja,Y Punja,United Arab Emirates,12,31,1,0,38.70967741935484,8,37.0,1,0,1,4.625
Raja Adeel,Raja Adeel,United Arab Emirates,2,9,0,0,22.22222222222222,34,113.0,3,5,1,3.323529411764706
