,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
PJ Hughes,PJ Hughes,Australia,2,9,0,0,22.22222222222222,0,0.0,0,0,0,0
AJ Finch,AJ Finch,Australia,26,32,6,0,81.25,0,0.0,0,0,0,0
SR Watson,SR Watson,Australia,143,107,12,6,133.6448598130841,9,52.0,1,0,1,5.777777777777778
MS Wade,MS Wade,Australia,0,1,0,0,0.0,0,0.0,0,0,0,0
MJ Clarke,MJ Clarke,Australia,75,76,10,1,98.68421052631578,0,0.0,0,0,0,0
GJ Bailey,GJ Bailey,Australia,4,14,0,0,28.57142857142857,0,0.0,0,0,0,0
AC Voges,AC Voges,Australia,8,17,0,0,47.05882352941176,4,25.0,1,0,1,6.25
JP Faulkner,JP Faulkner,Australia,10,19,0,0,52.63157894736842,9,38.0,4,0,0,4.222222222222222
MG Johnson,MG Johnson,Australia,2,2,0,0,100.0,10,21.0,2,0,4,2.1
CJ McKay,CJ McKay,Australia,5,16,0,0,31.25,9,54.0,1,0,0,6.0
Fawad Ahmed,Fawad Ahmed,Australia,4,2,1,0,200.0,7,51.0,1,0,0,7.285714285714286
MA Carberry,MA Carberry,England,30,50,4,0,60.0,0,0.0,0,0,0,0
KP Pietersen,KP Pietersen,England,0,1,0,0,0.0,0,0.0,0,0,0,0
JE Root,JE Root,England,21,36,0,0,58.333333333333336,6,58.0,1,0,2,9.666666666666666
EJG Morgan,EJG Morgan,England,30,39,3,0,76.92307692307693,0,0.0,0,0,0,0
LJ Wright,LJ Wright,England,0,1,0,0,0.0,0,0.0,0,0,0,0
RS Bopara,RS Bopara,England,62,66,5,0,93.93939393939394,10,54.0,0,0,0,5.4
JC Buttler,JC Buttler,England,42,37,4,0,113.51351351351352,0,0.0,0,0,0,0
BA Stokes,BA Stokes,England,27,25,2,1,108.0,10,61.0,5,0,0,6.1
CJ Jordan,CJ Jordan,England,14,25,1,0,56.00000000000001,10,51.0,3,0,6,5.1
JC Tredwell,JC Tredwell,England,5,4,1,0,125.0,4,38.0,0,0,0,9.5
WB Rankin,WB Rankin,England,4,4,0,0,100.0,9,26.0,1,0,1,2.888888888888889
