,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
S van Zyl,S van Zyl,Cape Cobras,26,15,6,0,173.33333333333334,0,0.0,0,0,0,0
HM Amla,HM Amla,Cape Cobras,1,4,0,0,25.0,0,0.0,0,0,0,0
JP Duminy,JP Duminy,Cape Cobras,45,45,3,0,100.0,2,7.0,1,0,2,3.5
JL Ontong,JL Ontong,Cape Cobras,37,29,3,1,127.58620689655173,0,0.0,0,0,0,0
DJ Vilas,DJ Vilas,Cape Cobras,22,14,3,1,157.14285714285714,0,0.0,0,0,0,0
JM Kemp,JM Kemp,Cape Cobras,10,8,1,0,125.0,4,40.0,1,0,2,10.0
RJ Peterson,RJ Peterson,Cape Cobras,11,6,2,0,183.33333333333331,2,22.0,1,0,0,11.0
SA Engelbrecht,SA Engelbrecht,Cape Cobras,0,0,0,0,0,0,0.0,0,0,0,0
RK Kleinveldt,RK Kleinveldt,Cape Cobras,0,0,0,0,0,4,23.0,2,0,0,5.75
A Mgijima,A Mgijima,Cape Cobras,0,0,0,0,0,4,31.0,3,0,1,7.75
BE Hendricks,BE Hendricks,Cape Cobras,0,0,0,0,0,4,15.0,1,0,3,3.75
C Jonker,C Jonker,Warriors,10,15,2,0,66.66666666666666,0,0.0,0,0,0,0
EM Moore,EM Moore,Warriors,12,21,1,0,57.14285714285714,0,0.0,0,0,0,0
AG Prince,AG Prince,Warriors,10,7,2,0,142.85714285714286,0,0.0,0,0,0,0
JT Smuts,JT Smuts,Warriors,17,21,2,0,80.95238095238095,3,16.0,1,0,0,5.333333333333333
RT Bailey,RT Bailey,Warriors,9,4,0,1,225.0,0,0.0,0,0,0,0
DJ Jacobs,DJ Jacobs,Warriors,62,31,2,6,200.0,0,0.0,0,0,0,0
WD Parnell,WD Parnell,Warriors,0,3,0,0,0.0,4,31.0,1,0,0,7.75
SR Harmer,SR Harmer,Warriors,0,2,0,0,0.0,4,30.0,1,0,0,7.5
ACR Birch,ACR Birch,Warriors,2,4,0,0,50.0,2,32.0,0,0,2,16.0
J Theron,J Theron,Warriors,1,5,0,0,20.0,4,25.0,2,0,0,6.25
L Mbane,L Mbane,Warriors,7,7,1,0,100.0,3,24.0,1,0,0,8.0
