,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
TP Ura,TP Ura,Papua New Guinea,20,13,4,0,153.84615384615387,0,0.0,0,0,0,0
L Siaka,L Siaka,Papua New Guinea,25,14,2,1,178.57142857142858,0,0.0,0,0,0,0
A Vala,A Vala,Papua New Guinea,1,4,0,0,25.0,3,34.0,0,0,0,11.333333333333334
MD Dai,MD Dai,Papua New Guinea,5,6,0,0,83.33333333333334,4,17.0,0,0,0,4.25
S Bau,S Bau,Papua New Guinea,30,22,2,1,136.36363636363635,0,0.0,0,0,0,0
JNT Vare,JNT Vare,Papua New Guinea,38,36,2,0,105.55555555555556,0,0.0,0,0,0,0
JB Reva,JB Reva,Papua New Guinea,1,4,0,0,25.0,3,30.0,1,0,0,10.0
CA Soper,CA Soper,Papua New Guinea,7,12,0,0,58.333333333333336,2,7.0,0,0,0,3.5
N Vanua,N Vanua,Papua New Guinea,0,1,0,0,0.0,3,41.0,2,1,3,13.666666666666666
A Nao,A Nao,Papua New Guinea,7,4,1,0,175.0,2,19.0,0,0,2,9.5
WT Gavera,WT Gavera,Papua New Guinea,1,4,0,0,25.0,3,31.0,0,1,0,10.333333333333334
Rohan Mustafa,Rohan Mustafa,United Arab Emirates,4,2,1,0,200.0,2,11.0,1,0,0,5.5
Mohammad Naveed,Mohammad Naveed,United Arab Emirates,4,2,1,0,200.0,4,18.0,3,0,1,4.5
Shaiman Anwar,Shaiman Anwar,United Arab Emirates,117,69,10,6,169.56521739130434,0,0.0,0,0,0,0
Mohammed Qasim,Mohammed Qasim,United Arab Emirates,13,20,0,0,65.0,0,0.0,0,0,0,0
Rameez Shahzad,Rameez Shahzad,United Arab Emirates,29,31,2,0,93.54838709677419,0,0.0,0,0,0,0
Amjad Javed,Amjad Javed,United Arab Emirates,0,0,0,0,0,4,38.0,3,0,1,9.5
Muhammad Usman,Muhammad Usman,United Arab Emirates,0,0,0,0,0,0,0.0,0,0,0,0
Ahmed Raza,Ahmed Raza,United Arab Emirates,0,0,0,0,0,4,25.0,1,0,1,6.25
Imran Haider,Imran Haider,United Arab Emirates,0,0,0,0,0,4,22.0,2,0,2,5.5
Sultan Ahmed (2),Sultan Ahmed (2),United Arab Emirates,0,0,0,0,0,2,26.0,0,0,0,13.0
Ghulam Shabber,Ghulam Shabber,United Arab Emirates,0,0,0,0,0,0,0.0,0,0,0,0
