,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Raja Shoaib,Raja Shoaib,South Korea,15,15,2,0,100.0,0,0.0,0,0,0,0
Kim Daeyeon,Kim Daeyeon,South Korea,19,22,0,2,86.36363636363636,2,15.0,0,1,0,7.5
Mudassir Iqbal,Mudassir Iqbal,South Korea,28,25,3,1,112.00000000000001,3,19.0,1,0,0,6.333333333333333
Jun Hyunwoo,Jun Hyunwoo,South Korea,5,4,1,0,125.0,0,0.0,0,0,0,0
F Pieters,F Pieters,South Korea,7,6,0,1,116.66666666666667,0,0.0,0,0,0,0
Kim Yongtae,Kim Yongtae,South Korea,14,11,1,1,127.27272727272727,0,0.0,0,0,0,0
Jiwon Choi,Jiwon Choi,South Korea,0,3,0,0,0.0,4,30.0,0,0,0,7.5
Altaf Gill,Altaf Gill,South Korea,13,11,0,1,118.18181818181819,1,13.0,0,0,0,13.0
Muhammad Nadeem,Muhammad Nadeem,South Korea,34,18,2,2,188.88888888888889,4,33.0,3,0,2,8.25
Park Keunyeol,Park Keunyeol,South Korea,4,5,0,0,80.0,2,12.0,0,0,0,6.0
Nishat Sakib,Nishat Sakib,South Korea,0,0,0,0,0,2,24.0,0,0,1,12.0
M Taniyama,M Taniyama,Japan,41,25,6,0,164.0,3,18.0,3,0,0,6.0
R Kano,R Kano,Japan,8,14,1,0,57.14285714285714,0,0.0,0,0,0,0
M Thurgate,M Thurgate,Japan,12,19,1,0,63.1578947368421,0,0.0,0,0,0,0
A Ueda,A Ueda,Japan,22,19,0,0,115.78947368421053,0,0.0,0,0,0,0
M Kobayashi,M Kobayashi,Japan,50,30,4,3,166.66666666666669,0,0.0,0,0,0,0
T Ota,T Ota,Japan,4,1,1,0,400.0,0,0.0,0,0,0,0
R Matsumura,R Matsumura,Japan,0,0,0,0,0,4,33.0,0,0,1,8.25
MM Siddique,MM Siddique,Japan,0,0,0,0,0,2,12.0,2,0,0,6.0
K Wakita,K Wakita,Japan,0,0,0,0,0,4,40.0,2,0,2,10.0
J Yamashita,J Yamashita,Japan,0,0,0,0,0,3,18.0,0,0,1,6.0
T Takada,T Takada,Japan,0,0,0,0,0,4,23.0,2,0,1,5.75
