,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
PR Stirling,PR Stirling,Ireland,11,7,0,1,157.14285714285714,1,1.0,0,0,0,1.0
KJ O'Brien,KJ O'Brien,Ireland,36,18,6,1,200.0,0,0.0,0,0,0,0
A Balbirnie,A Balbirnie,Ireland,28,23,3,0,121.73913043478262,0,0.0,0,0,0,0
GJ Delany,GJ Delany,Ireland,6,5,1,0,120.0,0,0.0,0,0,0,0
HT Tector,HT Tector,Ireland,1,2,0,0,50.0,0,0.0,0,0,0,0
GC Wilson,GC Wilson,Ireland,7,8,1,0,87.5,0,0.0,0,0,0,0
MR Adair,MR Adair,Ireland,6,9,0,0,66.66666666666666,2,22.0,0,0,0,11.0
Simi Singh,Simi Singh,Ireland,5,8,0,0,62.5,3,41.0,1,0,0,13.666666666666666
BJ McCarthy,BJ McCarthy,Ireland,18,13,0,1,138.46153846153845,2,35.0,0,0,1,17.5
CA Young,CA Young,Ireland,8,11,1,0,72.72727272727273,1,16.0,0,0,0,16.0
J Little,J Little,Ireland,5,11,0,0,45.45454545454545,2,25.0,0,0,1,12.5
LMP Simmons,LMP Simmons,West Indies,91,40,5,10,227.5,0,0.0,0,0,0,0
E Lewis,E Lewis,West Indies,46,25,4,3,184.0,0,0.0,0,0,0,0
N Pooran,N Pooran,West Indies,1,1,0,0,100.0,0,0.0,0,0,0,0
SO Hetmyer,SO Hetmyer,West Indies,0,0,0,0,0,0,0.0,0,0,0,0
KA Pollard,KA Pollard,West Indies,0,0,0,0,0,4,17.0,3,0,0,4.25
R Powell,R Powell,West Indies,0,0,0,0,0,0,0.0,0,0,0,0
SE Rutherford,SE Rutherford,West Indies,0,0,0,0,0,3,21.0,2,0,0,7.0
DJ Bravo,DJ Bravo,West Indies,0,0,0,0,0,4,19.0,3,0,0,4.75
R Shepherd,R Shepherd,West Indies,0,0,0,0,0,4,37.0,2,0,1,9.25
SS Cottrell,SS Cottrell,West Indies,0,0,0,0,0,4,33.0,0,0,1,8.25
HR Walsh,HR Walsh,West Indies,0,0,0,0,0,1,6.0,0,0,0,6.0
