,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Ayesha Zafar,Ayesha Zafar,Pakistan,1,7,0,0,14.285714285714285,0,0.0,0,0,0,0
Nahida Khan,Nahida Khan,Pakistan,64,93,5,0,68.81720430107528,0,0.0,0,0,0,0
Javeria Khan,Javeria Khan,Pakistan,63,105,2,0,60.0,9,47.0,0,0,4,5.222222222222222
Bismah Maroof,Bismah Maroof,Pakistan,20,31,2,0,64.51612903225806,4,17.0,0,0,0,4.25
Nain Abidi,Nain Abidi,Pakistan,17,22,0,0,77.27272727272727,0,0.0,0,0,0,0
Rabiya Shah,Rabiya Shah,Pakistan,9,19,0,0,47.368421052631575,0,0.0,0,0,0,0
Aliya Riaz,Aliya Riaz,Pakistan,7,8,1,0,87.5,3,18.0,0,0,2,6.0
Sana Mir,Sana Mir,Pakistan,17,14,1,0,121.42857142857142,10,40.0,1,1,2,4.0
Aiman Anwer,Aiman Anwer,Pakistan,1,2,0,0,50.0,6,22.0,0,0,1,3.6666666666666665
Ghulam Fatima,Ghulam Fatima,Pakistan,0,0,0,0,0,6,28.0,2,1,0,4.666666666666667
Nashra Sandhu,Nashra Sandhu,Pakistan,0,0,0,0,0,10,37.0,2,0,0,3.7
MDN Hansika,MDN Hansika,Sri Lanka,37,61,5,0,60.65573770491803,0,0.0,0,0,0,0
AC Jayangani,AC Jayangani,Sri Lanka,35,43,6,0,81.3953488372093,5,23.0,0,0,0,4.6
MADD Surangika,MADD Surangika,Sri Lanka,10,23,0,0,43.47826086956522,0,0.0,0,0,0,0
PM Weerakkody,PM Weerakkody,Sri Lanka,45,71,2,0,63.38028169014085,0,0.0,0,0,0,0
LE Kaushalya,LE Kaushalya,Sri Lanka,65,75,8,0,86.66666666666667,7,24.0,0,0,1,3.4285714285714284
GWHM Perera,GWHM Perera,Sri Lanka,0,2,0,0,0.0,0,0.0,0,0,0,0
PRCS Kumarihami,PRCS Kumarihami,Sri Lanka,6,13,0,0,46.15384615384615,10,34.0,2,0,0,3.4
SIP Fernando,SIP Fernando,Sri Lanka,0,0,0,0,0,2,18.0,0,0,1,9.0
SS Weerakkody,SS Weerakkody,Sri Lanka,0,0,0,0,0,9,41.0,1,0,2,4.555555555555555
I Ranaweera,I Ranaweera,Sri Lanka,0,0,0,0,0,8,33.0,3,0,0,4.125
KDU Prabodhani,KDU Prabodhani,Sri Lanka,0,0,0,0,0,9,34.0,1,0,3,3.7777777777777777
