,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JA Raval,JA Raval,Northern Districts,70,55,6,2,127.27272727272727,0,0.0,0,0,0,0
TL Seifert,TL Seifert,Northern Districts,1,4,0,0,25.0,0,0.0,0,0,0,0
AP Devcich,AP Devcich,Northern Districts,35,22,4,1,159.0909090909091,0,0.0,0,0,0,0
JF Carter,JF Carter,Northern Districts,2,4,0,0,50.0,0,0.0,0,0,0,0
BR Hampton,BR Hampton,Northern Districts,7,12,0,0,58.333333333333336,2,22.0,0,0,2,11.0
MJ Santner,MJ Santner,Northern Districts,23,19,1,1,121.05263157894737,4,38.0,0,0,1,9.5
PD Bocock,PD Bocock,Northern Districts,2,3,0,0,66.66666666666666,0,0.0,0,0,0,0
SC Kuggeleijn,SC Kuggeleijn,Northern Districts,2,2,0,0,100.0,4,35.0,1,0,4,8.75
A Verma,A Verma,Northern Districts,1,1,0,0,100.0,3,27.0,0,0,1,9.0
JG Walker,JG Walker,Northern Districts,0,0,0,0,0,2,10.0,0,0,0,5.0
FL Walker,FL Walker,Northern Districts,0,0,0,0,0,4,20.0,3,0,0,5.0
CJ Bowes,CJ Bowes,Canterbury,0,2,0,0,0.0,0,0.0,0,0,0,0
KJ McClure,KJ McClure,Canterbury,8,6,1,0,133.33333333333331,0,0.0,0,0,0,0
JCT Boyle,JCT Boyle,Canterbury,3,8,0,0,37.5,0,0.0,0,0,0,0
DJ Mitchell,DJ Mitchell,Canterbury,69,47,2,1,146.80851063829786,4,30.0,2,0,0,7.5
CE McConchie,CE McConchie,Canterbury,56,49,4,1,114.28571428571428,4,29.0,1,0,0,7.25
LJ Carter,LJ Carter,Canterbury,4,2,1,0,200.0,0,0.0,0,0,0,0
CD Fletcher,CD Fletcher,Canterbury,0,0,0,0,0,0,0.0,0,0,0,0
MJ Henry,MJ Henry,Canterbury,0,0,0,0,0,4,33.0,1,0,0,8.25
TD Astle,TD Astle,Canterbury,0,0,0,0,0,4,12.0,2,0,0,3.0
WSA Williams,WSA Williams,Canterbury,0,0,0,0,0,3,34.0,1,1,1,11.333333333333334
EJ Nuttall,EJ Nuttall,Canterbury,0,0,0,0,0,1,8.0,0,1,0,8.0
