,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JJ Roy,JJ Roy,Surrey,9,17,1,0,52.94117647058824,0,0.0,0,0,0,0
MD Stoneman,MD Stoneman,Surrey,38,58,2,1,65.51724137931035,0,0.0,0,0,0,0
WG Jacks,WG Jacks,Surrey,56,65,5,2,86.15384615384616,4,26.0,0,0,1,6.5
RJ Burns,RJ Burns,Surrey,20,24,1,0,83.33333333333334,0,0.0,0,0,0,0
BT Foakes,BT Foakes,Surrey,64,67,4,0,95.52238805970148,0,0.0,0,0,0,0
OJ Pope,OJ Pope,Surrey,33,32,2,2,103.125,0,0.0,0,0,0,0
R Clarke,R Clarke,Surrey,19,16,1,1,118.75,9,57.0,0,0,1,6.333333333333333
TK Curran,TK Curran,Surrey,13,13,1,0,100.0,10,37.0,3,0,0,3.7
LE Plunkett,LE Plunkett,Surrey,5,6,0,0,83.33333333333334,6,57.0,1,2,3,9.5
GJ Batty,GJ Batty,Surrey,1,3,0,0,33.33333333333333,10,39.0,2,0,1,3.9
M Morkel,M Morkel,Surrey,0,0,0,0,0,9,54.0,2,0,2,6.0
PD Salt,PD Salt,Sussex,32,22,6,1,145.45454545454547,0,0.0,0,0,0,0
LJ Wright,LJ Wright,Sussex,69,83,8,1,83.13253012048193,0,0.0,0,0,0,0
LJ Evans,LJ Evans,Sussex,10,18,1,0,55.55555555555556,0,0.0,0,0,0,0
HZ Finch,HZ Finch,Sussex,6,12,1,0,50.0,0,0.0,0,0,0,0
BC Brown,BC Brown,Sussex,12,21,0,0,57.14285714285714,0,0.0,0,0,0,0
D Wiese,D Wiese,Sussex,92,81,14,0,113.58024691358024,6,32.0,1,0,0,5.333333333333333
CJ Jordan,CJ Jordan,Sussex,26,31,2,1,83.87096774193549,9,57.0,1,1,5,6.333333333333333
GHS Garton,GHS Garton,Sussex,0,3,0,0,0.0,6,31.0,1,0,3,5.166666666666667
WAT Beer,WAT Beer,Sussex,5,13,0,0,38.46153846153847,10,55.0,1,0,0,5.5
DR Briggs,DR Briggs,Sussex,6,7,0,0,85.71428571428571,10,51.0,1,0,0,5.1
Mir Hamza,Mir Hamza,Sussex,0,0,0,0,0,9,43.0,4,0,1,4.777777777777778
