,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
ADS Fletcher,ADS Fletcher,St Lucia Zouks,10,6,0,1,166.66666666666669,0,0.0,0,0,0,0
RRS Cornwall,RRS Cornwall,St Lucia Zouks,18,15,2,1,120.0,0,0.0,0,0,0,0
M Deyal,M Deyal,St Lucia Zouks,16,23,0,0,69.56521739130434,0,0.0,0,0,0,0
RL Chase,RL Chase,St Lucia Zouks,7,9,1,0,77.77777777777779,0,0.0,0,0,0,0
Najibullah Zadran,Najibullah Zadran,St Lucia Zouks,21,21,1,1,100.0,0,0.0,0,0,0,0
Mohammad Nabi,Mohammad Nabi,St Lucia Zouks,30,22,2,1,136.36363636363635,2,15.0,1,0,0,7.5
DJG Sammy,DJG Sammy,St Lucia Zouks,2,7,0,0,28.57142857142857,0,0.0,0,0,0,0
J Glen,J Glen,St Lucia Zouks,0,0,0,0,0,0,0.0,0,0,0,0
SC Kuggeleijn,SC Kuggeleijn,St Lucia Zouks,0,0,0,0,0,2,19.0,0,0,1,9.5
KOK Williams,KOK Williams,St Lucia Zouks,0,0,0,0,0,2,17.0,2,0,1,8.5
CK Holder,CK Holder,St Lucia Zouks,0,0,0,0,0,2,21.0,1,1,1,10.5
LMP Simmons,LMP Simmons,Trinbago Knight Riders,0,2,0,0,0.0,0,0.0,0,0,0,0
T Webster,T Webster,Trinbago Knight Riders,5,8,0,0,62.5,0,0.0,0,0,0,0
C Munro,C Munro,Trinbago Knight Riders,17,8,2,1,212.5,0,0.0,0,0,0,0
DM Bravo,DM Bravo,Trinbago Knight Riders,23,13,0,2,176.9230769230769,0,0.0,0,0,0,0
KA Pollard,KA Pollard,Trinbago Knight Riders,4,3,1,0,133.33333333333331,4,26.0,0,0,1,6.5
TL Seifert,TL Seifert,Trinbago Knight Riders,15,16,1,0,93.75,0,0.0,0,0,0,0
DJ Bravo,DJ Bravo,Trinbago Knight Riders,0,0,0,0,0,3,7.0,2,0,0,2.3333333333333335
K Pierre,K Pierre,Trinbago Knight Riders,0,0,0,0,0,4,19.0,1,0,0,4.75
Ali Khan,Ali Khan,Trinbago Knight Riders,0,0,0,0,0,2,21.0,1,0,3,10.5
Fawad Ahmed,Fawad Ahmed,Trinbago Knight Riders,0,0,0,0,0,4,21.0,1,0,0,5.25
PV Tambe,PV Tambe,Trinbago Knight Riders,0,0,0,0,0,1,15.0,1,0,1,15.0
