,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Hamid Mahmood,Hamid Mahmood,Sweden,69,60,6,1,114.99999999999999,0,0.0,0,0,0,0
Umar Nawaz (2),Umar Nawaz (2),Sweden,29,28,3,1,103.57142857142858,0,0.0,0,0,0,0
Imal Zuwak,Imal Zuwak,Sweden,15,15,0,1,100.0,0,0.0,0,0,0,0
A Venkatesh,A Venkatesh,Sweden,0,1,0,0,0.0,2,4.0,0,0,0,2.0
W Boshoff,W Boshoff,Sweden,1,3,0,0,33.33333333333333,0,0.0,0,0,0,0
Azam Khalil,Azam Khalil,Sweden,18,10,2,1,180.0,4,15.0,3,0,0,3.75
Zaker Taqawi,Zaker Taqawi,Sweden,3,3,0,0,100.0,1,1.0,2,0,0,1.0
Ankit Dubey,Ankit Dubey,Sweden,5,3,0,0,166.66666666666669,3,10.0,3,0,3,3.3333333333333335
L Karlsson,L Karlsson,Sweden,0,0,0,0,0,2,13.0,2,0,0,6.5
Ismaeel Zia,Ismaeel Zia,Sweden,0,0,0,0,0,0,0.0,0,0,0,0
Baz Aybui,Baz Aybui,Sweden,0,0,0,0,0,0,0.0,0,0,0,0
P Magafas,P Magafas,Greece,4,2,1,0,200.0,0,0.0,0,0,0,0
A Manousis,A Manousis,Greece,0,1,0,0,0.0,3,14.0,1,0,0,4.666666666666667
G Fatouros,G Fatouros,Greece,1,5,0,0,20.0,1,14.0,0,0,0,14.0
Alexandros Karvelas,Alexandros Karvelas,Greece,24,24,1,2,100.0,4,37.0,1,1,0,9.25
S Bogdos,S Bogdos,Greece,1,11,0,0,9.090909090909092,0,0.0,0,0,0,0
C Bogdanos,C Bogdanos,Greece,4,13,0,0,30.76923076923077,0,0.0,0,0,0,0
AS Mehmi,AS Mehmi,Greece,4,3,1,0,133.33333333333331,4,23.0,1,0,1,5.75
GC Galanis,GC Galanis,Greece,2,4,0,0,50.0,4,25.0,0,0,1,6.25
T Zotos,T Zotos,Greece,0,2,0,0,0.0,1,11.0,0,0,0,11.0
I Bardis,I Bardis,Greece,0,3,0,0,0.0,0,0.0,0,0,0,0
Ali Abdulla Popalzae,Ali Abdulla Popalzae,Greece,0,3,0,0,0.0,3,21.0,3,0,0,7.0
