,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
NRT Gubbins,NRT Gubbins,Hampshire,117,107,11,0,109.34579439252336,2,13.0,0,0,0,6.5
AHT Donald,AHT Donald,Hampshire,21,28,2,0,75.0,0,0.0,0,0,0,0
TJ Prest,TJ Prest,Hampshire,181,138,14,7,131.15942028985506,3,42.0,1,1,1,14.0
BC Brown,BC Brown,Hampshire,2,3,0,0,66.66666666666666,0,0.0,0,0,0,0
TE Albert,TE Albert,Hampshire,35,25,3,1,140.0,0,0.0,0,0,0,0
FS Middleton,FS Middleton,Hampshire,9,6,0,1,150.0,0,0.0,0,0,0,0
FS Organ,FS Organ,Hampshire,1,1,0,0,100.0,10,39.0,3,0,0,3.9
IG Holland,IG Holland,Hampshire,0,0,0,0,0,6,18.0,0,0,0,3.0
SW Currie,SW Currie,Hampshire,0,0,0,0,0,7,42.0,1,0,2,6.0
JOI Campbell,JOI Campbell,Hampshire,0,0,0,0,0,8,44.0,4,0,3,5.5
JA Turner,JA Turner,Hampshire,0,0,0,0,0,4,35.0,1,1,0,8.75
TS Muyeye,TS Muyeye,Kent,40,50,4,1,80.0,0,0.0,0,0,0,0
BG Compton,BG Compton,Kent,24,24,3,0,100.0,0,0.0,0,0,0,0
OG Robinson,OG Robinson,Kent,22,24,3,0,91.66666666666666,0,0.0,0,0,0,0
AJ Blake,AJ Blake,Kent,62,43,1,5,144.1860465116279,2,13.0,0,0,0,6.5
JDM Evison,JDM Evison,Kent,1,8,0,0,12.5,8,58.0,0,0,0,7.25
GF Linde,GF Linde,Kent,3,8,0,0,37.5,5,40.0,0,0,0,8.0
G Stewart,G Stewart,Kent,15,10,1,1,150.0,0,0.0,0,0,0,0
Hamidullah Qadri,Hamidullah Qadri,Kent,7,17,0,0,41.17647058823529,10,72.0,2,1,0,7.2
NN Gilchrist,NN Gilchrist,Kent,33,34,3,1,97.05882352941177,8,65.0,2,2,2,8.125
MR Quinn,MR Quinn,Kent,8,9,1,0,88.88888888888889,7,65.0,0,2,0,9.285714285714286
NA Saini,NA Saini,Kent,8,11,1,0,72.72727272727273,10,71.0,1,3,0,7.1
