,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
KL Rahul,KL Rahul,Kings XI Punjab,52,47,3,2,110.63829787234043,0,0.0,0,0,0,0
CH Gayle,CH Gayle,Kings XI Punjab,30,22,2,3,136.36363636363635,0,0.0,0,0,0,0
MA Agarwal,MA Agarwal,Kings XI Punjab,26,12,1,2,216.66666666666666,0,0.0,0,0,0,0
DA Miller,DA Miller,Kings XI Punjab,40,27,2,2,148.14814814814815,0,0.0,0,0,0,0
N Pooran,N Pooran,Kings XI Punjab,5,6,0,0,83.33333333333334,0,0.0,0,0,0,0
Mandeep Singh,Mandeep Singh,Kings XI Punjab,0,2,0,0,0.0,1,8.0,0,0,0,8.0
R Ashwin,R Ashwin,Kings XI Punjab,17,4,1,2,425.0,4,24.0,2,0,1,6.0
Mujeeb Ur Rahman,Mujeeb Ur Rahman,Kings XI Punjab,0,1,0,0,0.0,3,24.0,0,0,2,8.0
Mohammed Shami,Mohammed Shami,Kings XI Punjab,0,0,0,0,0,4,46.0,2,0,0,11.5
M Ashwin,M Ashwin,Kings XI Punjab,0,0,0,0,0,4,24.0,1,0,1,6.0
Arshdeep Singh,Arshdeep Singh,Kings XI Punjab,0,0,0,0,0,4,43.0,2,0,2,10.75
RA Tripathi,RA Tripathi,Rajasthan Royals,50,45,4,0,111.11111111111111,0,0.0,0,0,0,0
JC Buttler,JC Buttler,Rajasthan Royals,23,19,1,2,121.05263157894737,0,0.0,0,0,0,0
SV Samson,SV Samson,Rajasthan Royals,27,21,2,0,128.57142857142858,0,0.0,0,0,0,0
AM Rahane,AM Rahane,Rajasthan Royals,26,21,1,0,123.80952380952381,0,0.0,0,0,0,0
AJ Turner,AJ Turner,Rajasthan Royals,0,1,0,0,0.0,0,0.0,0,0,0,0
JC Archer,JC Archer,Rajasthan Royals,1,3,0,0,33.33333333333333,4,15.0,3,1,0,3.75
STR Binny,STR Binny,Rajasthan Royals,33,11,2,3,300.0,0,0.0,0,0,0,0
S Gopal,S Gopal,Rajasthan Royals,0,1,0,0,0.0,4,31.0,0,0,0,7.75
JD Unadkat,JD Unadkat,Rajasthan Royals,0,0,0,0,0,4,48.0,1,0,0,12.0
DS Kulkarni,DS Kulkarni,Rajasthan Royals,0,0,0,0,0,4,37.0,1,0,0,9.25
IS Sodhi,IS Sodhi,Rajasthan Royals,0,0,0,0,0,4,41.0,1,0,1,10.25
