,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Z Crawley,Z Crawley,Kent,4,6,1,0,66.66666666666666,0,0.0,0,0,0,0
DJ Bell-Drummond,DJ Bell-Drummond,Kent,12,11,1,0,109.09090909090908,0,0.0,0,0,0,0
JL Denly,JL Denly,Kent,5,16,0,0,31.25,0,0.0,0,0,0,0
SW Billings,SW Billings,Kent,5,9,1,0,55.55555555555556,0,0.0,0,0,0,0
JA Leaning,JA Leaning,Kent,72,43,2,5,167.4418604651163,2,13.0,0,0,2,6.5
JM Cox,JM Cox,Kent,11,13,0,0,84.61538461538461,0,0.0,0,0,0,0
GF Linde,GF Linde,Kent,29,15,2,2,193.33333333333334,2,15.0,0,0,0,7.5
G Stewart,G Stewart,Kent,14,8,2,0,175.0,4,41.0,0,0,2,10.25
Qais Ahmad,Qais Ahmad,Kent,0,0,0,0,0,4,38.0,0,0,1,9.5
ME Milnes,ME Milnes,Kent,0,0,0,0,0,4,36.0,1,0,0,9.0
FJ Klaassen,FJ Klaassen,Kent,0,0,0,0,0,3,21.0,1,0,0,7.0
T Banton,T Banton,Somerset,9,13,1,0,69.23076923076923,0,0.0,0,0,0,0
WCF Smeed,WCF Smeed,Somerset,21,19,2,1,110.5263157894737,0,0.0,0,0,0,0
RR Rossouw,RR Rossouw,Somerset,81,54,7,2,150.0,0,0.0,0,0,0,0
TB Abell,TB Abell,Somerset,48,29,5,1,165.51724137931035,0,0.0,0,0,0,0
TA Lammonby,TA Lammonby,Somerset,0,0,0,0,0,2,17.0,0,1,1,8.5
L Gregory,L Gregory,Somerset,0,0,0,0,0,4,25.0,3,0,0,6.25
LP Goldsworthy,LP Goldsworthy,Somerset,0,0,0,0,0,2,24.0,1,0,0,12.0
BGF Green,BGF Green,Somerset,0,0,0,0,0,4,25.0,1,0,2,6.25
RE van der Merwe,RE van der Merwe,Somerset,0,0,0,0,0,1,12.0,0,0,0,12.0
M de Lange,M de Lange,Somerset,0,0,0,0,0,3,39.0,0,0,0,13.0
JH Davey,JH Davey,Somerset,0,0,0,0,0,4,18.0,1,0,3,4.5
