,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
AJ Finch,AJ Finch,Australia,5,10,1,0,50.0,0,0.0,0,0,0,0
PJ Hughes,PJ Hughes,Australia,11,17,1,0,64.70588235294117,0,0.0,0,0,0,0
SR Watson,SR Watson,Australia,14,19,3,0,73.68421052631578,0,0.0,0,0,0,0
GJ Bailey,GJ Bailey,Australia,98,95,7,3,103.15789473684211,0,0.0,0,0,0,0
AC Voges,AC Voges,Australia,7,16,1,0,43.75,0,0.0,0,0,0,0
GJ Maxwell,GJ Maxwell,Australia,92,77,6,5,119.48051948051948,0,0.0,0,0,0,0
BJ Haddin,BJ Haddin,Australia,3,4,0,0,75.0,0,0.0,0,0,0,0
JP Faulkner,JP Faulkner,Australia,23,29,1,0,79.3103448275862,0,0.0,0,0,0,0
MG Johnson,MG Johnson,Australia,25,31,1,1,80.64516129032258,2,10.0,0,0,0,5.0
CJ McKay,CJ McKay,Australia,7,3,1,0,233.33333333333334,2,13.0,0,0,0,6.5
XJ Doherty,XJ Doherty,Australia,0,0,0,0,0,0,0.0,0,0,0,0
RG Sharma,RG Sharma,India,9,13,1,0,69.23076923076923,0,0.0,0,0,0,0
S Dhawan,S Dhawan,India,14,12,3,0,116.66666666666667,0,0.0,0,0,0,0
SK Raina,SK Raina,India,0,0,0,0,0,8,38.0,0,0,0,4.75
V Kohli,V Kohli,India,0,0,0,0,0,0,0.0,0,0,0,0
Yuvraj Singh,Yuvraj Singh,India,0,0,0,0,0,1,12.0,0,0,0,12.0
MS Dhoni,MS Dhoni,India,0,0,0,0,0,0,0.0,0,0,0,0
RA Jadeja,RA Jadeja,India,0,0,0,0,0,10,56.0,1,0,0,5.6
R Ashwin,R Ashwin,India,0,0,0,0,0,9,57.0,2,0,1,6.333333333333333
R Vinay Kumar,R Vinay Kumar,India,0,0,0,0,0,8,52.0,2,0,0,6.5
Mohammed Shami,Mohammed Shami,India,0,0,0,0,0,8,42.0,3,0,1,5.25
JD Unadkat,JD Unadkat,India,0,0,0,0,0,6,31.0,0,0,0,5.166666666666667
