,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
BF Smith,BF Smith,South East Stars,8,12,2,0,66.66666666666666,2,16.0,0,0,2,8.0
C Brewer,C Brewer,South East Stars,79,107,12,0,73.83177570093457,4,12.0,0,0,2,3.0
A Cranstone,A Cranstone,South East Stars,11,21,1,0,52.38095238095239,0,0.0,0,0,0,0
A Capsey,A Capsey,South East Stars,29,51,3,0,56.86274509803921,5,28.0,0,0,1,5.6
PA Franklin,PA Franklin,South East Stars,22,38,2,0,57.89473684210527,0,0.0,0,0,0,0
AN Davidson-Richards,AN Davidson-Richards,South East Stars,4,10,0,0,40.0,5,27.0,0,0,1,5.4
NE Farrant,NE Farrant,South East Stars,1,5,0,0,20.0,10,33.0,1,0,2,3.3
HV Jones,HV Jones,South East Stars,8,15,1,0,53.333333333333336,10,47.0,2,0,0,4.7
GJ Gibbs,GJ Gibbs,South East Stars,30,19,3,2,157.89473684210526,2,17.0,0,0,5,8.5
R Southby,R Southby,South East Stars,8,14,0,0,57.14285714285714,0,0.0,0,0,0,0
D Gregory,D Gregory,South East Stars,0,2,0,0,0.0,10,44.0,3,1,1,4.4
GL Adams,GL Adams,Southern Vipers,41,60,7,0,68.33333333333333,5,21.0,2,0,0,4.2
EM McCaughan,EM McCaughan,Southern Vipers,11,25,2,0,44.0,0,0.0,0,0,0,0
ME Bouchier,ME Bouchier,Southern Vipers,10,12,1,0,83.33333333333334,0,0.0,0,0,0,0
CE Dean,CE Dean,Southern Vipers,24,46,2,0,52.17391304347826,8,42.0,0,0,2,5.25
PJ Scholfield,PJ Scholfield,Southern Vipers,31,43,3,0,72.09302325581395,8,43.0,1,0,1,5.375
E Windsor,E Windsor,Southern Vipers,47,43,6,0,109.30232558139534,0,0.0,0,0,0,0
CE Rudd,CE Rudd,Southern Vipers,35,46,6,0,76.08695652173914,0,0.0,0,0,0,0
TG Norris,TG Norris,Southern Vipers,5,14,1,0,35.714285714285715,5,28.0,1,0,2,5.6
AZ Monaghan,AZ Monaghan,Southern Vipers,0,0,0,0,0,3,12.0,0,0,0,4.0
CM Taylor,CM Taylor,Southern Vipers,0,0,0,0,0,10,38.0,2,0,3,3.8
LK Bell,LK Bell,Southern Vipers,0,0,0,0,0,10,36.0,4,1,3,3.6
