,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
A Lyth,A Lyth,Yorkshire,103,235,15,2,43.829787234042556,6,12.0,1,0,0,2.0
T Kohler-Cadmore,T Kohler-Cadmore,Yorkshire,18,24,3,0,75.0,0,0.0,0,0,0,0
WAR Fraine,WAR Fraine,Yorkshire,5,24,1,0,20.833333333333336,0,0.0,0,0,0,0
TW Loten,TW Loten,Yorkshire,0,2,0,0,0.0,0,0.0,0,0,0,0
HC Brook,HC Brook,Yorkshire,6,19,0,0,31.57894736842105,0,0.0,0,0,0,0
JA Tattersall,JA Tattersall,Yorkshire,25,85,4,0,29.411764705882355,0,0.0,0,0,0,0
JA Thompson,JA Thompson,Yorkshire,4,30,1,0,13.333333333333334,10,38.0,0,0,0,3.8
GCH Hill,GCH Hill,Yorkshire,29,62,6,0,46.774193548387096,12,27.0,1,1,0,2.25
SA Patterson,SA Patterson,Yorkshire,8,20,2,0,40.0,19,23.0,1,0,0,1.2105263157894737
D Olivier,D Olivier,Yorkshire,20,41,3,0,48.78048780487805,13,65.0,1,3,0,5.0
JD Warner,JD Warner,Yorkshire,4,18,0,0,22.22222222222222,9,23.0,1,0,1,2.5555555555555554
KK Jennings,KK Jennings,Lancashire,23,96,3,0,23.958333333333336,8,14.0,1,0,1,1.75
AL Davies,AL Davies,Lancashire,73,134,14,0,54.47761194029851,0,0.0,0,0,0,0
JJ Bohannon,JJ Bohannon,Lancashire,5,17,1,0,29.411764705882355,0,0.0,0,0,0,0
RP Jones,RP Jones,Lancashire,21,48,4,0,43.75,0,0.0,0,0,0,0
DJ Vilas,DJ Vilas,Lancashire,41,69,7,0,59.42028985507246,0,0.0,0,0,0,0
SJ Croft,SJ Croft,Lancashire,9,21,1,0,42.857142857142854,0,0.0,0,0,0,0
GP Balderson,GP Balderson,Lancashire,7,33,1,0,21.21212121212121,15,30.0,1,2,0,2.0
DJ Lamb,DJ Lamb,Lancashire,0,0,0,0,0,22,55.0,4,0,0,2.5
TW Hartley,TW Hartley,Lancashire,0,0,0,0,0,0,0.0,0,0,0,0
TE Bailey,TE Bailey,Lancashire,0,0,0,0,0,26,40.0,2,0,0,1.5384615384615385
GD Burrows,GD Burrows,Lancashire,0,0,0,0,0,21,89.0,2,0,1,4.238095238095238
