,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
J Pandey,J Pandey,Nepal,9,13,0,0,69.23076923076923,0,0.0,0,0,0,0
SR Magar,SR Magar,Nepal,4,4,1,0,100.0,4,7.0,2,0,3,1.75
K Shrestha,K Shrestha,Nepal,16,26,1,0,61.53846153846154,0,0.0,0,0,0,0
Nary Thapa,Nary Thapa,Nepal,11,24,1,0,45.83333333333333,2,7.0,0,0,0,3.5
Roma Thapa,Roma Thapa,Nepal,3,6,0,0,50.0,0,0.0,0,0,0,0
RK Kanoujiya,RK Kanoujiya,Nepal,6,12,0,0,50.0,2,7.0,1,0,5,3.5
I Barma,I Barma,Nepal,6,10,0,0,60.0,0,0.0,0,0,0,0
S Magar,S Magar,Nepal,8,10,0,0,80.0,0,0.0,0,0,0,0
RC Belbashi,RC Belbashi,Nepal,18,14,2,0,128.57142857142858,4,11.0,3,0,1,2.75
Karuna Bhandari,Karuna Bhandari,Nepal,2,5,0,0,40.0,4,11.0,1,0,0,2.75
Sabnam Rai,Sabnam Rai,Nepal,0,0,0,0,0,3,7.0,3,0,1,2.3333333333333335
Zhang Chan,Zhang Chan,China,1,6,0,0,16.666666666666664,0,0.0,0,0,0,0
Liu Xiaonan,Liu Xiaonan,China,3,12,0,0,25.0,0,0.0,0,0,0,0
C Zhou,C Zhou,China,10,16,1,0,62.5,0,0.0,0,0,0,0
Z Lyu,Z Lyu,China,0,1,0,0,0.0,3,17.0,0,0,4,5.666666666666667
F Song,F Song,China,1,4,0,0,25.0,3,18.0,1,1,2,6.0
Zhang Yanling,Zhang Yanling,China,9,29,0,0,31.03448275862069,0,0.0,0,0,0,0
M Zhu,M Zhu,China,1,4,0,0,25.0,3,13.0,2,0,1,4.333333333333333
Han Lili,Han Lili,China,15,23,2,0,65.21739130434783,4,14.0,1,0,1,3.5
Wang Luo Wanyu,Wang Luo Wanyu,China,0,9,0,0,0.0,0,0.0,0,0,0,0
LI Haoye,LI Haoye,China,0,5,0,0,0.0,4,17.0,1,1,1,4.25
Zhang Xiangxue,Zhang Xiangxue,China,0,1,0,0,0.0,3,19.0,3,0,2,6.333333333333333
