,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
G Clark,G Clark,Durham,10,17,1,0,58.82352941176471,0,0.0,0,0,0,0
S Steel,S Steel,Durham,14,23,2,0,60.86956521739131,0,0.0,0,0,0,0
AZ Lees,AZ Lees,Durham,52,77,4,0,67.53246753246754,0,0.0,0,0,0,0
CT Bancroft,CT Bancroft,Durham,20,23,1,0,86.95652173913044,0,0.0,0,0,0,0
GJ Harte,GJ Harte,Durham,14,22,0,0,63.63636363636363,4,28.0,0,0,0,7.0
JTA Burnham,JTA Burnham,Durham,1,2,0,0,50.0,0,0.0,0,0,0,0
BA Carse,BA Carse,Durham,0,0,0,0,0,5,16.0,2,1,0,3.2
L Trevaskis,L Trevaskis,Durham,0,0,0,0,0,0,0.0,0,0,0,0
BA Raine,BA Raine,Durham,0,0,0,0,0,5,25.0,2,0,1,5.0
MJ Potts,MJ Potts,Durham,0,0,0,0,0,4,34.0,0,0,0,8.5
MET Salisbury,MET Salisbury,Durham,0,0,0,0,0,5,46.0,2,0,2,9.2
HD Rutherford,HD Rutherford,Worcestershire,33,22,4,2,150.0,0,0.0,0,0,0,0
MH Wessels,MH Wessels,Worcestershire,29,21,5,0,138.0952380952381,0,0.0,0,0,0,0
TC Fell,TC Fell,Worcestershire,7,15,0,0,46.666666666666664,0,0.0,0,0,0,0
DKH Mitchell,DKH Mitchell,Worcestershire,0,4,0,0,0.0,6,22.0,1,0,1,3.6666666666666665
BL D'Oliveira,BL D'Oliveira,Worcestershire,6,13,0,0,46.15384615384615,4,16.0,1,0,0,4.0
OB Cox,OB Cox,Worcestershire,31,26,2,1,119.23076923076923,0,0.0,0,0,0,0
RA Whiteley,RA Whiteley,Worcestershire,26,26,2,0,100.0,0,0.0,0,0,0,0
EG Barnard,EG Barnard,Worcestershire,12,8,2,0,150.0,4,16.0,0,0,0,4.0
WD Parnell,WD Parnell,Worcestershire,0,0,0,0,0,4,13.0,0,0,0,3.25
JC Tongue,JC Tongue,Worcestershire,0,0,0,0,0,6,26.0,1,0,1,4.333333333333333
CAJ Morris,CAJ Morris,Worcestershire,0,0,0,0,0,4,20.0,1,0,0,5.0
