,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
BB McCullum,BB McCullum,Trinbago Knight Riders,12,10,2,0,120.0,0,0.0,0,0,0,0
HM Amla,HM Amla,Trinbago Knight Riders,26,22,2,1,118.18181818181819,0,0.0,0,0,0,0
C Munro,C Munro,Trinbago Knight Riders,11,11,1,0,100.0,0,0.0,0,0,0,0
DM Bravo,DM Bravo,Trinbago Knight Riders,63,44,2,4,143.1818181818182,0,0.0,0,0,0,0
Umar Akmal,Umar Akmal,Trinbago Knight Riders,30,28,2,1,107.14285714285714,0,0.0,0,0,0,0
DJ Bravo,DJ Bravo,Trinbago Knight Riders,1,4,0,0,25.0,4,43.0,2,1,3,10.75
KK Cooper,KK Cooper,Trinbago Knight Riders,1,2,0,0,50.0,4,28.0,0,0,1,7.0
SP Narine,SP Narine,Trinbago Knight Riders,0,0,0,0,0,4,25.0,2,0,2,6.25
NO Miller,NO Miller,Trinbago Knight Riders,0,0,0,0,0,3,21.0,0,0,0,7.0
RR Beaton,RR Beaton,Trinbago Knight Riders,0,0,0,0,0,2,32.0,0,0,2,16.0
SJ Benn,SJ Benn,Trinbago Knight Riders,0,0,0,0,0,2,14.0,0,0,0,7.0
J Charles,J Charles,St Lucia Zouks,52,39,6,1,133.33333333333331,0,0.0,0,0,0,0
SR Watson,SR Watson,St Lucia Zouks,16,15,2,1,106.66666666666667,4,26.0,3,0,1,6.5
ADS Fletcher,ADS Fletcher,St Lucia Zouks,23,22,0,0,104.54545454545455,0,0.0,0,0,0,0
MEK Hussey,MEK Hussey,St Lucia Zouks,16,17,1,0,94.11764705882352,0,0.0,0,0,0,0
DA Miller,DA Miller,St Lucia Zouks,33,20,4,1,165.0,0,0.0,0,0,0,0
DJG Sammy,DJG Sammy,St Lucia Zouks,11,5,2,0,220.00000000000003,2,15.0,0,0,0,7.5
NR Kumar,NR Kumar,St Lucia Zouks,0,0,0,0,0,3,21.0,1,0,1,7.0
KR Mayers,KR Mayers,St Lucia Zouks,0,0,0,0,0,3,16.0,0,0,0,5.333333333333333
K Ramsaran,K Ramsaran,St Lucia Zouks,0,0,0,0,0,2,16.0,0,0,0,8.0
DYA Davis,DYA Davis,St Lucia Zouks,0,0,0,0,0,2,14.0,1,0,1,7.0
M Morkel,M Morkel,St Lucia Zouks,0,0,0,0,0,4,41.0,1,0,0,10.25
