,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Muneeba Ali,Muneeba Ali,Pakistan,15,14,2,0,107.14285714285714,0,0.0,0,0,0,0
Sidra Ameen,Sidra Ameen,Pakistan,56,64,6,0,87.5,0,0.0,0,0,0,0
Bismah Maroof,Bismah Maroof,Pakistan,3,7,0,0,42.857142857142854,0,0.0,0,0,0,0
Nida Dar,Nida Dar,Pakistan,12,22,0,0,54.54545454545454,4,26.0,2,0,0,6.5
Ayesha Naseem,Ayesha Naseem,Pakistan,8,5,0,1,160.0,0,0.0,0,0,0,0
Aliya Riaz,Aliya Riaz,Pakistan,10,9,1,0,111.11111111111111,0,0.0,0,0,0,0
Umaima Sohail,Umaima Sohail,Pakistan,1,1,0,0,100.0,3,18.0,0,0,0,6.0
Kainat Imtiaz,Kainat Imtiaz,Pakistan,0,0,0,0,0,1,11.0,1,0,1,11.0
Diana Baig,Diana Baig,Pakistan,0,0,0,0,0,4,24.0,0,0,1,6.0
Tuba Hassan,Tuba Hassan,Pakistan,0,0,0,0,0,4,18.0,2,0,1,4.5
Nashra Sandhu,Nashra Sandhu,Pakistan,0,0,0,0,0,4,17.0,1,0,0,4.25
N Koncharoenkai,N Koncharoenkai,Thailand,13,24,1,0,54.166666666666664,0,0.0,0,0,0,0
N Chantam,N Chantam,Thailand,61,52,5,2,117.3076923076923,0,0.0,0,0,0,0
C Sutthiruang,C Sutthiruang,Thailand,0,2,0,0,0.0,2,12.0,0,1,0,6.0
N Chaiwai,N Chaiwai,Thailand,17,23,1,0,73.91304347826086,0,0.0,0,0,0,0
S Tippoch,S Tippoch,Thailand,3,6,0,0,50.0,4,20.0,2,0,1,5.0
P Maya,P Maya,Thailand,2,6,0,0,33.33333333333333,2,13.0,1,1,1,6.5
N Boochatham,N Boochatham,Thailand,3,3,0,0,100.0,4,19.0,1,0,0,4.75
R Kanoh,R Kanoh,Thailand,9,5,1,0,180.0,0,0.0,0,0,0,0
O Kamchomphu,O Kamchomphu,Thailand,0,0,0,0,0,4,26.0,0,0,1,6.5
T Putthawong,T Putthawong,Thailand,0,0,0,0,0,4,21.0,1,0,1,5.25
A Suwanchonrathi,A Suwanchonrathi,Thailand,0,0,0,0,0,0,0.0,0,0,0,0
