,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MP Stoinis,MP Stoinis,Melbourne Stars,12,9,2,0,133.33333333333331,0,0.0,0,0,0,0
SE Gotch,SE Gotch,Melbourne Stars,15,13,1,1,115.38461538461537,0,0.0,0,0,0,0
NCR Larkin,NCR Larkin,Melbourne Stars,12,18,1,0,66.66666666666666,0,0.0,0,0,0,0
GJ Maxwell,GJ Maxwell,Melbourne Stars,66,41,9,1,160.97560975609758,0,0.0,0,0,0,0
NJ Maddinson,NJ Maddinson,Melbourne Stars,22,15,2,1,146.66666666666666,1,6.0,1,0,0,6.0
HWR Cartwright,HWR Cartwright,Melbourne Stars,38,19,1,3,200.0,0,0.0,0,0,0,0
NM Coulter-Nile,NM Coulter-Nile,Melbourne Stars,5,4,1,0,125.0,4,35.0,2,0,1,8.75
SL Rainbird,SL Rainbird,Melbourne Stars,1,1,0,0,100.0,4,39.0,1,0,0,9.75
A Zampa,A Zampa,Melbourne Stars,0,0,0,0,0,4,34.0,0,0,0,8.5
B Stanlake,B Stanlake,Melbourne Stars,0,0,0,0,0,4,41.0,1,0,0,10.25
Zahir Khan,Zahir Khan,Melbourne Stars,0,0,0,0,0,3,20.0,0,0,0,6.666666666666667
JM Bird,JM Bird,Sydney Sixers,0,0,0,0,0,1,12.0,0,0,0,12.0
JR Philippe,JR Philippe,Sydney Sixers,1,2,0,0,50.0,0,0.0,0,0,0,0
JM Vince,JM Vince,Sydney Sixers,46,32,3,1,143.75,0,0.0,0,0,0,0
DP Hughes,DP Hughes,Sydney Sixers,3,3,0,0,100.0,0,0.0,0,0,0,0
MC Henriques,MC Henriques,Sydney Sixers,38,29,3,0,131.0344827586207,0,0.0,0,0,0,0
JC Silk,JC Silk,Sydney Sixers,35,25,3,0,140.0,0,0.0,0,0,0,0
CR Brathwaite,CR Brathwaite,Sydney Sixers,2,5,0,0,40.0,4,46.0,1,0,0,11.5
DT Christian,DT Christian,Sydney Sixers,49,23,5,2,213.0434782608696,0,0.0,0,0,0,0
SA Abbott,SA Abbott,Sydney Sixers,0,0,0,0,0,4,28.0,2,0,0,7.0
BJ Dwarshuis,BJ Dwarshuis,Sydney Sixers,0,0,0,0,0,4,27.0,3,0,0,6.75
SNJ O'Keefe,SNJ O'Keefe,Sydney Sixers,0,0,0,0,0,4,21.0,0,0,0,5.25
JT Ball,JT Ball,Sydney Sixers,0,0,0,0,0,3,38.0,0,0,1,12.666666666666666
