,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SJ Baard,SJ Baard,Namibia,51,60,8,0,85.0,7,40.0,0,0,0,5.714285714285714
ZE Green,ZE Green,Namibia,47,87,6,0,54.02298850574713,0,0.0,0,0,0,0
HN Ya France,HN Ya France,Namibia,4,7,0,0,57.14285714285714,0,0.0,0,0,0,0
MG Erasmus,MG Erasmus,Namibia,3,16,0,0,18.75,0,0.0,0,0,0,0
G Snyman,G Snyman,Namibia,0,2,0,0,0.0,10,46.0,1,0,4,4.6
L Louwrens,L Louwrens,Namibia,10,27,0,0,37.03703703703704,0,0.0,0,0,0,0
SF Burger,SF Burger,Namibia,43,60,3,2,71.66666666666667,10,38.0,3,0,0,3.8
NRP Scholtz,NRP Scholtz,Namibia,22,17,1,2,129.41176470588235,4,27.0,0,0,0,6.75
JP Kotze,JP Kotze,Namibia,32,11,2,3,290.90909090909093,0,0.0,0,0,0,0
JJ Smit,JJ Smit,Namibia,14,10,1,1,140.0,10,32.0,1,0,1,3.2
Z Groenewald,Z Groenewald,Namibia,3,3,0,0,100.0,9,48.0,2,0,0,5.333333333333333
G Malla,G Malla,Nepal,22,46,1,0,47.82608695652174,0,0.0,0,0,0,0
NB Budayair,NB Budayair,Nepal,6,19,0,0,31.57894736842105,0,0.0,0,0,0,0
S Vesawkar,S Vesawkar,Nepal,74,107,5,0,69.1588785046729,0,0.0,0,0,0,0
P Khadka,P Khadka,Nepal,103,95,5,7,108.42105263157895,9,20.0,0,0,0,2.2222222222222223
RP Magar,RP Magar,Nepal,1,7,0,0,14.285714285714285,0,0.0,0,0,0,0
B Bhandari,B Bhandari,Nepal,12,13,2,0,92.3076923076923,0,0.0,0,0,0,0
Sagar Pun,Sagar Pun,Nepal,2,6,0,0,33.33333333333333,6,21.0,2,0,0,3.5
Sompal Kami,Sompal Kami,Nepal,1,4,0,0,25.0,7,64.0,0,0,3,9.142857142857142
B Regmi,B Regmi,Nepal,1,3,0,0,33.33333333333333,9,45.0,2,0,0,5.0
SP Gauchan,SP Gauchan,Nepal,0,0,0,0,0,10,44.0,3,0,0,4.4
S Lamichhane,S Lamichhane,Nepal,0,0,0,0,0,9,39.0,2,0,1,4.333333333333333
