,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
PR Stirling,PR Stirling,Ireland,6,8,1,0,75.0,0,0.0,0,0,0,0
A Balbirnie,A Balbirnie,Ireland,12,9,3,0,133.33333333333331,0,0.0,0,0,0,0
GJ Delany,GJ Delany,Ireland,47,32,3,3,146.875,0,0.0,0,0,0,0
HT Tector,HT Tector,Ireland,35,27,2,2,129.62962962962962,0,0.0,0,0,0,0
L Tucker,L Tucker,Ireland,0,1,0,0,0.0,0,0.0,0,0,0,0
GH Dockrell,GH Dockrell,Ireland,18,16,1,1,112.5,0,0.0,0,0,0,0
AR McBrine,AR McBrine,Ireland,36,21,3,2,171.42857142857142,4,24.0,2,0,0,6.0
Simi Singh,Simi Singh,Ireland,9,6,0,0,150.0,4,20.0,3,0,0,5.0
MR Adair,MR Adair,Ireland,0,0,0,0,0,3,17.0,1,0,1,5.666666666666667
CA Young,CA Young,Ireland,0,0,0,0,0,4,32.0,2,0,1,8.0
J Little,J Little,Ireland,0,0,0,0,0,4,14.0,2,0,0,3.5
Jatinder Singh,Jatinder Singh,Oman,7,13,0,0,53.84615384615385,0,0.0,0,0,0,0
KH Prajapati,KH Prajapati,Oman,7,10,1,0,70.0,0,0.0,0,0,0,0
Shoaib Khan,Shoaib Khan,Oman,30,22,4,0,136.36363636363635,0,0.0,0,0,0,0
Zeeshan Maqsood,Zeeshan Maqsood,Oman,28,25,3,0,112.00000000000001,1,19.0,0,0,0,19.0
Khurram Nawaz,Khurram Nawaz,Oman,0,3,0,0,0.0,0,0.0,0,0,0,0
Khawar Ali,Khawar Ali,Oman,10,11,0,1,90.9090909090909,4,13.0,1,0,0,3.25
Naseem Khushi,Naseem Khushi,Oman,1,5,0,0,20.0,0,0.0,0,0,0,0
Aamir Kaleem,Aamir Kaleem,Oman,0,2,0,0,0.0,3,29.0,0,0,0,9.666666666666666
Fayyaz Butt,Fayyaz Butt,Oman,12,16,2,0,75.0,4,39.0,1,0,0,9.75
Kaleemullah,Kaleemullah,Oman,8,3,0,1,266.66666666666663,4,40.0,2,0,0,10.0
Bilal Khan,Bilal Khan,Oman,1,2,0,0,50.0,4,23.0,3,0,0,5.75
