,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
KD Clarke,KD Clarke,Northern Districts,71,34,8,4,208.82352941176472,0,0.0,0,0,0,0
TL Seifert,TL Seifert,Northern Districts,5,5,1,0,100.0,0,0.0,0,0,0,0
JA Raval,JA Raval,Northern Districts,9,15,1,0,60.0,0,0.0,0,0,0,0
C de Grandhomme,C de Grandhomme,Northern Districts,9,8,0,1,112.5,0,0.0,0,0,0,0
MJ Santner,MJ Santner,Northern Districts,92,41,4,9,224.39024390243904,3,23.0,1,0,0,7.666666666666667
HR Cooper,HR Cooper,Northern Districts,16,14,0,1,114.28571428571428,0,0.0,0,0,0,0
SC Kuggeleijn,SC Kuggeleijn,Northern Districts,6,4,0,0,150.0,1,6.0,1,0,0,6.0
A Verma,A Verma,Northern Districts,0,0,0,0,0,3,19.0,0,0,0,6.333333333333333
TG Southee,TG Southee,Northern Districts,0,0,0,0,0,4,39.0,3,0,1,9.75
IS Sodhi,IS Sodhi,Northern Districts,0,0,0,0,0,4,48.0,3,0,1,12.0
JG Walker,JG Walker,Northern Districts,0,0,0,0,0,4,25.0,2,0,2,6.25
CJ Bowes,CJ Bowes,Canterbury,19,13,3,0,146.15384615384613,0,0.0,0,0,0,0
TWM Latham,TWM Latham,Canterbury,11,9,2,0,122.22222222222223,0,0.0,0,0,0,0
DJ Mitchell,DJ Mitchell,Canterbury,8,12,0,1,66.66666666666666,2,33.0,1,0,0,16.5
LJ Carter,LJ Carter,Canterbury,11,8,0,1,137.5,0,0.0,0,0,0,0
CE McConchie,CE McConchie,Canterbury,23,11,1,2,209.0909090909091,3,36.0,1,0,0,12.0
CD Fletcher,CD Fletcher,Canterbury,9,6,0,1,150.0,0,0.0,0,0,0,0
MJ Hay,MJ Hay,Canterbury,2,5,0,0,40.0,0,0.0,0,0,0,0
HB Shipley,HB Shipley,Canterbury,4,8,0,0,50.0,4,30.0,2,0,3,7.5
MJ Henry,MJ Henry,Canterbury,44,22,4,3,200.0,4,36.0,0,0,1,9.0
TD Astle,TD Astle,Canterbury,13,12,1,0,108.33333333333333,3,40.0,0,0,2,13.333333333333334
EJ Nuttall,EJ Nuttall,Canterbury,11,8,1,1,137.5,4,42.0,1,0,2,10.5
