,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MA Agarwal,MA Agarwal,Punjab Kings,5,9,1,0,55.55555555555556,0,0.0,0,0,0,0
S Dhawan,S Dhawan,Punjab Kings,35,30,4,0,116.66666666666667,0,0.0,0,0,0,0
JM Bairstow,JM Bairstow,Punjab Kings,8,8,2,0,100.0,0,0.0,0,0,0,0
LS Livingstone,LS Livingstone,Punjab Kings,64,27,7,4,237.037037037037,1,12.0,0,0,0,12.0
JM Sharma,JM Sharma,Punjab Kings,23,11,1,2,209.0909090909091,0,0.0,0,0,0,0
OF Smith,OF Smith,Punjab Kings,0,1,0,0,0.0,3,35.0,1,0,1,11.666666666666666
M Shahrukh Khan,M Shahrukh Khan,Punjab Kings,15,8,0,2,187.5,0,0.0,0,0,0,0
K Rabada,K Rabada,Punjab Kings,1,1,0,0,100.0,4,35.0,2,1,0,8.75
RD Chahar,RD Chahar,Punjab Kings,22,14,2,1,157.14285714285714,4,41.0,1,0,1,10.25
VG Arora,VG Arora,Punjab Kings,2,6,0,0,33.33333333333333,4,34.0,0,0,0,8.5
Arshdeep Singh,Arshdeep Singh,Punjab Kings,10,5,1,0,200.0,4,31.0,0,0,1,7.75
MS Wade,MS Wade,Gujarat Titans,6,7,1,0,85.71428571428571,0,0.0,0,0,0,0
Shubman Gill,Shubman Gill,Gujarat Titans,96,60,11,1,160.0,0,0.0,0,0,0,0
B Sai Sudharsan,B Sai Sudharsan,Gujarat Titans,35,30,4,1,116.66666666666667,0,0.0,0,0,0,0
HH Pandya,HH Pandya,Gujarat Titans,27,18,5,0,150.0,4,36.0,1,0,1,9.0
DA Miller,DA Miller,Gujarat Titans,6,4,1,0,150.0,0,0.0,0,0,0,0
R Tewatia,R Tewatia,Gujarat Titans,13,3,0,2,433.3333333333333,1,24.0,0,0,0,24.0
A Manohar,A Manohar,Gujarat Titans,0,0,0,0,0,0,0.0,0,0,0,0
Rashid Khan,Rashid Khan,Gujarat Titans,0,0,0,0,0,4,22.0,3,0,0,5.5
DG Nalkande,DG Nalkande,Gujarat Titans,0,0,0,0,0,3,37.0,2,0,1,12.333333333333334
Mohammed Shami,Mohammed Shami,Gujarat Titans,0,0,0,0,0,4,36.0,1,0,0,9.0
LH Ferguson,LH Ferguson,Gujarat Titans,0,0,0,0,0,4,33.0,2,0,1,8.25
