,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SR Watson,SR Watson,Australia,66,89,4,1,74.15730337078652,10,44.0,2,0,3,4.4
DA Warner,DA Warner,Australia,69,61,10,1,113.11475409836065,0,0.0,0,0,0,0
PJ Forrest,PJ Forrest,Australia,53,68,5,0,77.94117647058823,0,0.0,0,0,0,0
GJ Bailey,GJ Bailey,Australia,19,22,2,0,86.36363636363636,0,0.0,0,0,0,0
B Lee,B Lee,Australia,12,10,2,0,120.0,9,42.0,3,0,0,4.666666666666667
MEK Hussey,MEK Hussey,Australia,25,28,2,0,89.28571428571429,0,0.0,0,0,0,0
DJ Hussey,DJ Hussey,Australia,0,1,0,0,0.0,0,0.0,0,0,0,0
MS Wade,MS Wade,Australia,26,17,1,2,152.94117647058823,0,0.0,0,0,0,0
CJ McKay,CJ McKay,Australia,0,2,0,0,0.0,10,68.0,2,0,0,6.8
XJ Doherty,XJ Doherty,Australia,1,1,0,0,100.0,10,60.0,2,0,1,6.0
BW Hilfenhaus,BW Hilfenhaus,Australia,0,1,0,0,0.0,9,36.0,1,0,2,4.0
J Charles,J Charles,West Indies,0,5,0,0,0.0,0,0.0,0,0,0,0
AB Barath,AB Barath,West Indies,42,74,6,0,56.75675675675676,0,0.0,0,0,0,0
MN Samuels,MN Samuels,West Indies,0,2,0,0,0.0,10,40.0,0,0,1,4.0
DM Bravo,DM Bravo,West Indies,3,21,0,0,14.285714285714285,0,0.0,0,0,0,0
DJ Bravo,DJ Bravo,West Indies,19,22,2,0,86.36363636363636,6,40.0,0,0,3,6.666666666666667
KA Pollard,KA Pollard,West Indies,33,40,2,2,82.5,0,0.0,0,0,0,0
CS Baugh,CS Baugh,West Indies,13,20,2,0,65.0,0,0.0,0,0,0,0
AD Russell,AD Russell,West Indies,41,33,6,0,124.24242424242425,9,61.0,4,0,1,6.777777777777778
DJG Sammy,DJG Sammy,West Indies,84,50,6,6,168.0,6,29.0,0,0,1,4.833333333333333
SP Narine,SP Narine,West Indies,7,10,1,0,70.0,10,55.0,2,0,0,5.5
KAJ Roach,KAJ Roach,West Indies,2,7,0,0,28.57142857142857,9,53.0,3,0,1,5.888888888888889
