,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
NLJ Browne,NLJ Browne,Essex,141,298,23,0,47.31543624161073,0,0.0,0,0,0,0
AN Cook,AN Cook,Essex,99,169,15,0,58.57988165680473,0,0.0,0,0,0,0
T Westley,T Westley,Essex,21,48,3,0,43.75,3,1.0,1,0,0,0.3333333333333333
MS Pepper,MS Pepper,Essex,23,48,3,0,47.91666666666667,0,0.0,0,0,0,0
RS Bopara,RS Bopara,Essex,176,339,22,0,51.91740412979351,8,9.0,1,0,0,1.125
RN ten Doeschate,RN ten Doeschate,Essex,177,247,23,3,71.65991902834008,0,0.0,0,0,0,0
AJA Wheater,AJA Wheater,Essex,26,39,2,0,66.66666666666666,0,0.0,0,0,0,0
SR Harmer,SR Harmer,Essex,30,27,2,1,111.11111111111111,68,166.0,5,0,0,2.4411764705882355
N Wagner,N Wagner,Essex,9,9,2,0,100.0,46,178.0,5,1,0,3.869565217391304
JA Porter,JA Porter,Essex,0,0,0,0,0,29,120.0,2,1,0,4.137931034482759
SJ Cook,SJ Cook,Essex,0,0,0,0,0,22,81.0,1,0,0,3.6818181818181817
EJ Byrom,EJ Byrom,Somerset,92,163,14,0,56.44171779141104,0,0.0,0,0,0,0
SM Davies,SM Davies,Somerset,71,91,11,0,78.02197802197803,0,0.0,0,0,0,0
GA Bartlett,GA Bartlett,Somerset,67,120,5,2,55.833333333333336,0,0.0,0,0,0,0
JC Hildreth,JC Hildreth,Somerset,97,163,11,0,59.50920245398773,0,0.0,0,0,0,0
TB Abell,TB Abell,Somerset,62,181,8,0,34.25414364640884,8,38.0,0,0,0,4.75
PD Trego,PD Trego,Somerset,41,67,3,1,61.19402985074627,33,106.0,3,2,0,3.212121212121212
L Gregory,L Gregory,Somerset,37,137,4,0,27.00729927007299,25,95.0,2,1,0,3.8
DM Bess,DM Bess,Somerset,35,38,6,0,92.10526315789474,66,213.0,5,1,0,3.227272727272727
JH Davey,JH Davey,Somerset,13,43,1,0,30.23255813953488,32,86.0,1,0,0,2.6875
J Overton,J Overton,Somerset,35,47,6,0,74.46808510638297,27,129.0,0,2,1,4.777777777777778
TD Groenewald,TD Groenewald,Somerset,1,8,0,0,12.5,12,48.0,1,0,0,4.0
