,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
RV Uthappa,RV Uthappa,Kolkata Knight Riders,35,28,4,0,125.0,0,0.0,0,0,0,0
G Gambhir,G Gambhir,Kolkata Knight Riders,58,46,7,1,126.08695652173914,0,0.0,0,0,0,0
MK Pandey,MK Pandey,Kolkata Knight Riders,23,15,4,0,153.33333333333334,0,0.0,0,0,0,0
SA Yadav,SA Yadav,Kolkata Knight Riders,11,9,2,0,122.22222222222223,0,0.0,0,0,0,0
YK Pathan,YK Pathan,Kolkata Knight Riders,3,4,0,0,75.0,4,40.0,2,0,0,10.0
AD Russell,AD Russell,Kolkata Knight Riders,41,17,6,2,241.17647058823528,2,16.0,0,0,0,8.0
Shakib Al Hasan,Shakib Al Hasan,Kolkata Knight Riders,0,1,0,0,0.0,2,17.0,2,0,1,8.5
PP Chawla,PP Chawla,Kolkata Knight Riders,0,0,0,0,0,1,10.0,0,0,0,10.0
SP Narine,SP Narine,Kolkata Knight Riders,0,0,0,0,0,4,26.0,0,0,0,6.5
KC Cariappa,KC Cariappa,Kolkata Knight Riders,0,0,0,0,0,2,28.0,1,0,0,14.0
M Morkel,M Morkel,Kolkata Knight Riders,0,0,0,0,0,4,35.0,2,0,0,8.75
CH Gayle,CH Gayle,Royal Challengers Bangalore,96,56,7,7,171.42857142857142,0,0.0,0,0,0,0
V Kohli,V Kohli,Royal Challengers Bangalore,13,15,0,1,86.66666666666667,0,0.0,0,0,0,0
KD Karthik,KD Karthik,Royal Challengers Bangalore,6,8,1,0,75.0,0,0.0,0,0,0,0
Mandeep Singh,Mandeep Singh,Royal Challengers Bangalore,6,3,0,1,200.0,0,0.0,0,0,0,0
AB de Villiers,AB de Villiers,Royal Challengers Bangalore,28,13,3,2,215.3846153846154,0,0.0,0,0,0,0
DJG Sammy,DJG Sammy,Royal Challengers Bangalore,7,9,0,0,77.77777777777779,1,7.0,0,0,0,7.0
SA Abbott,SA Abbott,Royal Challengers Bangalore,1,4,0,0,25.0,3,36.0,0,0,0,12.0
HV Patel,HV Patel,Royal Challengers Bangalore,9,4,0,1,225.0,4,37.0,2,0,1,9.25
AN Ahmed,AN Ahmed,Royal Challengers Bangalore,5,2,1,0,250.0,4,28.0,1,0,0,7.0
YS Chahal,YS Chahal,Royal Challengers Bangalore,0,0,0,0,0,4,28.0,1,0,0,7.0
VR Aaron,VR Aaron,Royal Challengers Bangalore,0,0,0,0,0,4,38.0,2,0,2,9.5
