match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,0.1,Chattogram Challengers,Sylhet Sunrisers,K Lewis,WG Jacks,Sunzamul Islam,0,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,0.2,Chattogram Challengers,Sylhet Sunrisers,K Lewis,WG Jacks,Sunzamul Islam,0,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,0.3,Chattogram Challengers,Sylhet Sunrisers,K Lewis,WG Jacks,Sunzamul Islam,1,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,0.4,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Sunzamul Islam,0,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,0.5,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Sunzamul Islam,4,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,0.6,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Sunzamul Islam,1,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,1.1,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Taskin Ahmed,0,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,1.2,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Taskin Ahmed,4,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,1.3,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Taskin Ahmed,1,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,1.4,Chattogram Challengers,Sylhet Sunrisers,K Lewis,WG Jacks,Taskin Ahmed,1,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,1.5,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Taskin Ahmed,6,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,1.6,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Taskin Ahmed,0,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,2.1,Chattogram Challengers,Sylhet Sunrisers,K Lewis,WG Jacks,Sunzamul Islam,0,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,2.2,Chattogram Challengers,Sylhet Sunrisers,K Lewis,WG Jacks,Sunzamul Islam,1,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,2.3,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Sunzamul Islam,1,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,2.4,Chattogram Challengers,Sylhet Sunrisers,K Lewis,WG Jacks,Sunzamul Islam,1,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,2.5,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Sunzamul Islam,6,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,2.6,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Sunzamul Islam,6,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,3.1,Chattogram Challengers,Sylhet Sunrisers,K Lewis,WG Jacks,Alauddin Babu,0,1,1,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,3.2,Chattogram Challengers,Sylhet Sunrisers,K Lewis,WG Jacks,Alauddin Babu,0,4,,,,4,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,3.3,Chattogram Challengers,Sylhet Sunrisers,K Lewis,WG Jacks,Alauddin Babu,0,1,,,,1,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,3.4,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Alauddin Babu,4,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,3.5,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Alauddin Babu,4,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,3.6,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Alauddin Babu,4,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,3.7,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Alauddin Babu,1,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,4.1,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Taskin Ahmed,2,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,4.2,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Taskin Ahmed,4,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,4.3,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Taskin Ahmed,4,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,4.4,Chattogram Challengers,Sylhet Sunrisers,WG Jacks,K Lewis,Taskin Ahmed,0,0,,,,,,caught,WG Jacks,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,4.5,Chattogram Challengers,Sylhet Sunrisers,Afif Hossain,K Lewis,Taskin Ahmed,0,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,4.6,Chattogram Challengers,Sylhet Sunrisers,Afif Hossain,K Lewis,Taskin Ahmed,0,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,5.1,Chattogram Challengers,Sylhet Sunrisers,K Lewis,Afif Hossain,Sohag Gazi,4,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,5.2,Chattogram Challengers,Sylhet Sunrisers,K Lewis,Afif Hossain,Sohag Gazi,0,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,5.3,Chattogram Challengers,Sylhet Sunrisers,K Lewis,Afif Hossain,Sohag Gazi,0,0,,,,,,caught,K Lewis,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,5.4,Chattogram Challengers,Sylhet Sunrisers,Sabbir Rahman,Afif Hossain,Sohag Gazi,0,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,5.5,Chattogram Challengers,Sylhet Sunrisers,Sabbir Rahman,Afif Hossain,Sohag Gazi,4,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,5.6,Chattogram Challengers,Sylhet Sunrisers,Sabbir Rahman,Afif Hossain,Sohag Gazi,1,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,6.1,Chattogram Challengers,Sylhet Sunrisers,Sabbir Rahman,Afif Hossain,Mosaddek Hossain,1,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,6.2,Chattogram Challengers,Sylhet Sunrisers,Afif Hossain,Sabbir Rahman,Mosaddek Hossain,0,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,6.3,Chattogram Challengers,Sylhet Sunrisers,Afif Hossain,Sabbir Rahman,Mosaddek Hossain,1,0,,,,,,,,,
1296696,2021/22,2022-01-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,6.4,Chattogram Challengers,Sylhet Sunrisers,Sabbir Rahman,Afif Hossain,Mosaddek Hossain,0,0,,,,,,,,,
