,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
K Ota,K Ota,Japan,1,7,0,0,14.285714285714285,3,14.0,0,0,1,4.666666666666667
S Miyaji,S Miyaji,Japan,27,53,2,0,50.943396226415096,4,13.0,0,0,0,3.25
M Shiraishi,M Shiraishi,Japan,11,15,1,0,73.33333333333333,0,0.0,0,0,0,0
M Yanagida,M Yanagida,Japan,4,15,1,0,26.666666666666668,1,9.0,0,1,2,9.0
E Kobayashi,E Kobayashi,Japan,1,6,0,0,16.666666666666664,2,13.0,0,0,3,6.5
R Endo,R Endo,Japan,1,8,0,0,12.5,2,13.0,0,1,3,6.5
M Kanno,M Kanno,Japan,3,10,0,0,30.0,1,6.0,0,0,2,6.0
A Umetani,A Umetani,Japan,2,4,0,0,50.0,0,0.0,0,0,0,0
E Yamaguchi,E Yamaguchi,Japan,4,5,0,0,80.0,0,0.0,0,0,0,0
K Ishimoto,K Ishimoto,Japan,0,0,0,0,0,0,0.0,0,0,0,0
A Kitayama,A Kitayama,Japan,0,0,0,0,0,0,0.0,0,0,0,0
VM Andrew,VM Andrew,Samoa,30,39,3,0,76.92307692307693,0,0.0,0,0,0,0
LO Telea,LO Telea,Samoa,25,37,4,0,67.56756756756756,4,14.0,2,0,0,3.5
RSM Lili'i,RSM Lili'i,Samoa,0,0,0,0,0,4,17.0,2,0,0,4.25
LA Bourne,LA Bourne,Samoa,0,0,0,0,0,0,0.0,0,0,0,0
F Vaelua,F Vaelua,Samoa,0,0,0,0,0,2,8.0,0,1,3,4.0
ETV Vaaetasi,ETV Vaaetasi,Samoa,0,0,0,0,0,0,0.0,0,0,0,0
KML Nonu,KML Nonu,Samoa,0,0,0,0,0,0,0.0,0,0,0,0
F Anitoni,F Anitoni,Samoa,0,0,0,0,0,0,0.0,0,0,0,0
T Lafai,T Lafai,Samoa,0,0,0,0,0,3,8.0,1,0,0,2.6666666666666665
MI Tato,MI Tato,Samoa,0,0,0,0,0,3,11.0,0,1,1,3.6666666666666665
M Uliao,M Uliao,Samoa,0,0,0,0,0,4,5.0,3,0,2,1.25
