,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Aminata Kamara,Aminata Kamara,Sierra Leone,8,11,1,0,72.72727272727273,1,17.0,0,0,0,17.0
AM Kamara,AM Kamara,Sierra Leone,3,14,0,0,21.428571428571427,2,14.0,1,0,0,7.0
M Turay,M Turay,Sierra Leone,7,16,0,0,43.75,1,4.0,0,0,0,4.0
M King,M King,Sierra Leone,1,13,0,0,7.6923076923076925,0,0.0,0,0,0,0
Z Kamara,Z Kamara,Sierra Leone,1,4,0,0,25.0,3,9.0,0,0,0,3.0
J Kowa,J Kowa,Sierra Leone,9,17,1,0,52.94117647058824,3,20.0,0,0,2,6.666666666666667
F Pessima,F Pessima,Sierra Leone,22,32,2,0,68.75,3,20.0,0,0,0,6.666666666666667
L Bull,L Bull,Sierra Leone,15,15,1,0,100.0,0,0.0,0,0,0,0
M Sankoh,M Sankoh,Sierra Leone,0,1,0,0,0.0,0,0.0,0,0,0,0
Adama Kamara,Adama Kamara,Sierra Leone,0,0,0,0,0,0,0.0,0,0,0,0
F Parkinson,F Parkinson,Sierra Leone,0,0,0,0,0,0,0.0,0,0,0,0
P Alako,P Alako,Uganda,10,13,1,0,76.92307692307693,4,24.0,0,1,0,6.0
K Awino,K Awino,Uganda,39,36,4,0,108.33333333333333,0,0.0,0,0,0,0
R Musamali,R Musamali,Uganda,33,28,3,0,117.85714285714286,0,0.0,0,0,0,0
I Nakisuuyi,I Nakisuuyi,Uganda,0,0,0,0,0,4,16.0,2,0,3,4.0
NK Bagenda,NK Bagenda,Uganda,0,0,0,0,0,0,0.0,0,0,0,0
J Mbabazi,J Mbabazi,Uganda,0,0,0,0,0,4,15.0,3,0,3,3.75
S Nampiina,S Nampiina,Uganda,0,0,0,0,0,4,18.0,3,1,5,4.5
E Iloku,E Iloku,Uganda,0,0,0,0,0,0,0.0,0,0,0,0
E Anyipo,E Anyipo,Uganda,0,0,0,0,0,0,0.0,0,0,0,0
I Alumo,I Alumo,Uganda,0,0,0,0,0,0,0.0,0,0,0,0
C Aweko,C Aweko,Uganda,0,0,0,0,0,4,9.0,0,0,2,2.25
