,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
KL Rahul,KL Rahul,India,45,34,4,2,132.35294117647058,0,0.0,0,0,0,0
SV Samson,SV Samson,India,2,5,0,0,40.0,0,0.0,0,0,0,0
RG Sharma,RG Sharma,India,60,41,3,3,146.34146341463415,0,0.0,0,0,0,0
SS Iyer,SS Iyer,India,33,31,1,2,106.4516129032258,0,0.0,0,0,0,0
S Dube,S Dube,India,5,6,1,0,83.33333333333334,1,34.0,0,1,0,34.0
MK Pandey,MK Pandey,India,11,4,1,1,275.0,0,0.0,0,0,0,0
Washington Sundar,Washington Sundar,India,0,0,0,0,0,3,20.0,1,0,0,6.666666666666667
SN Thakur,SN Thakur,India,0,0,0,0,0,4,38.0,2,0,2,9.5
YS Chahal,YS Chahal,India,0,0,0,0,0,4,28.0,0,0,1,7.0
JJ Bumrah,JJ Bumrah,India,0,0,0,0,0,4,12.0,3,0,0,3.0
NA Saini,NA Saini,India,0,0,0,0,0,4,23.0,3,0,0,5.75
MJ Guptill,MJ Guptill,New Zealand,2,6,0,0,33.33333333333333,0,0.0,0,0,0,0
C Munro,C Munro,New Zealand,15,6,2,1,250.0,0,0.0,0,0,0,0
TL Seifert,TL Seifert,New Zealand,50,30,5,3,166.66666666666669,0,0.0,0,0,0,0
TC Bruce,TC Bruce,New Zealand,0,3,0,0,0.0,0,0.0,0,0,0,0
LRPL Taylor,LRPL Taylor,New Zealand,53,47,5,2,112.7659574468085,0,0.0,0,0,0,0
DJ Mitchell,DJ Mitchell,New Zealand,2,4,0,0,50.0,0,0.0,0,0,0,0
MJ Santner,MJ Santner,New Zealand,6,7,0,0,85.71428571428571,4,36.0,0,0,0,9.0
SC Kuggeleijn,SC Kuggeleijn,New Zealand,0,1,0,0,0.0,4,25.0,2,0,1,6.25
TG Southee,TG Southee,New Zealand,6,5,1,0,120.0,4,52.0,0,0,1,13.0
IS Sodhi,IS Sodhi,New Zealand,16,10,0,2,160.0,4,28.0,1,0,0,7.0
HK Bennett,HK Bennett,New Zealand,1,2,0,0,50.0,4,21.0,1,0,0,5.25
