,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
CS Delport,CS Delport,Leicestershire,20,24,0,2,83.33333333333334,3,26.0,0,0,1,8.666666666666666
PJ Horton,PJ Horton,Leicestershire,79,80,9,0,98.75,0,0.0,0,0,0,0
BA Raine,BA Raine,Leicestershire,83,76,8,2,109.21052631578947,9,64.0,1,0,0,7.111111111111111
MJ Cosgrove,MJ Cosgrove,Leicestershire,70,51,5,3,137.2549019607843,0,0.0,0,0,0,0
CN Ackermann,CN Ackermann,Leicestershire,71,57,6,1,124.56140350877195,5,40.0,1,0,1,8.0
TJ Wells,TJ Wells,Leicestershire,32,16,1,2,200.0,0,0.0,0,0,0,0
EJH Eckersley,EJH Eckersley,Leicestershire,0,0,0,0,0,0,0.0,0,0,0,0
NJ Dexter,NJ Dexter,Leicestershire,0,0,0,0,0,4,36.0,1,0,0,9.0
CF Parkinson,CF Parkinson,Leicestershire,0,0,0,0,0,10,67.0,0,0,0,6.7
VR Aaron,VR Aaron,Leicestershire,0,0,0,0,0,10,84.0,1,1,2,8.4
GT Griffiths,GT Griffiths,Leicestershire,0,0,0,0,0,7,55.0,0,1,0,7.857142857142857
JM Clarke,JM Clarke,Worcestershire,62,61,7,3,101.63934426229508,0,0.0,0,0,0,0
MM Ali,MM Ali,Worcestershire,0,3,0,0,0.0,8,50.0,1,0,0,6.25
CJ Ferguson,CJ Ferguson,Worcestershire,192,143,21,5,134.26573426573427,0,0.0,0,0,0,0
DKH Mitchell,DKH Mitchell,Worcestershire,50,30,8,0,166.66666666666669,3,21.0,0,0,0,7.0
BL D'Oliveira,BL D'Oliveira,Worcestershire,54,47,6,0,114.89361702127661,5,50.0,0,1,1,10.0
RA Whiteley,RA Whiteley,Worcestershire,6,2,1,0,300.0,0,0.0,0,0,0,0
OB Cox,OB Cox,Worcestershire,0,0,0,0,0,0,0.0,0,0,0,0
EG Barnard,EG Barnard,Worcestershire,0,0,0,0,0,10,64.0,3,0,1,6.4
J Leach,J Leach,Worcestershire,0,0,0,0,0,10,78.0,0,1,4,7.8
CAJ Morris,CAJ Morris,Worcestershire,0,0,0,0,0,7,70.0,0,0,1,10.0
PR Brown,PR Brown,Worcestershire,0,0,0,0,0,7,41.0,0,0,2,5.857142857142857
