,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MEK Hussey,MEK Hussey,Chennai Super Kings,63,45,3,3,140.0,0,0.0,0,0,0,0
M Vijay,M Vijay,Chennai Super Kings,95,52,4,6,182.69230769230768,0,0.0,0,0,0,0
MS Dhoni,MS Dhoni,Chennai Super Kings,22,13,0,2,169.23076923076923,0,0.0,0,0,0,0
SK Raina,SK Raina,Chennai Super Kings,8,5,0,1,160.0,4,39.0,1,0,0,9.75
JA Morkel,JA Morkel,Chennai Super Kings,2,4,0,0,50.0,3,24.0,0,0,0,8.0
S Badrinath,S Badrinath,Chennai Super Kings,0,0,0,0,0,0,0.0,0,0,0,0
DJ Bravo,DJ Bravo,Chennai Super Kings,6,1,0,1,600.0,2,15.0,1,0,0,7.5
WP Saha,WP Saha,Chennai Super Kings,0,0,0,0,0,0,0.0,0,0,0,0
R Ashwin,R Ashwin,Chennai Super Kings,0,0,0,0,0,4,16.0,3,0,0,4.0
DE Bollinger,DE Bollinger,Chennai Super Kings,0,0,0,0,0,3,28.0,1,0,1,9.333333333333334
SB Jakati,SB Jakati,Chennai Super Kings,0,0,0,0,0,4,21.0,2,1,0,5.25
MA Agarwal,MA Agarwal,Royal Challengers Bangalore,10,5,2,0,200.0,0,0.0,0,0,0,0
CH Gayle,CH Gayle,Royal Challengers Bangalore,0,3,0,0,0.0,4,34.0,2,0,0,8.5
V Kohli,V Kohli,Royal Challengers Bangalore,35,32,1,1,109.375,0,0.0,0,0,0,0
AB de Villiers,AB de Villiers,Royal Challengers Bangalore,18,12,3,0,150.0,0,0.0,0,0,0,0
LA Pomersbach,LA Pomersbach,Royal Challengers Bangalore,2,3,0,0,66.66666666666666,0,0.0,0,0,0,0
SS Tiwary,SS Tiwary,Royal Challengers Bangalore,42,34,1,3,123.52941176470588,0,0.0,0,0,0,0
DL Vettori,DL Vettori,Royal Challengers Bangalore,0,1,0,0,0.0,4,34.0,0,0,0,8.5
A Mithun,A Mithun,Royal Challengers Bangalore,11,8,2,0,137.5,2,22.0,0,0,0,11.0
Z Khan,Z Khan,Royal Challengers Bangalore,21,21,2,0,100.0,4,30.0,0,0,0,7.5
J Syed Mohammad,J Syed Mohammad,Royal Challengers Bangalore,2,2,0,0,100.0,3,39.0,1,0,0,13.0
S Aravind,S Aravind,Royal Challengers Bangalore,0,0,0,0,0,3,39.0,2,0,2,13.0
