,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Aftab Ahmed (2),Aftab Ahmed (2),Denmark,17,9,2,1,188.88888888888889,10,58.0,4,0,1,5.8
SA Ahmad,SA Ahmad,Denmark,33,31,4,1,106.4516129032258,2,18.0,0,0,0,9.0
HAM Shah,HAM Shah,Denmark,6,26,0,0,23.076923076923077,4,19.0,0,0,0,4.75
FA Klokker,FA Klokker,Denmark,86,88,9,2,97.72727272727273,0,0.0,0,0,0,0
Zameer Khan,Zameer Khan,Denmark,97,121,6,0,80.16528925619835,0,0.0,0,0,0,0
Yasir Iqbal,Yasir Iqbal,Denmark,3,6,0,0,50.0,2,22.0,0,0,1,11.0
A Bulow,A Bulow,Denmark,3,6,0,0,50.0,0,0.0,0,0,0,0
RB Javed,RB Javed,Denmark,4,5,0,0,80.0,10,34.0,2,0,5,3.4
Omar Hayat,Omar Hayat,Denmark,0,0,0,0,0,5,17.0,1,0,0,3.4
A Khan,A Khan,Denmark,0,0,0,0,0,10,35.0,1,0,3,3.5
Bashir Shah,Bashir Shah,Denmark,0,0,0,0,0,7,49.0,1,0,0,7.0
Steven Ryan Taylor,Steven Ryan Taylor,United States of America,5,8,1,0,62.5,10,46.0,3,0,2,4.6
Fahad Babar,Fahad Babar,United States of America,17,35,1,0,48.57142857142857,0,0.0,0,0,0,0
RR Timbawala,RR Timbawala,United States of America,34,45,1,0,75.55555555555556,0,0.0,0,0,0,0
AAA Amsterdam,AAA Amsterdam,United States of America,22,38,2,0,57.89473684210527,7,32.0,0,0,1,4.571428571428571
AL Dodson,AL Dodson,United States of America,34,44,0,3,77.27272727272727,0,0.0,0,0,0,0
NI Standford,NI Standford,United States of America,59,59,2,4,100.0,0,0.0,0,0,0,0
TP Allen,TP Allen,United States of America,53,52,4,2,101.92307692307692,7,34.0,2,0,0,4.857142857142857
EH Hutchinson,EH Hutchinson,United States of America,18,16,0,2,112.5,4,30.0,0,0,1,7.5
Ali Khan,Ali Khan,United States of America,0,1,0,0,0.0,10,53.0,1,1,1,5.3
Danial Ahmed,Danial Ahmed,United States of America,0,2,0,0,0.0,1,9.0,0,0,0,9.0
TK Patel,TK Patel,United States of America,0,0,0,0,0,10,51.0,0,0,0,5.1
