,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
BB McCullum,BB McCullum,Brisbane Heat,5,12,1,0,41.66666666666667,0,0.0,0,0,0,0
ML Hayden,ML Hayden,Brisbane Heat,29,29,4,0,100.0,0,0.0,0,0,0,0
JR Hopes,JR Hopes,Brisbane Heat,18,20,3,0,90.0,4,29.0,1,0,0,7.25
CA Lynn,CA Lynn,Brisbane Heat,2,3,0,0,66.66666666666666,3,14.0,0,0,0,4.666666666666667
DT Christian,DT Christian,Brisbane Heat,32,22,1,2,145.45454545454547,4,20.0,1,0,0,5.0
AW Robinson,AW Robinson,Brisbane Heat,22,12,3,1,183.33333333333331,0,0.0,0,0,0,0
PJ Forrest,PJ Forrest,Brisbane Heat,16,14,1,1,114.28571428571428,0,0.0,0,0,0,0
CD Hartley,CD Hartley,Brisbane Heat,7,4,1,0,175.0,0,0.0,0,0,0,0
ND Buchanan,ND Buchanan,Brisbane Heat,1,5,0,0,20.0,2,21.0,0,0,1,10.5
NM Hauritz,NM Hauritz,Brisbane Heat,0,0,0,0,0,3,23.0,0,0,0,7.666666666666667
AC McDermott,AC McDermott,Brisbane Heat,0,0,0,0,0,3,33.0,1,0,1,11.0
BJ Haddin,BJ Haddin,Sydney Sixers,76,59,5,5,128.81355932203388,0,0.0,0,0,0,0
MJ Lumb,MJ Lumb,Sydney Sixers,18,12,3,0,150.0,0,0.0,0,0,0,0
NJ Maddinson,NJ Maddinson,Sydney Sixers,28,32,1,0,87.5,0,0.0,0,0,0,0
SPD Smith,SPD Smith,Sydney Sixers,11,7,1,0,157.14285714285714,2,25.0,1,0,0,12.5
MC Henriques,MC Henriques,Sydney Sixers,5,2,1,0,250.0,0,0.0,0,0,0,0
B Lee,B Lee,Sydney Sixers,0,0,0,0,0,4,19.0,0,0,0,4.75
DJ Bravo,DJ Bravo,Sydney Sixers,0,0,0,0,0,2,20.0,1,0,1,10.0
EJM Cowan,EJM Cowan,Sydney Sixers,0,0,0,0,0,0,0.0,0,0,0,0
JR Hazlewood,JR Hazlewood,Sydney Sixers,0,0,0,0,0,4,24.0,2,0,0,6.0
MA Starc,MA Starc,Sydney Sixers,0,0,0,0,0,4,28.0,2,0,1,7.0
SCG MacGill,SCG MacGill,Sydney Sixers,0,0,0,0,0,4,21.0,2,0,2,5.25
