,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Q de Kock,Q de Kock,South Africa,17,12,1,1,141.66666666666669,0,0.0,0,0,0,0
T Bavuma,T Bavuma,South Africa,32,26,1,2,123.07692307692308,0,0.0,0,0,0,0
RR Hendricks,RR Hendricks,South Africa,13,14,2,0,92.85714285714286,0,0.0,0,0,0,0
F du Plessis,F du Plessis,South Africa,52,37,5,3,140.54054054054055,0,0.0,0,0,0,0
HE van der Dussen,HE van der Dussen,South Africa,74,32,5,5,231.25,0,0.0,0,0,0,0
PJ van Biljon,PJ van Biljon,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
GF Linde,GF Linde,South Africa,0,0,0,0,0,4,26.0,0,0,0,6.5
A Nortje,A Nortje,South Africa,0,0,0,0,0,4,37.0,1,0,1,9.25
L Sipamla,L Sipamla,South Africa,0,0,0,0,0,3,45.0,0,1,2,15.0
L Ngidi,L Ngidi,South Africa,0,0,0,0,0,3,23.0,0,0,1,7.666666666666667
T Shamsi,T Shamsi,South Africa,0,0,0,0,0,4,57.0,0,0,1,14.25
JJ Roy,JJ Roy,England,16,14,1,1,114.28571428571428,0,0.0,0,0,0,0
JC Buttler,JC Buttler,England,67,46,3,5,145.65217391304347,0,0.0,0,0,0,0
DJ Malan,DJ Malan,England,99,47,11,5,210.63829787234042,0,0.0,0,0,0,0
JM Bairstow,JM Bairstow,England,0,0,0,0,0,0,0.0,0,0,0,0
BA Stokes,BA Stokes,England,0,0,0,0,0,3,26.0,2,0,0,8.666666666666666
EJG Morgan,EJG Morgan,England,0,0,0,0,0,0,0.0,0,0,0,0
SM Curran,SM Curran,England,0,0,0,0,0,3,35.0,0,0,2,11.666666666666666
TK Curran,TK Curran,England,0,0,0,0,0,2,24.0,0,0,0,12.0
CJ Jordan,CJ Jordan,England,0,0,0,0,0,4,42.0,1,1,0,10.5
JC Archer,JC Archer,England,0,0,0,0,0,4,44.0,0,0,0,11.0
AU Rashid,AU Rashid,England,0,0,0,0,0,4,20.0,0,0,0,5.0
