match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
345469,2008,2008-06-10,Shere Bangla National Stadium,1,0.1,India,Pakistan,G Gambhir,V Sehwag,Umar Gul,0,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,0.2,India,Pakistan,G Gambhir,V Sehwag,Umar Gul,0,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,0.3,India,Pakistan,G Gambhir,V Sehwag,Umar Gul,4,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,0.4,India,Pakistan,G Gambhir,V Sehwag,Umar Gul,0,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,0.5,India,Pakistan,G Gambhir,V Sehwag,Umar Gul,1,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,0.6,India,Pakistan,V Sehwag,G Gambhir,Umar Gul,0,4,,,4,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,1.1,India,Pakistan,G Gambhir,V Sehwag,Sohail Tanvir,1,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,1.2,India,Pakistan,V Sehwag,G Gambhir,Sohail Tanvir,0,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,1.3,India,Pakistan,V Sehwag,G Gambhir,Sohail Tanvir,0,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,1.4,India,Pakistan,V Sehwag,G Gambhir,Sohail Tanvir,0,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,1.5,India,Pakistan,V Sehwag,G Gambhir,Sohail Tanvir,0,5,5,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,1.6,India,Pakistan,V Sehwag,G Gambhir,Sohail Tanvir,0,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,1.7,India,Pakistan,V Sehwag,G Gambhir,Sohail Tanvir,0,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,2.1,India,Pakistan,G Gambhir,V Sehwag,Umar Gul,1,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,2.2,India,Pakistan,V Sehwag,G Gambhir,Umar Gul,1,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,2.3,India,Pakistan,G Gambhir,V Sehwag,Umar Gul,0,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,2.4,India,Pakistan,G Gambhir,V Sehwag,Umar Gul,4,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,2.5,India,Pakistan,G Gambhir,V Sehwag,Umar Gul,0,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,2.6,India,Pakistan,G Gambhir,V Sehwag,Umar Gul,1,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,3.1,India,Pakistan,G Gambhir,V Sehwag,Sohail Tanvir,1,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,3.2,India,Pakistan,V Sehwag,G Gambhir,Sohail Tanvir,4,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,3.3,India,Pakistan,V Sehwag,G Gambhir,Sohail Tanvir,0,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,3.4,India,Pakistan,V Sehwag,G Gambhir,Sohail Tanvir,0,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,3.5,India,Pakistan,V Sehwag,G Gambhir,Sohail Tanvir,1,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,3.6,India,Pakistan,G Gambhir,V Sehwag,Sohail Tanvir,1,0,,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,4.1,India,Pakistan,G Gambhir,V Sehwag,Umar Gul,0,1,1,,,,,,,,
345469,2008,2008-06-10,Shere Bangla National Stadium,1,4.2,India,Pakistan,G Gambhir,V Sehwag,Umar Gul,1,0,,,,,,,,,
