,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
RS Bopara,RS Bopara,England,60,82,8,0,73.17073170731707,0,0.0,0,0,0,0
IR Bell,IR Bell,England,46,47,8,0,97.87234042553192,0,0.0,0,0,0,0
KP Pietersen,KP Pietersen,England,13,16,0,1,81.25,3,14.0,0,0,0,4.666666666666667
PD Collingwood,PD Collingwood,England,1,11,0,0,9.090909090909092,0,0.0,0,0,0,0
A Flintoff,A Flintoff,England,26,46,2,0,56.52173913043478,9,31.0,3,0,0,3.4444444444444446
OA Shah,OA Shah,England,40,42,2,0,95.23809523809523,0,0.0,0,0,0,0
SR Patel,SR Patel,England,26,29,1,1,89.65517241379311,3,18.0,0,0,0,6.0
MJ Prior,MJ Prior,England,5,14,0,0,35.714285714285715,0,0.0,0,0,0,0
GP Swann,GP Swann,England,5,5,0,0,100.0,10,47.0,1,0,0,4.7
SCJ Broad,SCJ Broad,England,0,3,0,0,0.0,9,36.0,1,0,2,4.0
JM Anderson,JM Anderson,England,1,3,0,0,33.33333333333333,6,47.0,0,0,1,7.833333333333333
G Gambhir,G Gambhir,India,14,17,3,0,82.35294117647058,0,0.0,0,0,0,0
V Sehwag,V Sehwag,India,68,76,8,1,89.47368421052632,1,4.0,0,0,0,4.0
SK Raina,SK Raina,India,1,8,0,0,12.5,0,0.0,0,0,0,0
RG Sharma,RG Sharma,India,28,41,3,0,68.29268292682927,0,0.0,0,0,0,0
Yuvraj Singh,Yuvraj Singh,India,38,31,2,1,122.58064516129032,10,54.0,1,0,1,5.4
MS Dhoni,MS Dhoni,India,29,51,4,0,56.86274509803921,0,0.0,0,0,0,0
YK Pathan,YK Pathan,India,12,16,2,0,75.0,2,7.0,1,0,0,3.5
Harbhajan Singh,Harbhajan Singh,India,0,0,0,0,0,10,31.0,3,0,1,3.1
Z Khan,Z Khan,India,0,0,0,0,0,10,45.0,1,0,1,4.5
I Sharma,I Sharma,India,0,0,0,0,0,9,60.0,2,5,2,6.666666666666667
MM Patel,MM Patel,India,0,0,0,0,0,7,36.0,2,0,0,5.142857142857143
