,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JJ Roy,JJ Roy,England,8,15,0,0,53.333333333333336,0,0.0,0,0,0,0
AD Hales,AD Hales,England,112,128,14,0,87.5,0,0.0,0,0,0,0
JE Root,JE Root,England,27,25,4,0,108.0,0,0.0,0,0,0,0
EJG Morgan,EJG Morgan,England,2,10,0,0,20.0,0,0.0,0,0,0,0
BA Stokes,BA Stokes,England,29,32,1,1,90.625,5,34.0,0,1,2,6.8
JC Buttler,JC Buttler,England,0,1,0,0,0.0,0,0.0,0,0,0,0
MM Ali,MM Ali,England,12,17,1,0,70.58823529411765,8,37.0,1,0,0,4.625
CR Woakes,CR Woakes,England,0,5,0,0,0.0,5,32.0,0,0,1,6.4
AU Rashid,AU Rashid,England,9,8,2,0,112.5,10,59.0,1,0,2,5.9
SCJ Broad,SCJ Broad,England,13,22,0,1,59.09090909090909,9,34.0,0,0,1,3.7777777777777777
RJW Topley,RJW Topley,England,1,7,0,0,14.285714285714285,7,41.0,3,0,4,5.857142857142857
Q de Kock,Q de Kock,South Africa,4,17,1,0,23.52941176470588,0,0.0,0,0,0,0
HM Amla,HM Amla,South Africa,59,93,4,0,63.44086021505376,0,0.0,0,0,0,0
F du Plessis,F du Plessis,South Africa,0,1,0,0,0.0,0,0.0,0,0,0,0
RR Rossouw,RR Rossouw,South Africa,4,7,1,0,57.14285714285714,0,0.0,0,0,0,0
AB de Villiers,AB de Villiers,South Africa,101,98,11,1,103.0612244897959,0,0.0,0,0,0,0
F Behardien,F Behardien,South Africa,13,18,0,1,72.22222222222221,0,0.0,0,0,0,0
D Wiese,D Wiese,South Africa,41,32,5,2,128.125,9,50.0,3,0,2,5.555555555555555
CH Morris,CH Morris,South Africa,0,0,0,0,0,8,59.0,0,0,4,7.375
K Rabada,K Rabada,South Africa,0,0,0,0,0,9,34.0,3,0,3,3.7777777777777777
KJ Abbott,KJ Abbott,South Africa,0,0,0,0,0,9,28.0,1,0,1,3.111111111111111
Imran Tahir,Imran Tahir,South Africa,0,0,0,0,0,10,53.0,3,0,1,5.3
