,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
DM de Silva,DM de Silva,Sri Lanka,78,75,12,0,104.0,0,0.0,0,0,0,0
MDKJ Perera,MDKJ Perera,Sri Lanka,21,27,4,0,77.77777777777779,0,0.0,0,0,0,0
N Dickwella,N Dickwella,Sri Lanka,41,38,6,0,107.89473684210526,0,0.0,0,0,0,0
BKG Mendis,BKG Mendis,Sri Lanka,12,8,1,1,150.0,0,0.0,0,0,0,0
WU Tharanga,WU Tharanga,Sri Lanka,0,0,0,0,0,0,0.0,0,0,0,0
GSNFG Jayasuriya,GSNFG Jayasuriya,Sri Lanka,0,0,0,0,0,3,24.0,0,0,0,8.0
DAS Gunaratne,DAS Gunaratne,Sri Lanka,0,0,0,0,0,7,21.0,3,0,1,3.0
SS Pathirana,SS Pathirana,Sri Lanka,0,0,0,0,0,10,44.0,1,0,1,4.4
KMDN Kulasekara,KMDN Kulasekara,Sri Lanka,0,0,0,0,0,8,23.0,2,0,1,2.875
RAS Lakmal,RAS Lakmal,Sri Lanka,0,0,0,0,0,7,19.0,2,0,0,2.7142857142857144
N Pradeep,N Pradeep,Sri Lanka,0,0,0,0,0,7,21.0,2,0,3,3.0
BB Chari,BB Chari,Zimbabwe,7,11,0,0,63.63636363636363,0,0.0,0,0,0,0
CJ Chibhabha,CJ Chibhabha,Zimbabwe,18,45,2,0,40.0,2,18.0,1,0,0,9.0
CR Ervine,CR Ervine,Zimbabwe,0,2,0,0,0.0,0,0.0,0,0,0,0
Sikandar Raza,Sikandar Raza,Zimbabwe,1,3,0,0,33.33333333333333,3,25.0,0,0,0,8.333333333333334
SC Williams,SC Williams,Zimbabwe,9,22,1,0,40.909090909090914,0,0.0,0,0,0,0
PJ Moor,PJ Moor,Zimbabwe,47,52,1,4,90.38461538461539,0,0.0,0,0,0,0
E Chigumbura,E Chigumbura,Zimbabwe,1,4,0,0,25.0,0,0.0,0,0,0,0
AG Cremer,AG Cremer,Zimbabwe,31,56,2,0,55.35714285714286,5,25.0,0,0,0,5.0
DT Tiripano,DT Tiripano,Zimbabwe,19,40,1,0,47.5,3,17.0,0,0,0,5.666666666666667
CT Mumba,CT Mumba,Zimbabwe,1,5,0,0,20.0,4,31.0,0,0,0,7.75
T Panyangara,T Panyangara,Zimbabwe,12,9,1,1,133.33333333333331,8,37.0,1,1,0,4.625
