,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
HD Rutherford,HD Rutherford,Otago,4,4,1,0,100.0,0,0.0,0,0,0,0
NT Broom,NT Broom,Otago,11,9,1,1,122.22222222222223,0,0.0,0,0,0,0
NF Kelly,NF Kelly,Otago,60,44,4,3,136.36363636363635,0,0.0,0,0,0,0
D Foxcroft,D Foxcroft,Otago,31,26,3,1,119.23076923076923,1,10.0,0,0,0,10.0
AK Kitchen,AK Kitchen,Otago,21,13,2,1,161.53846153846155,3,27.0,0,0,1,9.0
JL Finnie,JL Finnie,Otago,2,3,0,0,66.66666666666666,0,0.0,0,0,0,0
MJG Rippon,MJG Rippon,Otago,3,4,0,0,75.0,4,30.0,1,0,0,7.5
NG Smith,NG Smith,Otago,22,12,2,1,183.33333333333331,4,43.0,2,0,1,10.75
JA Duffy,JA Duffy,Otago,10,6,0,1,166.66666666666669,4,38.0,1,0,1,9.5
MW Chu,MW Chu,Otago,0,0,0,0,0,0,0.0,0,0,0,0
MD Rae,MD Rae,Otago,0,0,0,0,0,4,23.0,3,1,1,5.75
C Munro,C Munro,Auckland,7,8,1,0,87.5,0,0.0,0,0,0,0
MJ Guptill,MJ Guptill,Auckland,43,32,4,2,134.375,0,0.0,0,0,0,0
GD Phillips,GD Phillips,Auckland,27,25,2,1,108.0,0,0.0,0,0,0,0
MS Chapman,MS Chapman,Auckland,19,15,1,1,126.66666666666666,4,32.0,2,0,1,8.0
Craig Cachopa,Craig Cachopa,Auckland,7,12,0,0,58.333333333333336,0,0.0,0,0,0,0
RR O'Donnell,RR O'Donnell,Auckland,27,14,3,1,192.85714285714286,0,0.0,0,0,0,0
RM Hira,RM Hira,Auckland,33,15,3,2,220.00000000000003,4,32.0,1,0,1,8.0
BJ Horne,BJ Horne,Auckland,0,1,0,0,0.0,0,0.0,0,0,0,0
KA Jamieson,KA Jamieson,Auckland,0,0,0,0,0,4,37.0,1,1,3,9.25
WER Somerville,WER Somerville,Auckland,0,0,0,0,0,4,25.0,3,0,0,6.25
MJ McClenaghan,MJ McClenaghan,Auckland,0,0,0,0,0,4,45.0,1,0,1,11.25
