,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
B George,B George,Malta,48,47,4,1,102.12765957446808,2,30.0,0,0,0,15.0
B Arora,B Arora,Malta,4,4,1,0,100.0,4,19.0,1,0,0,4.75
Zeeshan Khan,Zeeshan Khan,Malta,37,33,3,0,112.12121212121211,0,0.0,0,0,0,0
N Khanna,N Khanna,Malta,29,15,5,0,193.33333333333334,0,0.0,0,0,0,0
VP Thamotharam,VP Thamotharam,Malta,11,10,1,0,110.00000000000001,1,6.0,0,0,5,6.0
SSM Stanislaus,SSM Stanislaus,Malta,5,7,0,0,71.42857142857143,0,0.0,0,0,0,0
Bilal Muhammad,Bilal Muhammad,Malta,17,7,1,1,242.85714285714283,4,27.0,0,1,2,6.75
Amar Sharma,Amar Sharma,Malta,0,0,0,0,0,3,31.0,0,0,2,10.333333333333334
A Bishnoi,A Bishnoi,Malta,0,0,0,0,0,1,17.0,0,0,1,17.0
SE Aquilina,SE Aquilina,Malta,0,0,0,0,0,0,0.0,0,0,0,0
Washeem Abbas,Washeem Abbas,Malta,0,0,0,0,0,4,38.0,1,0,1,9.5
Zeeshan Kukikhel,Zeeshan Kukikhel,Hungary,82,44,9,5,186.36363636363635,4,35.0,2,0,1,8.75
Abhijeet Ahuja,Abhijeet Ahuja,Hungary,58,50,7,1,115.99999999999999,0,0.0,0,0,0,0
HV Mandhyan,HV Mandhyan,Hungary,12,17,1,0,70.58823529411765,4,23.0,0,0,1,5.75
A Kheterpal,A Kheterpal,Hungary,2,2,0,0,100.0,4,35.0,2,0,2,8.75
Ali Yalmaz,Ali Yalmaz,Hungary,0,0,0,0,0,1,16.0,0,0,0,16.0
Khaibar Deldar,Khaibar Deldar,Hungary,0,0,0,0,0,1,14.0,0,0,1,14.0
NG Liyanage,NG Liyanage,Hungary,0,0,0,0,0,0,0.0,0,0,0,0
SA Mohandas,SA Mohandas,Hungary,0,0,0,0,0,4,18.0,1,0,1,4.5
S Ashwathnarayana,S Ashwathnarayana,Hungary,0,0,0,0,0,0,0.0,0,0,0,0
Zahir Mohammed,Zahir Mohammed,Hungary,0,0,0,0,0,0,0.0,0,0,0,0
AG Weligamage,AG Weligamage,Hungary,0,0,0,0,0,2,25.0,0,0,3,12.5
