,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Rakibul Hasan,Rakibul Hasan,Italy,13,18,0,0,72.22222222222221,4,13.0,3,0,0,3.25
BBJL Perera,BBJL Perera,Italy,34,34,3,0,100.0,0,0.0,0,0,0,0
Manpreet Singh,Manpreet Singh,Italy,50,38,1,2,131.57894736842107,0,0.0,0,0,0,0
NA Maiolo,NA Maiolo,Italy,32,28,1,0,114.28571428571428,2,14.0,0,0,0,7.0
Jaspreet Singh,Jaspreet Singh,Italy,7,2,0,1,350.0,4,23.0,2,2,0,5.75
GRD Munasinghe,GRD Munasinghe,Italy,0,0,0,0,0,3,8.0,0,0,0,2.6666666666666665
GP Meade,GP Meade,Italy,0,0,0,0,0,0,0.0,0,0,0,0
Anam Mollik,Anam Mollik,Italy,0,0,0,0,0,0,0.0,0,0,0,0
MJ Ross,MJ Ross,Italy,0,0,0,0,0,2,11.0,1,0,1,5.5
Fida Hussain,Fida Hussain,Italy,0,0,0,0,0,0,0.0,0,0,0,0
MGSM Fernando,MGSM Fernando,Italy,0,0,0,0,0,4,22.0,4,0,2,5.5
NG Collins,NG Collins,Finland,10,13,1,0,76.92307692307693,0,0.0,0,0,0,0
PF Gallagher,PF Gallagher,Finland,7,7,0,1,100.0,0,0.0,0,0,0,0
Shoaib Qureshi,Shoaib Qureshi,Finland,0,1,0,0,0.0,3,22.0,0,0,0,7.333333333333333
VS Padhaal,VS Padhaal,Finland,10,17,0,0,58.82352941176471,0,0.0,0,0,0,0
R Pathak,R Pathak,Finland,3,5,0,0,60.0,0,0.0,0,0,0,0
JOP Scamans,JOP Scamans,Finland,3,3,0,0,100.0,0,0.0,0,0,0,0
A Pusthay,A Pusthay,Finland,21,18,3,0,116.66666666666667,3,24.0,0,0,0,8.0
Md Nurul Huda,Md Nurul Huda,Finland,3,5,0,0,60.0,4,20.0,0,0,0,5.0
TK Saha,TK Saha,Finland,19,28,1,0,67.85714285714286,3,27.0,1,0,0,9.0
H Dandapani,H Dandapani,Finland,3,6,0,0,50.0,3,20.0,0,0,2,6.666666666666667
MB Tambe,MB Tambe,Finland,7,12,1,0,58.333333333333336,4,26.0,2,0,1,6.5
